file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_007_Ex1_L3_2.fq.gz	353614	343764	275524	272291	217031	210532	2.78552	19.8508	1.1734	20.2945	2.9945	40.4628
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_008_Ex1_L3_1.fq.gz	9572753	9290332	5884680	5862256	4020632	3911226	2.95026	36.658	0.381057	31.4149	2.72111	59.1421
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_008_Ex1_L3_2.fq.gz	9572753	9290332	5884680	5862256	4016789	3911226	2.95026	36.658	0.381057	31.4805	2.62804	59.1421
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_009_Ex1_L3_1.fq.gz	31956448	31115390	19864632	19749610	17427924	16979359	2.63189	36.1582	0.579029	11.7556	2.57383	46.8672
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_009_Ex1_L3_2.fq.gz	31956448	31115390	19864632	19749610	17415895	16979359	2.63189	36.1582	0.579029	11.8165	2.50654	46.8672
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_010_Ex1_L3_1.fq.gz	9495655	9214063	6143482	6121893	5027575	4916479	2.96548	33.3249	0.351413	17.8755	2.20973	48.2239
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_010_Ex1_L3_2.fq.gz	9495655	9214063	6143482	6121893	5025246	4916479	2.96548	33.3249	0.351413	17.9135	2.16441	48.2239
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_011_Ex1_L3_1.fq.gz	19142070	18617296	12496398	12434075	10008719	9728108	2.74147	32.8775	0.498728	19.5057	2.80367	49.1794
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_011_Ex1_L3_2.fq.gz	19142070	18617296	12496398	12434075	9999426	9728108	2.74147	32.8775	0.498728	19.5805	2.71334	49.1794
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_012_Ex1_L3_1.fq.gz	45370554	44451436	27647080	27425377	21222959	20717599	2.0258	37.8039	0.801904	22.6156	2.38119	54.3369
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_012_Ex1_L3_2.fq.gz	45370554	44451436	27647080	27425377	21211382	20717599	2.0258	37.8039	0.801904	22.6578	2.32792	54.3369
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_013_Ex1-1_L3_1.fq.gz	1937707	1861657	1195104	1189176	815188	780597	3.92474	35.8043	0.496024	31.4493	4.24332	59.7154
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_013_Ex1-1_L3_2.fq.gz	1937707	1861657	1195104	1189176	814939	780597	3.92474	35.8043	0.496024	31.4703	4.21406	59.7154
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_013_Ex1-2_L3_1.fq.gz	28021638	27099354	16708453	16615171	14410097	13916546	3.29133	38.3437	0.558292	13.2714	3.42504	50.3364
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_013_Ex1-2_L3_2.fq.gz	28021638	27099354	16708453	16615171	14395038	13916546	3.29133	38.3437	0.558292	13.3621	3.32401	50.3364
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_014_Ex1_L3_1.fq.gz	19861155	19332031	11631099	11552348	8978828	8732106	2.66411	39.8351	0.677073	22.277	2.74782	56.0342
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_014_Ex1_L3_2.fq.gz	19861155	19332031	11631099	11552348	8974039	8732106	2.66411	39.8351	0.677073	22.3185	2.69592	56.0342
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_015_Ex1_L3_1.fq.gz	12777441	12346672	7562084	7506951	5600022	5445798	3.37132	38.752	0.729072	25.4022	2.75399	57.3796
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_015_Ex1_L3_2.fq.gz	12777441	12346672	7562084	7506951	5596391	5445798	3.37132	38.752	0.729072	25.4505	2.69089	57.3796
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_016_Ex1_L3_1.fq.gz	18457435	18105047	10780416	10742335	7325862	7074681	1.90919	40.4563	0.353242	31.8038	3.42869	61.6703
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_016_Ex1_L3_2.fq.gz	18457435	18105047	10780416	10742335	7317754	7074681	1.90919	40.4563	0.353242	31.8793	3.32169	61.6703
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_017_Ex1_L3_1.fq.gz	13281414	12996927	8101281	8057688	5551361	5340543	2.14199	37.6677	0.5381	31.1048	3.79759	59.7893
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_017_Ex1_L3_2.fq.gz	13281414	12996927	8101281	8057688	5544525	5340543	2.14199	37.6677	0.5381	31.1896	3.67898	59.7893
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_018_Ex1_L3_1.fq.gz	25740603	24821043	14119151	14028737	10335495	10013208	3.57241	43.1162	0.640364	26.3263	3.11825	61.0996
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_018_Ex1_L3_2.fq.gz	25740603	24821043	14119151	14028737	10323664	10013208	3.57241	43.1162	0.640364	26.4106	3.00723	61.0996
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_019_Ex1_L3_1.fq.gz	15763724	15361812	10073012	10025924	8108323	7870595	2.5496	34.4282	0.467467	19.1264	2.9319	50.0715
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_019_Ex1_L3_2.fq.gz	15763724	15361812	10073012	10025924	8100282	7870595	2.5496	34.4282	0.467467	19.2066	2.83554	50.0715
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_020_Ex1_L3_1.fq.gz	6063127	5930926	3924920	3913184	3200798	3116019	2.18041	33.8228	0.299012	18.2048	2.64868	48.6071
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_020_Ex1_L3_2.fq.gz	6063127	5930926	3924920	3913184	3198259	3116019	2.18041	33.8228	0.299012	18.2696	2.5714	48.6071
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_021_Ex1_L3_1.fq.gz	24009801	23378210	14634683	14557103	11653240	11323926	2.63055	37.4003	0.530111	19.9481	2.82594	52.8362
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_021_Ex1_L3_2.fq.gz	24009801	23378210	14634683	14557103	11644130	11323926	2.63055	37.4003	0.530111	20.0107	2.74992	52.8362
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_022_Ex1_L3_1.fq.gz	18142764	17627153	11302529	11208995	9011988	8736452	2.84196	35.88	0.827549	19.6004	3.05744	51.8461
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_022_Ex1_L3_2.fq.gz	18142764	17627153	11302529	11208995	9002291	8736452	2.84196	35.88	0.827549	19.6869	2.95301	51.8461
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_023_Ex1_L3_1.fq.gz	34873198	33782212	19624046	19492691	16268808	15784516	3.12844	41.9101	0.669357	16.5389	2.97681	54.7374
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_023_Ex1_L3_2.fq.gz	34873198	33782212	19624046	19492691	16253034	15784516	3.12844	41.9101	0.669357	16.6199	2.88265	54.7374
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_025_Ex1_L3_1.fq.gz	26544462	25804665	16434391	16327269	13956080	13572321	2.78701	36.3123	0.651816	14.5229	2.74976	48.8695
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_025_Ex1_L3_2.fq.gz	26544462	25804665	16434391	16327269	13943894	13572321	2.78701	36.3123	0.651816	14.5975	2.66477	48.8695
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_026_Ex1_L3_1.fq.gz	22159487	21473489	12318973	12273837	9107272	8853782	3.09573	42.6317	0.366394	25.7993	2.78338	60.0452
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_026_Ex1_L3_2.fq.gz	22159487	21473489	12318973	12273837	9100981	8853782	3.09573	42.6317	0.366394	25.8506	2.71618	60.0452
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_027_Ex1_L3_1.fq.gz	11653333	11376850	7036948	7006709	4004202	3819430	2.37257	38.1468	0.429718	42.8519	4.61445	67.2246
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_027_Ex1_L3_2.fq.gz	11653333	11376850	7036948	7006709	4000394	3819430	2.37257	38.1468	0.429718	42.9062	4.52365	67.2246
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_028_Ex1_L3_1.fq.gz	11227080	10873478	6847507	6824815	5216426	5073793	3.14955	37.0256	0.331391	23.5668	2.73431	54.8075
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_028_Ex1_L3_2.fq.gz	11227080	10873478	6847507	6824815	5211393	5073793	3.14955	37.0256	0.331391	23.6405	2.64037	54.8075
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_029_Ex1_L3_1.fq.gz	22627681	22090362	12379183	12330181	8164000	7915851	2.37461	43.9612	0.395842	33.7885	3.03955	65.017
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_029_Ex1_L3_2.fq.gz	22627681	22090362	12379183	12330181	8156771	7915851	2.37461	43.9612	0.395842	33.8471	2.95362	65.017
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_030_Ex1_L3_1.fq.gz	16288879	15806146	9944461	9901553	7472125	7259571	2.96357	37.0848	0.431476	24.5358	2.84463	55.4323
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_030_Ex1_L3_2.fq.gz	16288879	15806146	9944461	9901553	7461760	7259571	2.96357	37.0848	0.431476	24.6405	2.70967	55.4323
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_031_Ex1_L3_1.fq.gz	24011495	23448410	14565237	14483219	12001962	11563097	2.34506	37.8839	0.563108	17.1319	3.65661	51.8435
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_031_Ex1_L3_2.fq.gz	24011495	23448410	14565237	14483219	11990396	11563097	2.34506	37.8839	0.563108	17.2118	3.56368	51.8435
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_032_Ex1_L3_1.fq.gz	25262692	24759757	15893799	15815268	12678251	12312492	1.99082	35.8079	0.494098	19.8354	2.88493	51.2622
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_032_Ex1_L3_2.fq.gz	25262692	24759757	15893799	15815268	12668262	12312492	1.99082	35.8079	0.494098	19.8985	2.80836	51.2622
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_033_Ex1_L3_1.fq.gz	25074738	24540297	14483563	14429670	7122077	6901690	2.13139	40.9805	0.372098	50.6428	3.09442	72.4755
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_033_Ex1_L3_2.fq.gz	25074738	24540297	14483563	14429670	7117598	6901690	2.13139	40.9805	0.372098	50.6739	3.03344	72.4755
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_034_Ex1_L3_1.fq.gz	35867787	35005738	21775062	21633333	18731649	18048290	2.40341	37.7957	0.650878	13.413	3.64815	49.6811
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_034_Ex1_L3_2.fq.gz	35867787	35005738	21775062	21633333	18708185	18048290	2.40341	37.7957	0.650878	13.5215	3.52731	49.6811
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_035_Ex1_L3_1.fq.gz	28179113	27158377	15931766	15826801	13264689	12875916	3.62231	41.3376	0.658841	16.1884	2.93089	54.3069
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_035_Ex1_L3_2.fq.gz	28179113	27158377	15931766	15826801	13248863	12875916	3.62231	41.3376	0.658841	16.2884	2.81494	54.3069
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_036_Ex1_L3_1.fq.gz	18895038	18376558	10980875	10926311	9118913	8856879	2.744	40.2452	0.4969	16.5417	2.87352	53.1259
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_036_Ex1_L3_2.fq.gz	18895038	18376558	10980875	10926311	9108600	8856879	2.744	40.2452	0.4969	16.6361	2.76355	53.1259
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_039_Ex1_L3_1.fq.gz	14123235	13767840	8125246	8095012	4081619	3880818	2.51639	40.9839	0.3721	49.5786	4.91964	72.5217
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_039_Ex1_L3_2.fq.gz	14123235	13767840	8125246	8095012	4075223	3880818	2.51639	40.9839	0.3721	49.6576	4.77041	72.5217
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_040_Ex1_L3_1.fq.gz	18834278	18286706	11206373	11159422	9085676	8847653	2.90732	38.7185	0.418967	18.5829	2.61976	53.0237
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_040_Ex1_L3_2.fq.gz	18834278	18286706	11206373	11159422	9079207	8847653	2.90732	38.7185	0.418967	18.6409	2.55038	53.0237
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_041_Ex1_L3_1.fq.gz	889012	864235	671486	667978	529416	513313	2.78703	22.3028	0.522423	20.7435	3.04165	42.2603
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_041_Ex1_L3_2.fq.gz	889012	864235	671486	667978	529110	513313	2.78703	22.3028	0.522423	20.7893	2.98558	42.2603
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_042_Ex1_L3_1.fq.gz	24218971	23626266	13157731	13111951	10413967	10130500	2.44728	44.3089	0.347932	20.5765	2.72199	58.1712
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_042_Ex1_L3_2.fq.gz	24218971	23626266	13157731	13111951	10400380	10130500	2.44728	44.3089	0.347932	20.6801	2.59491	58.1712
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_043_Ex1_L3_1.fq.gz	12794959	12428045	7696558	7657257	6183129	5998380	2.86764	38.071	0.510631	19.2514	2.98795	53.1192
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_043_Ex1_L3_2.fq.gz	12794959	12428045	7696558	7657257	6178186	5998380	2.86764	38.071	0.510631	19.3159	2.91034	53.1192
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_044_Ex1_L3_1.fq.gz	27885352	27192167	17287860	17179256	14127386	13711207	2.48584	36.4234	0.62821	17.7649	2.9459	50.8301
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_044_Ex1_L3_2.fq.gz	27885352	27192167	17287860	17179256	14113686	13711207	2.48584	36.4234	0.62821	17.8446	2.85169	50.8301
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_045_Ex1_L3_1.fq.gz	684202	663360	532357	529770	424327	413209	3.04618	19.7484	0.485952	19.9035	2.62015	39.6072
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_045_Ex1_L3_2.fq.gz	684202	663360	532357	529770	424275	413209	3.04618	19.7484	0.485952	19.9134	2.60821	39.6072
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_046_Ex1_L3_1.fq.gz	23515869	22768896	14255170	14163423	12179209	11808199	3.17646	37.3919	0.643605	14.0094	3.04626	49.7863
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_046_Ex1_L3_2.fq.gz	23515869	22768896	14255170	14163423	12160185	11808199	3.17646	37.3919	0.643605	14.1437	2.89458	49.7863
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_047_Ex1_L3_1.fq.gz	548174	531116	423824	418854	344624	334459	3.11179	20.2012	1.17266	17.7222	2.94959	38.9867
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_047_Ex1_L3_2.fq.gz	548174	531116	423824	418854	343577	334459	3.11179	20.2012	1.17266	17.9721	2.65384	38.9867
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_048_Ex1_L3_1.fq.gz	19336521	18881482	11868010	11809519	9785603	9489160	2.35326	37.1447	0.492846	17.138	3.02938	50.9262
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_048_Ex1_L3_2.fq.gz	19336521	18881482	11868010	11809519	9773423	9489160	2.35326	37.1447	0.492846	17.2411	2.90853	50.9262
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_052_Ex1_L3_1.fq.gz	13611336	13195213	8628880	8596251	7149830	6976887	3.05718	34.606	0.378137	16.8262	2.41884	48.7421
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_052_Ex1_L3_2.fq.gz	13611336	13195213	8628880	8596251	7142907	6976887	3.05718	34.606	0.378137	16.9067	2.32426	48.7421
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_053_Ex1_L3_1.fq.gz	33629503	32886615	20467147	20344427	16858223	16180275	2.20904	37.7645	0.599595	17.1359	4.02147	51.8867
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_053_Ex1_L3_2.fq.gz	33629503	32886615	20467147	20344427	16843753	16180275	2.20904	37.7645	0.599595	17.207	3.93902	51.8867
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_054_Ex1_L3_1.fq.gz	470565	456850	362233	359792	285934	277145	2.91458	20.7107	0.673876	20.528	3.07379	41.1038
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_054_Ex1_L3_2.fq.gz	470565	456850	362233	359792	285478	277145	2.91458	20.7107	0.673876	20.6547	2.91896	41.1038
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_055_Ex1_L3_1.fq.gz	371172	360521	286138	284930	219410	212963	2.86956	20.6321	0.422174	22.9951	2.93833	42.6242
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_055_Ex1_L3_2.fq.gz	371172	360521	286138	284930	219221	212963	2.86956	20.6321	0.422174	23.0615	2.85465	42.6242
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_056_Ex1_L3_1.fq.gz	26485241	25859915	16501666	16407311	13827341	13394093	2.36104	36.1882	0.571791	15.7245	3.13327	49.4281
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_056_Ex1_L3_2.fq.gz	26485241	25859915	16501666	16407311	13814367	13394093	2.36104	36.1882	0.571791	15.8036	3.0423	49.4281
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_058_Ex1_L3_1.fq.gz	23347020	22817541	14357828	14266257	11655870	11313466	2.26787	37.0755	0.637778	18.2976	2.93761	51.5421
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-ABas_058_Ex1_L3_2.fq.gz	23347020	22817541	14357828	14266257	11644716	11313466	2.26787	37.0755	0.637778	18.3758	2.84464	51.5421
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-CMig_004-Ex1_L3_1.fq.gz	4234140	4177343	2570631	2559487	2344753	2284664	1.34141	38.4625	0.433512	8.38973	2.5627	46.0418
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-CMig_004-Ex1_L3_2.fq.gz	4234140	4177343	2570631	2559487	2343491	2284664	1.34141	38.4625	0.433512	8.43903	2.51023	46.0418
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/leiognathus_equula/raw_fq_capture/Leq-CMig_005-Ex1_L3_1.fq.gz	8386267	8264258	4702592	4680504	4344130	4205893	1.45487	43.0972	0.469698	7.1867	3.18216	49.8479
