Sequence_Name	Extraction_ID
SfA0100107ACap	Sfa-ABas_001-Ex1-cssl
SfA0100207DCap	Sfa-ABas_002-Ex1-cssl
SfA0100307GCap	Sfa-ABas_003-Ex1-cssl
SfA0100408BCap	Sfa-ABas_004-Ex1-cssl
SfA0100508ECap	Sfa-ABas_005-Ex1-cssl
SfA0100608HCap	Sfa-ABas_006-Ex1-cssl
SfA0100709CCap	Sfa-ABas_007-Ex1-cssl
SfA0100809FCap	Sfa-ABas_008-Ex1-cssl
SfA0100910ACap	Sfa-ABas_009-Ex1-cssl
SfA0101010DCap	Sfa-ABas_010-Ex1-cssl
SfA0101307BCap	Sfa-ABas_013-Ex1-cssl
SfA0101407ECap	Sfa-ABas_014-Ex1-cssl
SfA0101608CCap	Sfa-ABas_016-Ex1-cssl
SfA0101708FCap	Sfa-ABas_017-Ex1-cssl
SfA0101809ACap	Sfa-ABas_018-Ex1-cssl
SfA0101909DCap	Sfa-ABas_019-Ex1-cssl
SfA0102009GCap	Sfa-ABas_020-Ex1-cssl
SfA0102110BCap	Sfa-ABas_021-Ex1-cssl
SfA0102210ECap	Sfa-ABas_022-Ex1-cssl
SfA0102310HCap	Sfa-ABas_023-Ex1-cssl
SfA0102411CCap	Sfa-ABas_024-Ex1-cssl
SfA0102507CCap	Sfa-ABas_025-Ex1-cssl
SfA0102607FCap	Sfa-ABas_026-Ex1-cssl
SfA0102708ACap	Sfa-ABas_027-Ex1-cssl
SfA0102808DCap	Sfa-ABas_028-Ex1-cssl
SfA0102908GCap	Sfa-ABas_029-Ex1-cssl
SfA0103009BCap	Sfa-ABas_030-Ex1-cssl
SfA0103109ECap	Sfa-ABas_031-Ex1-cssl
SfA0103209HCap	Sfa-ABas_032-Ex1-cssl
SfA0103310CCap	Sfa-ABas_033-Ex1-cssl
SfA0103410FCap	Sfa-ABas_034-Ex1-cssl
SfA0103511ACap	Sfa-ABas_035-Ex1-cssl
SfC0100105DCap	Sfa-CBas_001-Ex1-cssl
SfC0100203CCap	Sfa-CBas_002-Ex1-cssl
SfC0100303ACap	Sfa-CBas_003-Ex1-cssl
SfC0100601FCap	Sfa-CBas_006-Ex1-cssl
SfC0100707DCap	Sfa-CBas_007-Ex1-cssl
SfC0100804HCap	Sfa-CBas_008-Ex1-cssl
SfC0100906ECap	Sfa-CBas_009-Ex1-cssl
SfC0101006CCap	Sfa-CBas_010-Ex1-cssl
SfC0101408CCap	Sfa-CBas_014-Ex1-cssl
SfC0101507CCap	Sfa-CBas_015-Ex1-cssl
SfC0101607GCap	Sfa-CBas_016-Ex1-cssl
SfC0101702ECap	Sfa-CBas_017-Ex1-cssl
SfC0101905ACap	Sfa-CBas_019-Ex1-cssl
SfC0102007ACap	Sfa-CBas_020-Ex1-cssl
SfC0102108DCap	Sfa-CBas_021-Ex1-cssl
SfC0102304GCap	Sfa-CBas_023-Ex1-cssl
SfC0102508HCap	Sfa-CBas_025-Ex1-cssl
SfC0102606DCap	Sfa-CBas_026-Ex1-cssl
SfC0102705CCap	Sfa-CBas_027-Ex1-cssl
SfC0102808FCap	Sfa-CBas_028-Ex1-cssl
SfC0102905ECap	Sfa-CBas_029-Ex1-cssl
SfC0103008BCap	Sfa-CBas_030-Ex1-cssl
SfC0103107FCap	Sfa-CBas_031-Ex1-cssl
SfC0103207ECap	Sfa-CBas_032-Ex1-cssl
SfC0103302FCap	Sfa-CBas_033-Ex1-cssl
SfC0103604ACap	Sfa-CBas_036-Ex1-cssl
SfC0103901CCap	Sfa-CBas_039-Ex1-cssl
SfC0104106ACap	Sfa-CBas_041-Ex1-cssl
SfC0104207BCap	Sfa-CBas_042-Ex1-cssl
SfC0104306FCap	Sfa-CBas_043-Ex1-cssl
SfC0104402GCap	Sfa-CBas_044-Ex1-cssl
SfC0104601DCap	Sfa-CBas_046-Ex1-cssl
SfC0104804CCap	Sfa-CBas_048-Ex1-cssl
SfC0105608GCap	Sfa-CBas_056-Ex1-cssl
SfC0105907HCap	Sfa-CBas_059-Ex1-cssl
SfC0106102DCap	Sfa-CBas_061-Ex1-cssl
SfC0106206HCap	Sfa-CBas_062-Ex1-cssl
SfC0106602CCap	Sfa-CBas_066-Ex1-cssl
SfC0106703BCap	Sfa-CBas_067-Ex1-cssl
SfC0107301BCap	Sfa-CBas_073-Ex1-cssl
SfC0107603DCap	Sfa-CBas_076-Ex1-cssl
SfC0107802HCap	Sfa-CBas_078-Ex1-cssl
SfC0108403ECap	Sfa-CBas_084-Ex1-cssl
SfC0108604DCap	Sfa-CBas_086-Ex1-cssl
SfC0108802BCap	Sfa-CBas_088-Ex1-cssl
SfC0109001GCap	Sfa-CBas_090-Ex1-cssl
SfC0109105BCap	Sfa-CBas_091-Ex1-cssl
SfC0109201ECap	Sfa-CBas_092-Ex1-cssl
SfC0109601HCap	Sfa-CBas_096-Ex1-cssl
