Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
Sgr-AJol_001-Ex1-cssl	36.3511	36.4742	36.5491	36.5535	36.5713	36.5786	36.5598	36.5759	36.5692	36.5731	36.5678	36.5737	36.5553	36.5613	36.5447	36.5499	36.5435	36.5496	36.5356	36.5337	36.5271	36.5179	36.4886	36.4877	36.4695	36.4647	36.4445	36.4473	36.4251	36.4285	36.3983	36.4081	36.3861	36.3839	36.3567	36.3611	36.2883	36.3369	36.3182	36.3225	36.2877	36.2949	36.2681	36.2781	36.2498	36.2559	36.2218	36.2299	36.1967	36.209	36.1674	36.1839	36.1398	36.1603	36.1144	36.1275	36.0853	36.1038	36.062	36.07	36.0307	36.0593	36.0092	36.0212	35.9738	35.9965	35.9533	35.9666	35.9136	35.938	35.8942	35.8989	35.8519	35.8718	35.8187	35.8333	35.7871	35.8034	35.7467	35.7505	35.7021	35.7155	35.6564	35.6556	35.5966	35.6003	35.5411	35.5536	35.4927	35.5139	35.4532	35.4493	35.4037	35.415	35.3502	35.3315	35.2666	35.2681	35.2191	35.2152	35.1715	35.1436	35.0906	35.0784	35.0209	35.0056	34.9415	34.9106	34.8835	34.8458	34.7828	34.7474	34.705	34.6692	34.6429	34.5932	34.5133	34.4417	34.4091	34.3319	34.2892	34.2377	34.184	34.129	34.103	34.0587	33.9699	33.8996	33.8096	33.709	33.6664	33.5987	33.5173	33.4173	33.3445	33.2287	33.148	33.0955	33.0303	32.9352	32.8761	32.739	32.6825	32.5658	32.5173	32.4508	32.4921	32.5872	33.1708	35.4039
Sgr-AJol_002-Ex1-cssl	36.3274	36.4641	36.5471	36.5483	36.5665	36.5747	36.5546	36.5701	36.5635	36.5668	36.5589	36.5665	36.5469	36.5541	36.5366	36.5415	36.533	36.538	36.5237	36.5216	36.5132	36.5039	36.4747	36.47	36.446	36.4453	36.4202	36.4256	36.3978	36.4045	36.3696	36.3771	36.3518	36.3515	36.319	36.3221	36.2471	36.297	36.2718	36.2799	36.2368	36.2457	36.2111	36.2223	36.1853	36.1951	36.1505	36.163	36.1187	36.1334	36.0796	36.1036	36.0469	36.0657	36.0134	36.0241	35.9724	35.994	35.9378	35.9482	35.8967	35.9283	35.8596	35.8745	35.8079	35.8326	35.7721	35.7819	35.7129	35.7345	35.6712	35.674	35.6013	35.6215	35.5427	35.5647	35.4937	35.5143	35.4341	35.439	35.3688	35.3849	35.3055	35.3069	35.2352	35.2309	35.1512	35.1726	35.0955	35.1122	35.0395	35.0371	34.9632	34.9762	34.8884	34.8824	34.7889	34.7945	34.7253	34.7267	34.6553	34.6368	34.558	34.5558	34.4662	34.4457	34.3717	34.3346	34.2662	34.2412	34.1521	34.114	34.0341	33.9988	33.9579	33.8934	33.7859	33.6974	33.6304	33.5304	33.4793	33.3908	33.3281	33.2561	33.2102	33.1268	33.0179	32.9117	32.8012	32.6718	32.615	32.5079	32.4179	32.2757	32.1702	31.9939	31.9135	31.8043	31.7713	31.6039	31.5465	31.3894	31.3949	31.1755	31.1983	31.1273	31.1985	31.3381	32.1453	35.1026
Sgr-AJol_003-Ex1-cssl	36.3492	36.4815	36.5509	36.5543	36.5716	36.579	36.5594	36.5751	36.5676	36.5723	36.5669	36.57	36.554	36.5584	36.5419	36.5482	36.5404	36.5459	36.5314	36.5304	36.5215	36.5143	36.4844	36.4813	36.4599	36.4581	36.4347	36.4393	36.4168	36.4209	36.3902	36.3999	36.3775	36.3764	36.3477	36.353	36.2793	36.3287	36.3069	36.3155	36.2775	36.286	36.2575	36.2682	36.2363	36.2465	36.2099	36.2203	36.1827	36.2004	36.1573	36.1775	36.1324	36.1526	36.1056	36.1218	36.0758	36.0975	36.0509	36.0654	36.0217	36.0543	35.9999	36.0155	35.9663	35.9936	35.9477	35.9615	35.9093	35.9379	35.8918	35.8984	35.8491	35.8722	35.8178	35.835	35.7863	35.808	35.7486	35.7556	35.7052	35.721	35.6625	35.661	35.6035	35.6036	35.5468	35.5586	35.4972	35.5169	35.459	35.4504	35.4072	35.4148	35.3507	35.3264	35.2674	35.2612	35.2161	35.2152	35.1645	35.1312	35.0792	35.0667	35.0046	34.982	34.9261	34.8849	34.8561	34.8143	34.7554	34.7048	34.6656	34.6084	34.5891	34.5227	34.4435	34.3576	34.3231	34.2195	34.1856	34.1044	34.0524	33.9751	33.9438	33.8718	33.7801	33.692	33.5878	33.4646	33.4124	33.3083	33.2168	33.0908	32.9959	32.8416	32.7595	32.6554	32.6003	32.49	32.3981	32.2553	32.2047	32.0319	31.9841	31.9018	31.9844	32.0716	32.7764	35.2794
Sgr-AJol_004-Ex1-cssl	36.3715	36.4835	36.5543	36.5561	36.5732	36.581	36.5614	36.5772	36.5701	36.5739	36.569	36.5734	36.5564	36.5622	36.5446	36.5514	36.5444	36.5505	36.535	36.5346	36.5266	36.5182	36.4908	36.4875	36.4676	36.4656	36.442	36.4467	36.4245	36.428	36.3986	36.4079	36.3855	36.385	36.3557	36.3602	36.2893	36.3385	36.3164	36.3242	36.289	36.2974	36.2681	36.2798	36.2495	36.2579	36.2239	36.2338	36.1959	36.2127	36.1692	36.1881	36.145	36.1652	36.1189	36.1331	36.0883	36.1094	36.0651	36.0767	36.0346	36.0643	36.0121	36.0257	35.976	36.0004	35.9561	35.9682	35.9132	35.941	35.8983	35.9025	35.852	35.8728	35.8205	35.8347	35.7894	35.8038	35.7471	35.7506	35.7007	35.7145	35.6524	35.6501	35.5938	35.5894	35.5291	35.5362	35.4824	35.4942	35.4378	35.4271	35.3826	35.3871	35.3198	35.2949	35.2354	35.2305	35.1785	35.1802	35.1257	35.0925	35.0399	35.0236	34.9629	34.9414	34.8806	34.844	34.8115	34.7715	34.7049	34.6678	34.6178	34.5755	34.5555	34.4908	34.4067	34.3201	34.2906	34.1957	34.1458	34.0801	34.0283	33.9599	33.9293	33.8747	33.7716	33.6838	33.5858	33.4702	33.4225	33.3255	33.2478	33.113	33.046	32.8784	32.8171	32.728	32.6994	32.5477	32.4989	32.3344	32.2898	32.129	32.0951	32.027	32.0858	32.2033	32.8856	35.3256
Sgr-AJol_005-Ex1-cssl	36.361	36.4702	36.5521	36.5544	36.5705	36.5768	36.5572	36.5751	36.567	36.5706	36.5652	36.5691	36.5521	36.5572	36.5379	36.5449	36.5384	36.5448	36.5278	36.5271	36.5179	36.5111	36.4796	36.4775	36.4547	36.4531	36.4297	36.4355	36.4114	36.4165	36.3848	36.3957	36.3718	36.3716	36.3393	36.3465	36.2724	36.3206	36.3007	36.3098	36.271	36.2789	36.2501	36.2604	36.2317	36.2418	36.2049	36.2134	36.1771	36.1941	36.149	36.1691	36.1242	36.1473	36.0983	36.1134	36.0686	36.091	36.0455	36.0581	36.0163	36.0442	35.9931	36.006	35.9581	35.9828	35.9393	35.9518	35.9019	35.9287	35.8875	35.8871	35.8433	35.863	35.8111	35.8305	35.7862	35.8072	35.7517	35.7574	35.7101	35.7292	35.6713	35.671	35.617	35.6184	35.5613	35.5762	35.5221	35.5417	35.486	35.4847	35.44	35.4531	35.3919	35.3719	35.3158	35.3187	35.271	35.276	35.2302	35.2069	35.151	35.1483	35.0866	35.0807	35.0186	34.9953	34.9626	34.9367	34.8633	34.8437	34.795	34.7692	34.7387	34.7012	34.6003	34.5472	34.4976	34.4272	34.3712	34.3254	34.263	34.2014	34.1736	34.1298	34.0344	33.971	33.8567	33.7691	33.7059	33.6305	33.542	33.4309	33.319	33.2107	33.1023	33.054	32.9864	32.866	32.7606	32.6413	32.5291	32.3974	32.3126	32.2743	32.2887	32.3641	32.9636	35.3638
Sgr-AJol_006-Ex1-cssl	36.3366	36.4645	36.5465	36.5506	36.5694	36.5786	36.5599	36.5743	36.5691	36.5703	36.5682	36.5698	36.556	36.5592	36.5423	36.5462	36.5421	36.5451	36.5312	36.5293	36.5206	36.5096	36.4814	36.4763	36.4544	36.449	36.4239	36.4291	36.4005	36.4035	36.3678	36.379	36.3514	36.3482	36.3117	36.3186	36.2382	36.2883	36.2596	36.2657	36.219	36.2261	36.1892	36.2019	36.1627	36.173	36.1252	36.1362	36.0876	36.11	36.0516	36.0707	36.0135	36.0385	35.9788	35.9947	35.9349	35.9594	35.9029	35.9157	35.859	35.8955	35.8258	35.8399	35.775	35.8095	35.7476	35.7662	35.6959	35.729	35.6683	35.6775	35.6085	35.6387	35.5668	35.5887	35.5239	35.5485	35.467	35.4765	35.4075	35.4315	35.3471	35.3491	35.2732	35.2801	35.1964	35.2149	35.1321	35.162	35.0771	35.0817	35.004	35.029	34.9281	34.9191	34.843	34.8517	34.7756	34.7845	34.7043	34.6802	34.6036	34.5976	34.5171	34.5043	34.4254	34.4008	34.34	34.3193	34.2132	34.1927	34.125	34.0918	34.0394	33.9838	33.8863	33.8075	33.7394	33.66	33.6068	33.5348	33.4601	33.3931	33.3502	33.2792	33.1923	33.0902	32.9801	32.851	32.7756	32.7177	32.5901	32.4833	32.3596	32.2261	32.1096	32.0535	31.9637	31.8642	31.7536	31.6128	31.5235	31.4015	31.3236	31.2975	31.3335	31.5207	32.2579	35.1728
Sgr-AJol_007-Ex1-cssl	36.3614	36.4732	36.5511	36.5542	36.5697	36.5777	36.5546	36.573	36.5647	36.5692	36.5625	36.5679	36.548	36.5544	36.5367	36.5454	36.5349	36.5442	36.5251	36.5267	36.5172	36.5103	36.4796	36.4779	36.4578	36.457	36.4345	36.4411	36.4172	36.4231	36.391	36.4036	36.3814	36.3821	36.3544	36.36	36.2874	36.3388	36.3186	36.3277	36.2919	36.3004	36.2764	36.2868	36.2608	36.2682	36.2349	36.2458	36.2113	36.2274	36.1879	36.2062	36.1667	36.1878	36.1456	36.1579	36.1189	36.1424	36.1009	36.1124	36.0741	36.1036	36.0586	36.071	36.0248	36.0465	36.0091	36.0188	35.9705	35.996	35.9568	35.9597	35.9174	35.9365	35.886	35.903	35.8591	35.8782	35.8293	35.832	35.7913	35.8075	35.755	35.7552	35.7044	35.7062	35.6547	35.6676	35.62	35.6402	35.593	35.588	35.5481	35.5598	35.5064	35.4865	35.4318	35.4414	35.4047	35.4075	35.3699	35.3431	35.3013	35.2956	35.2412	35.2364	35.1825	35.1666	35.1332	35.11	35.0551	35.0341	34.9909	34.9707	34.96	34.9056	34.8242	34.7796	34.7346	34.6831	34.6136	34.587	34.5312	34.498	34.4446	34.4298	34.3166	34.2646	34.164	34.0854	34.0098	33.9636	33.8361	33.7646	33.6468	33.5421	33.4412	33.3991	33.3266	33.2284	33.1209	33.0065	32.8899	32.7894	32.7256	32.6975	32.6722	32.7875	33.3235	35.4369
Sgr-AJol_008-Ex1-cssl	36.3616	36.4744	36.5534	36.5526	36.5703	36.5788	36.5595	36.574	36.5679	36.5727	36.5673	36.573	36.5547	36.5611	36.5429	36.5499	36.5424	36.5485	36.5352	36.5331	36.5255	36.5182	36.4879	36.4884	36.4665	36.4661	36.4437	36.4511	36.4246	36.4303	36.4012	36.4125	36.3914	36.3916	36.3607	36.3647	36.2937	36.3447	36.3241	36.3331	36.2959	36.3032	36.2773	36.2888	36.2593	36.2701	36.2342	36.2449	36.2105	36.2268	36.1863	36.204	36.1621	36.1817	36.1367	36.1522	36.1086	36.1316	36.0886	36.0993	36.0581	36.0862	36.0375	36.0513	36.0047	36.0297	35.9887	36.0017	35.9517	35.9763	35.9358	35.9398	35.8949	35.9149	35.8699	35.8859	35.8401	35.8605	35.805	35.8152	35.769	35.7847	35.7289	35.7311	35.6807	35.6782	35.6287	35.6396	35.5875	35.6043	35.5536	35.5471	35.5093	35.5258	35.4634	35.4472	35.3986	35.3913	35.3576	35.3598	35.321	35.2905	35.2475	35.2428	35.1925	35.1821	35.1314	35.1055	35.0795	35.0499	34.9988	34.9677	34.926	34.8921	34.8897	34.8443	34.7716	34.7056	34.6771	34.6042	34.5523	34.5204	34.4883	34.4235	34.4049	34.3543	34.2783	34.2048	34.1236	34.0507	33.9944	33.9247	33.8294	33.7659	33.6881	33.5583	33.496	33.4463	33.4168	33.3006	33.2366	33.0959	33.0648	32.9106	32.8982	32.8161	32.8676	32.9132	33.4338	35.4659
Sgr-AJol_009-Ex1-cssl	36.3308	36.4627	36.5458	36.5511	36.5701	36.576	36.5607	36.5763	36.571	36.5697	36.5665	36.571	36.5551	36.5583	36.5447	36.5485	36.5417	36.5476	36.5335	36.5276	36.5211	36.5138	36.4832	36.4809	36.4612	36.4565	36.4345	36.4365	36.4119	36.4128	36.3814	36.3893	36.3673	36.3654	36.3353	36.3407	36.2631	36.311	36.2883	36.2915	36.2535	36.2619	36.2284	36.2376	36.2037	36.2136	36.1721	36.1818	36.142	36.1561	36.1093	36.1247	36.0738	36.0939	36.0414	36.0573	36.0044	36.0262	35.973	35.9846	35.9408	35.9685	35.9073	35.9215	35.8675	35.8888	35.8393	35.855	35.7993	35.8237	35.7748	35.7742	35.7207	35.7514	35.6832	35.7066	35.6489	35.6722	35.6018	35.6126	35.5522	35.5749	35.5047	35.5099	35.4521	35.4548	35.3876	35.4052	35.3396	35.3606	35.2956	35.3046	35.2465	35.2688	35.1981	35.1785	35.116	35.1219	35.0635	35.0779	35.0125	34.9979	34.942	34.9407	34.8681	34.8814	34.8041	34.784	34.7513	34.7206	34.658	34.6416	34.5814	34.5823	34.5388	34.5017	34.4083	34.3639	34.296	34.244	34.1893	34.1518	34.0891	34.0661	34.0175	33.9871	33.8703	33.8134	33.7236	33.6514	33.5596	33.5139	33.4177	33.3299	33.2204	33.1219	33.0095	32.9748	32.9303	32.8347	32.7403	32.6429	32.5087	32.4574	32.3649	32.3476	32.3623	32.4668	33.0922	35.3658
Sgr-AJol_010-Ex1-cssl	36.3478	36.4643	36.5448	36.5497	36.5683	36.5769	36.5591	36.5733	36.5672	36.5712	36.5665	36.5701	36.5522	36.5598	36.5402	36.5486	36.5401	36.5474	36.5339	36.5311	36.5242	36.5155	36.4876	36.4851	36.4638	36.4622	36.4395	36.4451	36.4215	36.4271	36.396	36.4071	36.3858	36.387	36.3584	36.3642	36.2907	36.3383	36.3211	36.327	36.2933	36.3027	36.2733	36.2843	36.2575	36.2655	36.2287	36.24	36.2036	36.2234	36.1815	36.1997	36.1567	36.1787	36.1361	36.1495	36.109	36.1296	36.0868	36.0958	36.0583	36.0884	36.0428	36.0512	36.005	36.0301	35.9923	36.0041	35.9587	35.9832	35.9474	35.9467	35.9061	35.9295	35.8855	35.8975	35.8625	35.8752	35.8305	35.832	35.7973	35.8086	35.7583	35.7574	35.7144	35.7131	35.6671	35.6822	35.6367	35.6521	35.6164	35.6066	35.5774	35.5912	35.5458	35.524	35.4826	35.4804	35.4582	35.4565	35.4271	35.3953	35.3659	35.3621	35.3139	35.3064	35.2643	35.2526	35.2287	35.2063	35.1699	35.1432	35.1164	35.0916	35.0943	35.0516	34.9885	34.9351	34.9102	34.8416	34.8197	34.8007	34.7611	34.7231	34.7058	34.6829	34.6147	34.5599	34.4741	34.4132	34.3815	34.3326	34.278	34.1923	34.1406	34.0356	33.98	33.9262	33.9066	33.8114	33.7562	33.6448	33.5877	33.4906	33.4383	33.3662	33.3769	33.412	33.8644	35.5713
