Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Hte-ATic_001-Ex1-cssl.clmp.fp2_r1_screen	60191	2901.0	4.82	14.0	0.02	0.0	0.0	13.0	0.02	388.0	0.64	11232.0	18.65	6601.0	10.969999999999999	1449.0	2.41	2253.0	3.74	1554.0	2.58	1690.0	2.8	1361.0	2.27	45883	76.23
Hte-ATic_001-Ex1-cssl.clmp.fp2_r2_screen	60191	2805.0	4.66	71.0	0.11	0.0	0.0	7.0	0.01	381.0	0.63	11045.0	18.35	6324.0	10.51	1477.0	2.45	2185.0	3.63	1503.0	2.5	1664.0	2.7699999999999996	1492.0	2.48	46431	77.14
Hte-ATic_002-Ex1-cssl.clmp.fp2_r1_screen	634818	58662.0	9.24	594.0	0.09	0.0	0.0	2.0	0.0	3758.0	0.59	181118.0	28.53	90475.0	14.25	12565.0	1.9899999999999998	18474.0	2.91	10486.0	1.65	11346.0	1.78	9608.0	1.51	395301	62.27
Hte-ATic_002-Ex1-cssl.clmp.fp2_r2_screen	634818	57050.0	9.0	512.0	0.08	0.0	0.0	1.0	0.0	3139.0	0.49	176217.0	27.759999999999998	87025.0	13.71	10531.0	1.6600000000000001	18266.0	2.89	9045.0	1.4300000000000002	11383.0	1.79	9592.0	1.51	401014	63.17
Hte-ATic_003-Ex1-cssl.clmp.fp2_r1_screen	1157045	63026.0	5.44	350.0	0.03	1.0	0.0	6.0	0.0	6060.0	0.52	181922.0	15.73	116283.0	10.04	37150.0	3.2100000000000004	56288.0	4.87	39696.0	3.4400000000000004	45221.0	3.9	41220.0	3.57	926214	80.05
Hte-ATic_003-Ex1-cssl.clmp.fp2_r2_screen	1157045	63239.0	5.470000000000001	350.0	0.03	0.0	0.0	0.0	0.0	5258.0	0.46	176211.0	15.23	116286.0	10.059999999999999	38292.0	3.31	56641.0	4.9	40199.0	3.47	47037.0	4.07	41658.0	3.61	933156	80.65
Hte-ATic_004-Ex1-cssl.clmp.fp2_r1_screen	1448714	78912.0	5.4399999999999995	308.0	0.02	0.0	0.0	12.0	0.0	6242.0	0.44	234834.0	16.21	160792.0	11.09	44931.0	3.09	66754.0	4.6	43560.0	3.0100000000000002	51679.0	3.5700000000000003	45804.0	3.16	1146657	79.15
Hte-ATic_004-Ex1-cssl.clmp.fp2_r2_screen	1448714	76189.0	5.26	423.0	0.03	0.0	0.0	5.0	0.0	5550.0	0.39	229418.0	15.829999999999998	155035.0	10.69	42327.0	2.92	65727.0	4.53	42893.0	2.9600000000000004	50823.0	3.5100000000000002	44310.0	3.06	1153466	79.62
Hte-ATic_005-Ex1-cssl.clmp.fp2_r1_screen	1174407	129397.0	11.02	489.0	0.05	0.0	0.0	150.0	0.01	7344.0	0.62	261164.0	22.240000000000002	187684.0	15.989999999999998	96097.0	8.18	114114.0	9.709999999999999	97986.0	8.34	105391.0	8.969999999999999	99573.0	8.48	857082	72.98
Hte-ATic_005-Ex1-cssl.clmp.fp2_r2_screen	1174407	128171.0	10.91	524.0	0.04	0.0	0.0	5.0	0.0	7059.0	0.6000000000000001	260061.0	22.15	188948.0	16.09	93574.0	7.97	112359.0	9.58	96159.0	8.190000000000001	102651.0	8.75	96729.0	8.23	858843	73.13
Hte-ATic_006-Ex1-cssl.clmp.fp2_r1_screen	1604631	178278.0	11.11	353.0	0.02	2.0	0.0	66.0	0.0	10306.0	0.64	210272.0	13.100000000000001	203136.0	12.66	71111.0	4.43	102628.0	6.39	71850.0	4.48	82334.0	5.13	72477.0	4.51	1243749	77.51
Hte-ATic_006-Ex1-cssl.clmp.fp2_r2_screen	1604631	178066.0	11.1	331.0	0.02	0.0	0.0	7.0	0.0	8966.0	0.56	204418.0	12.74	198557.0	12.37	67649.0	4.21	105330.0	6.5600000000000005	72356.0	4.5200000000000005	84339.0	5.26	72528.0	4.5200000000000005	1250328	77.92
Hte-ATic_007-Ex1-cssl.clmp.fp2_r1_screen	913913	59374.0	6.5	353.0	0.04	2.0	0.0	14.0	0.0	1814.0	0.2	168030.0	18.39	100020.0	10.95	26528.0	2.91	37092.0	4.06	25587.0	2.8	28617.0	3.1300000000000003	26929.0	2.94	697772	76.35
Hte-ATic_007-Ex1-cssl.clmp.fp2_r2_screen	913913	58075.0	6.35	250.0	0.02	0.0	0.0	9.0	0.0	1619.0	0.17	160509.0	17.56	94220.0	10.31	26615.0	2.91	35954.0	3.94	25153.0	2.75	28530.0	3.12	26151.0	2.86	705083	77.15
Hte-ATic_008-Ex1-cssl.clmp.fp2_r1_screen	314793	39023.0	12.4	153.0	0.05	1.0	0.0	4.0	0.0	928.0	0.29000000000000004	131203.0	41.68	80583.0	25.6	31373.0	9.959999999999999	34711.0	11.02	30651.0	9.73	32252.0	10.24	31869.0	10.12	169988	54.0
Hte-ATic_008-Ex1-cssl.clmp.fp2_r2_screen	314793	38932.0	12.370000000000001	153.0	0.04	0.0	0.0	2.0	0.0	756.0	0.24	128850.0	40.94	80784.0	25.66	31450.0	9.98	33875.0	10.75	30120.0	9.56	31687.0	10.06	30776.0	9.78	172160	54.69
Hte-ATic_010-Ex1-cssl.clmp.fp2_r1_screen	424472	39627.0	9.33	260.0	0.06	0.0	0.0	112.0	0.03	4639.0	1.09	120404.0	28.369999999999997	67367.0	15.87	27196.0	6.4	32211.0	7.58	26911.0	6.33	28488.0	6.71	27968.0	6.58	282613	66.58
Hte-ATic_010-Ex1-cssl.clmp.fp2_r2_screen	424472	39714.0	9.35	171.0	0.04	0.0	0.0	4.0	0.0	4504.0	1.06	112942.0	26.61	67484.0	15.9	26113.0	6.15	32320.0	7.61	25725.0	6.06	28098.0	6.62	27067.0	6.38	287579	67.75
Hte-ATic_011-Ex1-cssl.clmp.fp2_r1_screen	500104	69436.0	13.89	143.0	0.03	0.0	0.0	17.0	0.0	3631.0	0.7200000000000001	70661.0	14.120000000000001	68502.0	13.7	31228.0	6.25	42132.0	8.43	32635.0	6.53	36878.0	7.36	33064.0	6.609999999999999	381929	76.37
Hte-ATic_011-Ex1-cssl.clmp.fp2_r2_screen	500104	68003.0	13.600000000000001	169.0	0.04	0.0	0.0	9.0	0.0	3810.0	0.76	66966.0	13.39	65350.0	13.06	30290.0	6.06	40219.0	8.05	30890.0	6.17	34980.0	6.989999999999999	31669.0	6.329999999999999	385280	77.04
Hte-ATic_012-Ex1-cssl.clmp.fp2_r1_screen	569618	39374.0	6.91	144.0	0.02	0.0	0.0	19.0	0.0	3302.0	0.5800000000000001	116694.0	20.490000000000002	69452.0	12.2	21751.0	3.83	27778.0	4.87	21245.0	3.7199999999999998	23476.0	4.12	21660.0	3.8	423510	74.35
Hte-ATic_012-Ex1-cssl.clmp.fp2_r2_screen	569618	38627.0	6.79	156.0	0.03	0.0	0.0	8.0	0.0	2791.0	0.49	111431.0	19.560000000000002	66182.0	11.63	20620.0	3.62	26608.0	4.68	20259.0	3.56	22612.0	3.9600000000000004	20929.0	3.67	429036	75.32
Hte-ATic_013-Ex1-cssl.clmp.fp2_r1_screen	1247108	262741.0	21.08	606.0	0.05	0.0	0.0	18.0	0.0	9907.0	0.79	243249.0	19.51	192439.0	15.43	58573.0	4.69	87364.0	7.01	53434.0	4.29	64347.0	5.1499999999999995	53381.0	4.29	777571	62.35
Hte-ATic_013-Ex1-cssl.clmp.fp2_r2_screen	1247108	257080.0	20.619999999999997	554.0	0.04	0.0	0.0	3.0	0.0	9766.0	0.78	233085.0	18.68	187981.0	15.07	57939.0	4.640000000000001	87716.0	7.04	54702.0	4.38	65252.0	5.2299999999999995	55027.0	4.41	792038	63.51
Hte-ATic_014-Ex1-cssl.clmp.fp2_r1_screen	470200	57941.0	12.32	71.0	0.01	0.0	0.0	13.0	0.0	5563.0	1.18	114596.0	24.369999999999997	73436.0	15.61	31386.0	6.67	37506.0	7.970000000000001	31646.0	6.73	33154.0	7.050000000000001	31767.0	6.76	323262	68.75
Hte-ATic_014-Ex1-cssl.clmp.fp2_r2_screen	470200	57049.0	12.14	116.0	0.03	0.0	0.0	6.0	0.0	6067.0	1.29	111502.0	23.72	72078.0	15.34	31415.0	6.69	37133.0	7.9	31895.0	6.78	33641.0	7.15	32122.0	6.83	327635	69.68
Hte-ATic_015-Ex1-cssl.clmp.fp2_r1_screen	1030219	148572.0	14.42	715.0	0.07	0.0	0.0	9.0	0.0	9565.0	0.93	346084.0	33.59	233314.0	22.64	111162.0	10.790000000000001	129882.0	12.61	112389.0	10.9	120383.0	11.68	114391.0	11.11	629360	61.09
Hte-ATic_015-Ex1-cssl.clmp.fp2_r2_screen	1030219	146828.0	14.25	554.0	0.05	0.0	0.0	8.0	0.0	10217.0	0.99	338503.0	32.86	230519.0	22.37	110751.0	10.75	128879.0	12.51	111677.0	10.84	119472.0	11.600000000000001	113188.0	10.98	636160	61.75
Hte-ATic_017-Ex1-cssl.clmp.fp2_r1_screen	619984	67986.0	10.969999999999999	358.0	0.06	0.0	0.0	66.0	0.01	5342.0	0.8600000000000001	160156.0	25.83	111601.0	18.009999999999998	47209.0	7.62	60250.0	9.72	48256.0	7.79	53438.0	8.629999999999999	48388.0	7.8	426486	68.79
Hte-ATic_017-Ex1-cssl.clmp.fp2_r2_screen	619984	67467.0	10.89	257.0	0.04	0.0	0.0	0.0	0.0	5531.0	0.8999999999999999	159100.0	25.66	110561.0	17.84	47703.0	7.7	60517.0	9.76	49403.0	7.970000000000001	54011.0	8.71	49860.0	8.040000000000001	429028	69.2
Hte-ATic_019-Ex1-cssl.clmp.fp2_r1_screen	743335	78817.0	10.6	788.0	0.09999999999999999	1.0	0.0	13.0	0.0	2805.0	0.38	378766.0	50.95	196320.0	26.410000000000004	63807.0	8.58	70082.0	9.42	62205.0	8.37	64910.0	8.73	62003.0	8.34	336730	45.3
Hte-ATic_019-Ex1-cssl.clmp.fp2_r2_screen	743335	78269.0	10.530000000000001	758.0	0.11	0.0	0.0	1.0	0.0	2901.0	0.38999999999999996	369345.0	49.69	190353.0	25.61	62214.0	8.38	69967.0	9.41	61079.0	8.209999999999999	64079.0	8.62	61224.0	8.23	344089	46.29
Hte-ATic_020-Ex1-cssl.clmp.fp2_r1_screen	949835	93968.0	9.89	469.0	0.05	1.0	0.0	10.0	0.0	8144.0	0.86	250132.0	26.33	152560.0	16.06	65402.0	6.89	76535.0	8.06	63557.0	6.69	68981.0	7.26	65650.0	6.91	652916	68.74
Hte-ATic_020-Ex1-cssl.clmp.fp2_r2_screen	949835	93857.0	9.89	403.0	0.04	0.0	0.0	5.0	0.0	8135.0	0.86	245168.0	25.810000000000002	151439.0	15.94	64179.0	6.75	76764.0	8.09	63590.0	6.6899999999999995	69134.0	7.27	65164.0	6.86	657000	69.17
Hte-ATic_021-Ex1-cssl.clmp.fp2_r1_screen	943943	67683.0	7.16	157.0	0.01	1.0	0.0	18.0	0.0	8611.0	0.91	104010.0	11.02	98606.0	10.440000000000001	41642.0	4.41	60912.0	6.46	45075.0	4.7700000000000005	53201.0	5.63	45747.0	4.840000000000001	792156	83.92
Hte-ATic_021-Ex1-cssl.clmp.fp2_r2_screen	943943	68774.0	7.28	161.0	0.02	0.0	0.0	1.0	0.0	8350.0	0.89	103469.0	10.95	98144.0	10.399999999999999	40437.0	4.29	62217.0	6.59	45111.0	4.7700000000000005	53430.0	5.66	45300.0	4.800000000000001	793006	84.01
Hte-ATic_022-Ex1-cssl.clmp.fp2_r1_screen	881663	97175.0	11.03	213.0	0.02	1.0	0.0	13.0	0.0	9111.0	1.03	177840.0	20.17	124292.0	14.1	49608.0	5.630000000000001	65286.0	7.409999999999999	49994.0	5.680000000000001	55225.0	6.26	51573.0	5.85	639029	72.48
Hte-ATic_022-Ex1-cssl.clmp.fp2_r2_screen	881663	98502.0	11.17	216.0	0.02	0.0	0.0	3.0	0.0	9069.0	1.03	175285.0	19.88	124093.0	14.07	50739.0	5.75	66404.0	7.53	51843.0	5.88	57417.0	6.51	53351.0	6.04	643437	72.98
Hte-ATic_023-Ex1-cssl.clmp.fp2_r1_screen	814164	59509.0	7.3100000000000005	224.0	0.03	1.0	0.0	48.0	0.01	4882.0	0.6	144400.0	17.74	93522.0	11.48	33598.0	4.12	44689.0	5.49	33687.0	4.13	36182.0	4.4399999999999995	34359.0	4.22	625929	76.88
Hte-ATic_023-Ex1-cssl.clmp.fp2_r2_screen	814164	59198.0	7.27	272.0	0.03	0.0	0.0	20.0	0.0	5372.0	0.66	141218.0	17.35	93010.0	11.43	34303.0	4.21	44673.0	5.49	34423.0	4.22	37762.0	4.630000000000001	34609.0	4.24	631384	77.55
Hte-ATic_024-Ex1-cssl.clmp.fp2_r1_screen	652240	40805.0	6.260000000000001	542.0	0.08	1.0	0.0	91.0	0.01	1469.0	0.23	184898.0	28.35	97945.0	15.02	29020.0	4.45	36965.0	5.66	29388.0	4.51	31974.0	4.9	28408.0	4.35	442870	67.9
Hte-ATic_024-Ex1-cssl.clmp.fp2_r2_screen	652240	40841.0	6.26	389.0	0.060000000000000005	0.0	0.0	47.0	0.01	1220.0	0.19	182225.0	27.939999999999998	96575.0	14.809999999999999	29010.0	4.46	36277.0	5.550000000000001	29052.0	4.46	31754.0	4.87	29232.0	4.48	445675	68.33
Hte-ATic_025-Ex1-cssl.clmp.fp2_r1_screen	693761	102706.0	14.8	334.0	0.05	0.0	0.0	7.0	0.0	11646.0	1.67	177843.0	25.63	132698.0	19.13	72042.0	10.38	81680.0	11.780000000000001	71912.0	10.360000000000001	76073.0	10.97	72563.0	10.46	472867	68.16
Hte-ATic_025-Ex1-cssl.clmp.fp2_r2_screen	693761	102098.0	14.719999999999999	298.0	0.04	0.0	0.0	5.0	0.0	11330.0	1.6300000000000001	175192.0	25.25	133745.0	19.28	70746.0	10.2	81260.0	11.719999999999999	71360.0	10.280000000000001	74616.0	10.75	71951.0	10.37	473353	68.23
Hte-ATic_026-Ex1-cssl.clmp.fp2_r1_screen	12561389	10408822.0	82.87	631.0	0.0	3.0	0.0	292.0	0.0	249826.0	1.9900000000000002	1341538.0	10.68	4080978.0	32.49	994264.0	7.91	1984719.0	15.799999999999999	973878.0	7.75	1297464.0	10.33	883655.0	7.03	1898025	15.11
Hte-ATic_026-Ex1-cssl.clmp.fp2_r2_screen	12561389	10251858.0	81.61	559.0	0.0	1.0	0.0	23.0	0.0	252157.0	2.01	1302022.0	10.36	4019683.0	32.01	969962.0	7.72	1963468.0	15.63	970599.0	7.720000000000001	1306949.0	10.399999999999999	901780.0	7.17	2047506	16.3
Hte-ATic_027-Ex1-cssl.clmp.fp2_r1_screen	805796	303694.0	37.699999999999996	162.0	0.02	0.0	0.0	9.0	0.0	11384.0	1.41	112162.0	13.920000000000002	169872.0	21.08	62314.0	7.72	100441.0	12.47	66091.0	8.209999999999999	79967.0	9.92	65841.0	8.18	446169	55.37
Hte-ATic_027-Ex1-cssl.clmp.fp2_r2_screen	805796	298846.0	37.09	129.0	0.01	0.0	0.0	0.0	0.0	10591.0	1.31	109917.0	13.63	165149.0	20.5	60495.0	7.51	97637.0	12.11	64726.0	8.03	75690.0	9.389999999999999	63378.0	7.87	449553	55.79
Hte-ATic_029-Ex1-cssl.clmp.fp2_r1_screen	1306253	196092.0	15.01	747.0	0.060000000000000005	1.0	0.0	87.0	0.01	16715.0	1.28	409383.0	31.35	281692.0	21.57	170978.0	13.09	184295.0	14.110000000000001	171057.0	13.09	176077.0	13.49	172224.0	13.18	851938	65.22
Hte-ATic_029-Ex1-cssl.clmp.fp2_r2_screen	1306253	193499.0	14.81	712.0	0.060000000000000005	0.0	0.0	11.0	0.0	16196.0	1.24	399896.0	30.61	281273.0	21.53	163441.0	12.52	180820.0	13.84	166427.0	12.739999999999998	172551.0	13.21	166861.0	12.77	856379	65.56
Hte-ATic_030-Ex1-cssl.clmp.fp2_r1_screen	5450874	378791.0	6.94	2570.0	0.05	5.0	0.0	217.0	0.0	33394.0	0.61	914704.0	16.78	568314.0	10.43	174246.0	3.1999999999999997	240046.0	4.4	170459.0	3.1300000000000003	194782.0	3.5599999999999996	174035.0	3.1900000000000004	4211345	77.26
Hte-ATic_030-Ex1-cssl.clmp.fp2_r2_screen	5450874	378655.0	6.949999999999999	2577.0	0.05	0.0	0.0	82.0	0.0	33560.0	0.61	896812.0	16.45	570241.0	10.46	174513.0	3.1999999999999997	243135.0	4.46	170930.0	3.14	196675.0	3.6100000000000003	175564.0	3.22	4226607	77.54
