Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp	76.69261177918479	12.891229307433164	4.112585540223567	2.123056925409098	1.3727920294401836	0.9416986875333822	0.6493192216811948	0.4344639594557922	0.2737114301962391	0.1854703912854844	0.11529240539367949	0.07527712526079074	0.04606510650287194	0.028347757847921193	0.018063053018949785	0.011753948375967325	0.008383330826976693	0.0062226785519827015	0.004062026276988708	0.0023335044569935126	0.0019013740019947142	0.0012963913649963962	0.0007778348189978377	0.0007778348189978377	0.0001728521819995195	0.000345704363999039	0.0004321304549987987	0.0001728521819995195	0.0	8.642609099975975e-05	0.0012963913649963962
SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp	81.31136697991298	11.172929075600054	3.1223558104691413	1.5573634954399407	0.9850858513278599	0.6601446067924377	0.4333711676314993	0.27568307947177584	0.18607349302737508	0.11656216732828283	0.07202844891382261	0.041861695309592606	0.026991305856416323	0.017426237640440954	0.009022918600494983	0.004608271731583275	0.0033303476379509377	0.0017426237640440954	0.000503424642946072	0.0004646996704117587	0.0004646996704117587	0.00019362486267156614	3.872497253431323e-05	0.00015489989013725292	3.872497253431323e-05	7.744994506862646e-05	7.744994506862646e-05	0.0	0.0	0.0	3.872497253431323e-05
SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.r1r2_fastp	79.19637567948337	12.95897163588593	3.452496784827455	1.5509562644452561	0.9357916997903615	0.6104991114153204	0.4279939471882971	0.28318073413362227	0.19048554476840013	0.12590584992587453	0.08084739363840895	0.054205200138735844	0.04008606533476161	0.023081716027366566	0.018539037873044423	0.011909183269439133	0.008901193680766362	0.00687540477410919	0.005524878836337742	0.00313076467392472	0.0024555017050389965	0.002087176449283147	0.0015346885656493728	0.0017802387361532726	0.0007366505115116989	0.000675262968885724	0.0006138754262597491	0.0006138754262597491	0.00036832525575584946	0.00042971279838182436	0.0029466020460467957
SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.r1r2_fastp	81.69412047375748	10.889182463654315	3.0860784835208004	1.561118722715297	0.9740789640595725	0.6521654080845116	0.41940444016245054	0.2781276217717259	0.17391867908743475	0.10887206564096402	0.06441432558793879	0.042047142592372314	0.02213007504861701	0.014107922843493345	0.007508418320066485	0.005216374832888295	0.002687223398760637	0.001383129690538563	0.0009089137966396271	0.0008298778143231378	0.0002766259381077126	0.0003951799115824466	0.0001975899557912233	3.951799115824466e-05	0.00031614392926595727	7.903598231648932e-05	0.00011855397347473397	3.951799115824466e-05	0.0	0.0	0.00023710794694946794
SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.r1r2_fastp	74.78163867162456	14.508868658375004	4.4708295935376325	2.075223319228961	1.2811898961405308	0.8801983160234218	0.6089669615762705	0.42330213275206224	0.29396931230499634	0.2010514168483139	0.13403427789887593	0.09873060648801128	0.06710261999401633	0.04530495362653331	0.03222635380604351	0.024191135615677224	0.01547206906868402	0.011967346240971065	0.009060990725306663	0.007180407744582638	0.00521434371928025	0.0038466470060264137	0.0030773176048211307	0.0025644313373509426	0.0017951019361456596	0.001966064025302389	0.0017096208915672948	0.001367696713253836	0.0005983673120485533	0.0012822156686754713	0.006069154165063897
SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.r1r2_fastp	79.07404788414412	12.981380674060228	3.572051211503303	1.6153377372414803	0.9476030928497777	0.6254612403798435	0.4109057153950789	0.2682972612285515	0.18066480327696022	0.1125233673697663	0.0723070633098224	0.047776146383232576	0.027925131847250043	0.019336739548003714	0.013114012193459965	0.007611269822086568	0.006891284838916217	0.004268482400224224	0.0031885049254686978	0.002211382448308935	0.0011828324723512909	0.000977122477159762	0.0010285499759576445	0.000719984983170351	0.0002571374939894111	0.0005142749879788222	0.0003599924915851755	0.0002571374939894111	0.0003599924915851755	0.00010285499759576443	0.0013371149687449375
SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.r1r2_fastp	70.74170357890665	12.726819671155642	6.062905151349482	3.713166791257099	2.4839984974765787	1.6256262063886997	1.0703619816945042	0.6430353948400965	0.38790394263633354	0.2476932174456358	0.13165675521885145	0.07029131846430205	0.04165411464551233	0.019711322109037085	0.013016910826722601	0.007438234758127201	0.005206764330689041	0.0026033821653445206	0.0014876469516254401	0.0018595586895318002	0.00037191173790636004	0.00037191173790636004	0.00037191173790636004	0.0	0.0	0.0	0.0	0.0	0.0	0.00037191173790636004	0.00037191173790636004
SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.r1r2_fastp	80.63517515332592	11.460156183751032	3.44425808313134	1.722734746424414	1.042803510445105	0.6520688124770796	0.4067032806076431	0.2528542464866365	0.14779198553356543	0.09206713852910632	0.053522283881753195	0.030725755561747208	0.022686400163870694	0.011012815613529466	0.0064975612119823846	0.006387433055847089	0.0029734602156529554	0.00308358837178825	0.0014316660297588304	0.0013215378736235357	0.0005506407806764731	0.0005506407806764731	0.0009911534052176518	0.00033038446840588393	0.00011012815613529465	0.00011012815613529465	0.0	0.00033038446840588393	0.00011012815613529465	0.00011012815613529465	0.0005506407806764731
SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp	76.93806265551135	12.53680997179392	4.081194879125304	2.173066296523257	1.4236638803465014	0.9844217376878288	0.6531868732896495	0.43478888089531886	0.2855105288279705	0.18076479439415882	0.11271142801051472	0.07319657011033426	0.04421900765020193	0.02653140459012116	0.018252101030083352	0.010913627420049839	0.0072130296166996065	0.004202373776685857	0.0028224898500128896	0.0024461578700111708	0.0016307719133407807	0.0007526639600034372	0.0005644979700025778	0.0005644979700025778	0.0004390539766686717	0.0004390539766686717	0.0001881659900008593	0.0001881659900008593	0.0001881659900008593	0.0001254439933339062	0.0009408299500042965
SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp	80.67201659569821	12.327583069476288	3.1749631160047143	1.4373559984434534	0.8577103647526183	0.5559194963060013	0.3588315822184148	0.23523170427854345	0.1442465166670866	0.09147510785244162	0.056130861895683386	0.03317459917525427	0.020926593150635078	0.012457971842184092	0.007418792220626482	0.004689236592282776	0.002939521445908606	0.0019596809639390706	0.0015397493288092697	0.0008398632702596017	0.0005599088468397345	0.00027995442341986727	0.00041993163512980087	0.00041993163512980087	6.998860585496682e-05	0.00013997721170993363	0.00013997721170993363	0.0	0.00020996581756490044	0.0	0.00034994302927483404
