Sample	command
SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01002_CKDL210020579-1a-5UDI301-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01003_CKDL210020579-1a-5UDI301-AK8488_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01005_CKDL210020579-1a-5UDI301-GC06_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01006_CKDL210020579-1a-5UDI301-AK4236_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01007_CKDL210020579-1a-5UDI301-AK10343_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01008_CKDL210020579-1a-5UDI301-AK4234_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01009_CKDL210020579-1a-5UDI301-GD06_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01010_CKDL210020579-1a-AK7758-AK533_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp	fastp --in1 fq_fp1_clmparray/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.r1.fq.gz --in2 fq_fp1_clmparray/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.r2.fq.gz --out1 fq_fp1_clmparray_fp2/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_r1.fq.gz --out2 fq_fp1_clmparray_fp2/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmparray_fp2/failed/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmparray_fp2/failed/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmparray_fp2/failed/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.fp2_fail.fq.gz -h fq_fp1_clmparray_fp2/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp.html -j fq_fp1_clmparray_fp2/SdA01011_CKDL210020579-1a-AK7758-AK7557_HKGLMDSX2_L2_clmp.r1r2_fastp.json --detect_adapter_for_pe --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
