"","Position","C.T","G.A"
"1",1,0.19668276050747,0.239744908354832
"2",2,0.224540392654495,0.26099925554532
"3",3,0.23963919000786,0.280525716717399
"4",4,0.249432171609741,0.295694346753025
"5",5,0.261135374087336,0.302816887802652
"6",6,0.274591435866273,0.303706622432324
"7",7,0.288341187492351,0.30066485432069
"8",8,0.297010013935157,0.299732453434989
"9",9,0.30171615665002,0.300752827008958
"10",10,0.302061563007397,0.304700903472496
"11",11,0.301089364178197,0.308871185282501
"12",12,0.300620347880974,0.311737933615326
"13",-12,0.30516361715183,0.307286552315284
"14",-11,0.303532560367743,0.306468618020489
"15",-10,0.30125663638513,0.30549684687166
"16",-9,0.29811141340237,0.304325766967973
"17",-8,0.295909970894847,0.300819130613337
"18",-7,0.294268842418602,0.2948525121843
"19",-6,0.292326366374792,0.286568183489049
"20",-5,0.287340785360557,0.277792449101203
"21",-4,0.278850628470857,0.26770034055019
"22",-3,0.265232721612964,0.256038648949956
"23",-2,0.245895611127219,0.240531094210499
"24",-1,0.221410643002251,0.216218456394954
