file 	#reads_raw	#reads_fp1	#reads_clmp	#reads_fp2	#reads_fqscrn	#reads_repr	%_readLoss_fp1	%_readLoss_clmp	%_readLoss_fp2	%_readLoss_fqscrn	%_readLoss_repr	%_total_readLoss
Sde-AMat_011	11260826	10805651	3605639	3567848	2165462	504092	4.04211	66.6319	1.04811	39.3062	76.7213	95.5235
Sde-AMat_011	11260826	10805651	3605639	3567848	2163447	504092	4.04211	66.6319	1.04811	39.3627	76.6996	95.5235
Sde-AMat_012	23746394	23006114	7035502	6962037	4782223	386712	3.11744	69.419	1.0442	31.31	91.9136	98.3715
Sde-AMat_012	23746394	23006114	7035502	6962037	4777916	386712	3.11744	69.419	1.0442	31.3719	91.9063	98.3715
Sde-AMat_013	23688768	22700990	7827600	7746034	3329054	356761	4.16982	65.5187	1.04203	57.0225	89.2834	98.494
Sde-AMat_013	23688768	22700990	7827600	7746034	3325026	356761	4.16982	65.5187	1.04203	57.0745	89.2704	98.494
Sde-AMat_014	20366766	19619785	6229641	6157651	3831998	374145	3.66765	68.2482	1.1556	37.7685	90.2363	98.163
Sde-AMat_014	20366766	19619785	6229641	6157651	3827515	374145	3.66765	68.2482	1.1556	37.8413	90.2249	98.163
Sde-AMat_015	18453086	17665839	6298161	6232187	2974437	613706	4.26621	64.3484	1.04751	52.273	79.3673	96.6742
Sde-AMat_015	18453086	17665839	6298161	6232187	2974865	613706	4.26621	64.3484	1.04751	52.2661	79.3703	96.6742
Sde-AMat_016	16295781	15398788	5319292	5264534	2146293	462082	5.50445	65.4564	1.02942	59.2311	78.4707	97.1644
Sde-AMat_016	16295781	15398788	5319292	5264534	2146209	462082	5.50445	65.4564	1.02942	59.2327	78.4699	97.1644
Sde-AMat_017	13796967	12789538	5039194	4980299	1595657	313541	7.30181	60.5991	1.16874	67.9606	80.3504	97.7275
Sde-AMat_017	13796967	12789538	5039194	4980299	1593689	313541	7.30181	60.5991	1.16874	68.0001	80.3261	97.7275
Sde-AMat_018	22346386	21576977	6545111	6474561	3462600	466464	3.4431	69.6662	1.0779	46.5199	86.5285	97.9126
Sde-AMat_018	22346386	21576977	6545111	6474561	3462195	466464	3.4431	69.6662	1.0779	46.5262	86.5269	97.9126
Sde-AMat_019	19189003	18440823	5564852	5502529	2748367	431560	3.899	69.8232	1.11994	50.0527	84.2976	97.751
Sde-AMat_019	19189003	18440823	5564852	5502529	2752050	431560	3.899	69.8232	1.11994	49.9857	84.3186	97.751
Sde-AMat_020	16975366	16461623	4862257	4809138	3274043	530607	3.0264	70.4631	1.09248	31.9204	83.7935	96.8743
Sde-AMat_020	16975366	16461623	4862257	4809138	3274071	530607	3.0264	70.4631	1.09248	31.9198	83.7937	96.8743
Sde-AMat_021	21595099	20785401	6232989	6168506	3515005	547311	3.74945	70.0127	1.03454	43.0169	84.4293	97.4656
Sde-AMat_021	21595099	20785401	6232989	6168506	3515690	547311	3.74945	70.0127	1.03454	43.0058	84.4323	97.4656
Sde-AMat_022	16055622	15380735	4722018	4666639	3216402	622648	4.20343	69.2991	1.17278	31.0767	80.6415	96.1219
Sde-AMat_022	16055622	15380735	4722018	4666639	3212828	622648	4.20343	69.2991	1.17278	31.1533	80.6199	96.1219
Sde-AMat_023	19065873	18353842	5945166	5880406	2836873	593864	3.73458	67.6081	1.08929	51.7572	79.0662	96.8852
Sde-AMat_023	19065873	18353842	5945166	5880406	2837369	593864	3.73458	67.6081	1.08929	51.7488	79.0699	96.8852
Sde-AMat_024	7148570	6585341	3012771	2980415	1294013	589748	7.8789	54.2503	1.07396	56.5828	54.4249	91.7501
Sde-AMat_024	7148570	6585341	3012771	2980415	1291827	589748	7.8789	54.2503	1.07396	56.6561	54.3478	91.7501
Sde-AMat_025	22132215	21500704	6883392	6805616	3894255	473040	2.85336	67.9853	1.12991	42.7788	87.8529	97.8627
Sde-AMat_025	22132215	21500704	6883392	6805616	3891667	473040	2.85336	67.9853	1.12991	42.8168	87.8448	97.8627
Sde-AMat_026	11804116	11240661	3777929	3737950	1641595	316192	4.77338	66.3905	1.05823	56.083	80.7387	97.3213
Sde-AMat_026	11804116	11240661	3777929	3737950	1645364	316192	4.77338	66.3905	1.05823	55.9822	80.7829	97.3213
Sde-AMat_027	13278249	12480100	3976536	3934951	2258301	303180	6.01095	68.137	1.04576	42.6092	86.5749	97.7167
Sde-AMat_027	13278249	12480100	3976536	3934951	2258038	303180	6.01095	68.137	1.04576	42.6159	86.5733	97.7167
Sde-AMat_028	4524904	4314497	1739417	1722057	576135	345044	4.64998	59.6844	0.998036	66.5438	40.1106	92.3746
Sde-AMat_028	4524904	4314497	1739417	1722057	577849	345044	4.64998	59.6844	0.998036	66.4443	40.2882	92.3746
Sde-AMat_029	20144639	19189160	7245131	7174061	3166069	744086	4.74309	62.2436	0.980935	55.8678	76.4981	96.3063
Sde-AMat_029	20144639	19189160	7245131	7174061	3170920	744086	4.74309	62.2436	0.980935	55.8002	76.5341	96.3063
Sde-AMat_030	15658797	14990336	5170627	5119085	2606993	462753	4.26892	65.5069	0.996823	49.0731	82.2495	97.0448
Sde-AMat_030	15658797	14990336	5170627	5119085	2605484	462753	4.26892	65.5069	0.996823	49.1025	82.2393	97.0448
Sde-AMat_031	13337172	12901197	4149762	4112401	2825498	357611	3.26887	67.8343	0.900317	31.2932	87.3434	97.3187
Sde-AMat_031	13337172	12901197	4149762	4112401	2825468	357611	3.26887	67.8343	0.900317	31.294	87.3433	97.3187
Sde-AMat_032	7100676	6742876	2631710	2606524	957510	259064	5.03896	60.9705	0.95702	63.2649	72.944	96.3516
Sde-AMat_032	7100676	6742876	2631710	2606524	959460	259064	5.03896	60.9705	0.95702	63.1901	72.999	96.3516
Sde-AMat_033	17004286	16370277	5489702	5436440	3605606	353029	3.72852	66.4654	0.970217	33.6771	90.2089	97.9239
Sde-AMat_033	17004286	16370277	5489702	5436440	3606584	353029	3.72852	66.4654	0.970217	33.6591	90.2115	97.9239
Sde-AMat_034	21708647	20922158	6483076	6419847	2605400	362544	3.62293	69.0133	0.975293	59.4165	86.0849	98.33
Sde-AMat_034	21708647	20922158	6483076	6419847	2610236	362544	3.62293	69.0133	0.975293	59.3411	86.1107	98.33
Sde-AMat_035	15015468	14136545	4330591	4286722	2568457	697997	5.85345	69.366	1.013	40.0834	72.8243	95.3515
Sde-AMat_035	15015468	14136545	4330591	4286722	2567481	697997	5.85345	69.366	1.013	40.1062	72.8139	95.3515
Sde-AMat_036	16325195	15918322	4897447	4851168	3213988	17961	2.4923	69.2339	0.944962	33.7482	99.4412	99.89
Sde-AMat_036	16325195	15918322	4897447	4851168	3213751	17961	2.4923	69.2339	0.944962	33.753	99.4411	99.89
Sde-AMat_037	14442465	13804693	3928531	3888899	2443877	340476	4.41595	71.5421	1.00882	37.1576	86.0682	97.6425
Sde-AMat_037	14442465	13804693	3928531	3888899	2442595	340476	4.41595	71.5421	1.00882	37.1906	86.0609	97.6425
Sde-AMat_038	5750331	5352912	1928677	1905960	821833	202914	6.91124	63.9696	1.17785	56.8809	75.3096	96.4713
Sde-AMat_038	5750331	5352912	1928677	1905960	821912	202914	6.91124	63.9696	1.17785	56.8767	75.312	96.4713
Sde-AMat_039	16978292	16253767	5362295	5308398	2065612	355548	4.26736	67.0089	1.00511	61.0878	82.7873	97.9059
Sde-AMat_039	16978292	16253767	5362295	5308398	2072049	355548	4.26736	67.0089	1.00511	60.9666	82.8408	97.9059
Sde-AMat_040	7041805	6810526	2176677	2155560	1202870	501330	3.28437	68.0395	0.970149	44.1969	58.3222	92.8807
Sde-AMat_040	7041805	6810526	2176677	2155560	1203206	501330	3.28437	68.0395	0.970149	44.1813	58.3338	92.8807
Sde-AMat_041	14382709	13643124	4291178	4245767	2337367	690703	5.14218	68.547	1.05824	44.9483	70.4495	95.1977
Sde-AMat_041	14382709	13643124	4291178	4245767	2337040	690703	5.14218	68.547	1.05824	44.956	70.4454	95.1977
Sde-AMat_042	28075147	27114190	7311671	7237557	3550284	239254	3.4228	73.0338	1.01364	50.9464	93.261	99.1478
Sde-AMat_042	28075147	27114190	7311671	7237557	3548689	239254	3.4228	73.0338	1.01364	50.9684	93.258	99.1478
Sde-AMat_043	7085980	6734915	2313839	2288056	824209	549262	4.95436	65.6441	1.1143	63.9778	33.3589	92.2486
Sde-AMat_043	7085980	6734915	2313839	2288056	826786	549262	4.95436	65.6441	1.1143	63.8651	33.5666	92.2486
Sde-AMat_045	27276554	25997700	8350875	8264567	3224567	534973	4.68847	67.8784	1.03352	60.9832	83.4095	98.0387
Sde-AMat_045	27276554	25997700	8350875	8264567	3230494	534973	4.68847	67.8784	1.03352	60.9115	83.4399	98.0387
Sde-AMat_046	15576168	14699583	4751366	4699871	2122116	623757	5.62773	67.6769	1.08379	54.8474	70.6068	95.9954
Sde-AMat_046	15576168	14699583	4751366	4699871	2123221	623757	5.62773	67.6769	1.08379	54.8238	70.6221	95.9954
Sde-AMat_047	9337500	8810924	2732708	2701091	1300372	333497	5.63937	68.985	1.15698	51.8575	74.3537	96.4284
Sde-AMat_047	9337500	8810924	2732708	2701091	1301826	333497	5.63937	68.985	1.15698	51.8037	74.3824	96.4284
Sde-AMat_048	13360176	12476440	4403064	4360013	1539057	789204	6.6147	64.709	0.977751	64.7006	48.7216	94.0929
Sde-AMat_048	13360176	12476440	4403064	4360013	1541345	789204	6.6147	64.709	0.977751	64.6482	48.7977	94.0929
Sde-AMat_049	30705838	28750751	11536592	11409039	3458350	629145	6.36715	59.8738	1.10564	69.6876	81.8079	97.9511
Sde-AMat_049	30705838	28750751	11536592	11409039	3464117	629145	6.36715	59.8738	1.10564	69.6371	81.8382	97.9511
Sde-AMat_050	19445031	18360709	6781957	6714427	2778064	460719	5.57634	63.0627	0.99573	58.6254	83.4158	97.6307
Sde-AMat_050	19445031	18360709	6781957	6714427	2777586	460719	5.57634	63.0627	0.99573	58.6326	83.413	97.6307
Sde-AMat_051	22429864	21593511	7049929	6980343	3049485	547577	3.72875	67.3516	0.987045	56.3132	82.0436	97.5587
Sde-AMat_051	22429864	21593511	7049929	6980343	3048422	547577	3.72875	67.3516	0.987045	56.3285	82.0374	97.5587
Sde-AMat_052	18427568	17533990	6037662	5981645	2617809	445560	4.84914	65.566	0.927793	56.236	82.9797	97.5821
Sde-AMat_052	18427568	17533990	6037662	5981645	2619008	445560	4.84914	65.566	0.927793	56.2159	82.9875	97.5821
Sde-AMat_053	25354593	24281947	8284993	8202986	3509446	97370	4.23058	65.88	0.989826	57.2175	97.2255	99.616
Sde-AMat_053	25354593	24281947	8284993	8202986	3512287	97370	4.23058	65.88	0.989826	57.1828	97.2277	99.616
Sde-AMat_054	21217838	20078705	7177445	7106408	3183615	387219	5.36875	64.2534	0.989725	55.2008	87.8371	98.175
Sde-AMat_054	21217838	20078705	7177445	7106408	3185643	387219	5.36875	64.2534	0.989725	55.1722	87.8449	98.175
Sde-AMat_055	19429880	17926495	6858140	6783033	2609277	208013	7.73749	61.743	1.09515	61.5323	92.0279	98.9294
Sde-AMat_055	19429880	17926495	6858140	6783033	2611946	208013	7.73749	61.743	1.09515	61.4929	92.0361	98.9294
Sde-AMat_056	19351144	18377762	5956051	5894528	2699757	369156	5.0301	67.591	1.03295	54.1989	86.3263	98.0923
Sde-AMat_056	19351144	18377762	5956051	5894528	2694390	369156	5.0301	67.591	1.03295	54.29	86.2991	98.0923
Sde-AMat_057	10923685	10096526	3207778	3169159	1634672	517367	7.57216	68.2289	1.20392	48.4194	68.3504	95.2638
Sde-AMat_057	10923685	10096526	3207778	3169159	1635987	517367	7.57216	68.2289	1.20392	48.3779	68.3758	95.2638
Sde-AMat_059	19774363	18357580	7782973	7694083	2493099	592107	7.16475	57.6035	1.14211	67.5972	76.2502	97.0057
Sde-AMat_059	19774363	18357580	7782973	7694083	2500723	592107	7.16475	57.6035	1.14211	67.4981	76.3226	97.0057
Sde-AMat_060	28238494	26328397	11595893	11476573	2956909	323754	6.76416	55.9567	1.02899	74.2353	89.0509	98.8535
Sde-AMat_060	28238494	26328397	11595893	11476573	2967018	323754	6.76416	55.9567	1.02899	74.1472	89.0882	98.8535
Sde-AMat_061	26334378	25502709	8404408	8322549	4618719	750627	3.15811	67.045	0.974001	44.5036	83.7482	97.1496
Sde-AMat_061	26334378	25502709	8404408	8322549	4618334	750627	3.15811	67.045	0.974001	44.5082	83.7468	97.1496
Sde-AMat_062	21746182	20568923	7435267	7358984	2702899	540944	5.41364	63.8519	1.02596	63.2708	79.9865	97.5125
Sde-AMat_062	21746182	20568923	7435267	7358984	2702194	540944	5.41364	63.8519	1.02596	63.2803	79.9813	97.5125
Sde-AMat_063	21414928	20330050	7316221	7243948	2413258	1870017	5.06599	64.0128	0.987846	66.6859	22.5107	91.2677
Sde-AMat_063	21414928	20330050	7316221	7243948	2416477	1870017	5.06599	64.0128	0.987846	66.6414	22.6139	91.2677
Sde-AMat_064	19470542	18368031	6906156	6836972	2438993	4193153	5.66246	62.4012	1.00177	64.3264	-71.9215	78.4641
Sde-AMat_064	19470542	18368031	6906156	6836972	2443287	4193153	5.66246	62.4012	1.00177	64.2636	-71.6193	78.4641
Sde-AMat_065	25140109	24017707	7690207	7611152	3693023	2501783	4.46459	67.9811	1.028	51.4788	32.2565	90.0486
Sde-AMat_065	25140109	24017707	7690207	7611152	3695865	2501783	4.46459	67.9811	1.028	51.4415	32.3086	90.0486
Sde-AMat_066	13913154	13226971	4379388	4333121	2203829	4600865	4.9319	66.8905	1.05647	49.1399	-108.767	66.9315
Sde-AMat_066	13913154	13226971	4379388	4333121	2204740	4600865	4.9319	66.8905	1.05647	49.1189	-108.681	66.9315
Sde-AMat_067	23307648	22127557	8065295	7980982	3494698	1694274	5.06311	63.5509	1.04538	56.2122	51.5187	92.7308
Sde-AMat_067	23307648	22127557	8065295	7980982	3492134	1694274	5.06311	63.5509	1.04538	56.2443	51.4831	92.7308
Sde-AMat_068	16950139	15532415	6293298	6223320	2201903	3210794	8.36408	59.4828	1.11194	64.6185	-45.819	81.0574
Sde-AMat_068	16950139	15532415	6293298	6223320	2197628	3210794	8.36408	59.4828	1.11194	64.6872	-46.1027	81.0574
Sde-AMat_069	29037563	28330464	8589809	8500231	4898005	251842	2.43512	69.68	1.04284	42.378	94.8583	99.1327
Sde-AMat_069	29037563	28330464	8589809	8500231	4899025	251842	2.43512	69.68	1.04284	42.366	94.8593	99.1327
Sde-AMat_071	17731834	16390559	5967853	5902390	1744428	1099993	7.56422	63.5897	1.09693	70.4454	36.9425	93.7965
Sde-AMat_071	17731834	16390559	5967853	5902390	1750485	1099993	7.56422	63.5897	1.09693	70.3428	37.1607	93.7965
Sde-AMat_072	35415604	33574849	11578798	11455722	4830800	2933728	5.19758	65.5135	1.06294	57.8307	39.2703	91.7163
Sde-AMat_072	35415604	33574849	11578798	11455722	4840630	2933728	5.19758	65.5135	1.06294	57.7449	39.3937	91.7163
Sde-AMat_073	12155383	11083329	3854276	3813615	1443717	2113654	8.81958	65.2246	1.05496	62.1431	-46.4036	82.6114
Sde-AMat_073	12155383	11083329	3854276	3813615	1443264	2113654	8.81958	65.2246	1.05496	62.155	-46.4496	82.6114
Sde-AMat_074	17626668	16761771	6007432	5949142	2349340	4670228	4.90675	64.1599	0.970298	60.5096	-98.7889	73.5048
Sde-AMat_074	17626668	16761771	6007432	5949142	2350097	4670228	4.90675	64.1599	0.970298	60.4969	-98.7249	73.5048
Sde-AMat_075	23943738	23066732	6824698	6754294	3216247	3205287	3.66278	70.4132	1.03161	52.3822	0.34077	86.6133
Sde-AMat_075	23943738	23066732	6824698	6754294	3219396	3205287	3.66278	70.4132	1.03161	52.3356	0.43825	86.6133
Sde-AMat_076	15776461	14759270	5971684	5911489	1605052	3706546	6.44752	59.5394	1.00801	72.8486	-130.93	76.5058
Sde-AMat_076	15776461	14759270	5971684	5911489	1610885	3706546	6.44752	59.5394	1.00801	72.7499	-130.094	76.5058
Sde-AMat_077	26715840	25309671	8878952	8785135	2872192	2868037	5.26343	64.9187	1.05662	67.3062	0.144663	89.2647
Sde-AMat_077	26715840	25309671	8878952	8785135	2874688	2868037	5.26343	64.9187	1.05662	67.2778	0.231364	89.2647
Sde-AMat_078	16998841	15722266	6799198	6733594	2293207	2068687	7.50978	56.7543	0.964879	65.9438	9.79066	87.8304
Sde-AMat_078	16998841	15722266	6799198	6733594	2298547	2068687	7.50978	56.7543	0.964879	65.8645	10.0002	87.8304
Sde-AMat_079	18345034	17341718	6840323	6773541	2193735	1522928	5.46914	60.5557	0.976299	67.6132	30.5783	91.6984
Sde-AMat_079	18345034	17341718	6840323	6773541	2193183	1522928	5.46914	60.5557	0.976299	67.6213	30.5608	91.6984
Sde-AMat_080	15271884	14388535	5143196	5089364	1842684	3358095	5.78415	64.2549	1.04666	63.7934	-82.2393	78.0113
Sde-AMat_080	15271884	14388535	5143196	5089364	1845398	3358095	5.78415	64.2549	1.04666	63.7401	-81.9713	78.0113
Sde-AMat_082	25877848	24241440	8982971	8886249	3272179	2674313	6.32359	62.9437	1.07673	63.1771	18.2712	89.6656
Sde-AMat_082	25877848	24241440	8982971	8886249	3279937	2674313	6.32359	62.9437	1.07673	63.0897	18.4645	89.6656
Sde-AMat_083	38715242	37424525	11229779	11109864	5778698	3189192	3.33387	69.9935	1.06783	47.9859	44.8112	91.7624
Sde-AMat_083	38715242	37424525	11229779	11109864	5785642	3189192	3.33387	69.9935	1.06783	47.9234	44.8775	91.7624
Sde-AMat_084	10723642	9763645	4187900	4143412	1126075	3429858	8.95215	57.1072	1.0623	72.8225	-204.585	68.0159
Sde-AMat_084	10723642	9763645	4187900	4143412	1132471	3429858	8.95215	57.1072	1.0623	72.6682	-202.865	68.0159
Sde-AMat_085	19240459	18467749	6195349	6133239	2710636	3118700	4.01607	66.4531	1.00253	55.8042	-15.0542	83.7909
Sde-AMat_085	19240459	18467749	6195349	6133239	2707041	3118700	4.01607	66.4531	1.00253	55.8628	-15.207	83.7909
Sde-AMat_086	17057960	16145133	5668074	5614946	2104650	2752939	5.35133	64.893	0.93732	62.517	-30.8027	83.8613
Sde-AMat_086	17057960	16145133	5668074	5614946	2102622	2752939	5.35133	64.893	0.93732	62.5531	-30.9289	83.8613
Sde-AMat_087	16009793	15179166	5467666	5411874	2383367	1222733	5.18824	63.9791	1.0204	55.9604	48.6972	92.3626
Sde-AMat_087	16009793	15179166	5467666	5411874	2389551	1222733	5.18824	63.9791	1.0204	55.8461	48.83	92.3626
Sde-AMat_088	18768180	17684761	6293192	6231948	2539411	3771019	5.77264	64.4146	0.973179	59.2517	-48.4998	79.9074
Sde-AMat_088	18768180	17684761	6293192	6231948	2542057	3771019	5.77264	64.4146	0.973179	59.2093	-48.3452	79.9074
Sde-AMat_089	25219074	23979773	8265617	8179376	3280168	1576450	4.91414	65.5309	1.04337	59.8971	51.94	93.749
Sde-AMat_089	25219074	23979773	8265617	8179376	3286850	1576450	4.91414	65.5309	1.04337	59.8154	52.0377	93.749
Sde-AMat_090	28024248	26789185	8495225	8412117	4087675	2184640	4.40712	68.2886	0.978291	51.4073	46.5554	92.2045
Sde-AMat_090	28024248	26789185	8495225	8412117	4092137	2184640	4.40712	68.2886	0.978291	51.3543	46.6137	92.2045
Sde-AMat_091	2575296	2392583	1086696	1073633	306531	551252	7.09483	54.5806	1.20208	71.4492	-79.8356	78.5946
Sde-AMat_091	2575296	2392583	1086696	1073633	307985	551252	7.09483	54.5806	1.20208	71.3138	-78.9866	78.5946
Sde-AMat_092	10780795	9593162	3996184	3954599	1174362	3033924	11.0162	58.3434	1.04062	70.3039	-158.347	71.8581
Sde-AMat_092	10780795	9593162	3996184	3954599	1173360	3033924	11.0162	58.3434	1.04062	70.3292	-158.567	71.8581
Sde-AMat_094	18980819	17613649	7317257	7239835	2316029	2523401	7.2029	58.4569	1.05807	68.0099	-8.95377	86.7055
Sde-AMat_094	18980819	17613649	7317257	7239835	2321395	2523401	7.2029	58.4569	1.05807	67.9358	-8.70192	86.7055
Sde-AMat_095	11359711	9784214	4426156	4379693	974544	2767305	13.8692	54.7623	1.04974	77.7486	-183.959	75.6393
Sde-AMat_095	11359711	9784214	4426156	4379693	978550	2767305	13.8692	54.7623	1.04974	77.6571	-182.796	75.6393
Sde-AMat_096	17001880	15550094	7660009	7584748	2295884	925560	8.53897	50.7398	0.982518	69.7303	59.6861	94.5561
Sde-AMat_096	17001880	15550094	7660009	7584748	2303256	925560	8.53897	50.7398	0.982518	69.6331	59.8151	94.5561
Sde-AMar_001	3430796	3039727	867632	857040	405267	3522373	11.3988	71.4569	1.22079	52.7132	-769.149	-2.66926
Sde-AMar_001	3430796	3039727	867632	857040	405769	3522373	11.3988	71.4569	1.22079	52.6546	-768.073	-2.66926
Sde-AMar_002	7967431	7158445	1383086	1361568	935301	2533411	10.1537	80.679	1.5558	31.3071	-170.866	68.2029
Sde-AMar_002	7967431	7158445	1383086	1361568	939835	2533411	10.1537	80.679	1.5558	30.9741	-169.559	68.2029
Sde-AMar_003	5401790	4851389	1912561	1888391	521260	2503968	10.1892	60.577	1.26375	72.3966	-380.368	53.6456
Sde-AMar_003	5401790	4851389	1912561	1888391	521854	2503968	10.1892	60.577	1.26375	72.3652	-379.822	53.6456
Sde-AMar_004	7632267	6574998	4446110	4387915	420035	3138592	13.8526	32.3785	1.3089	90.4275	-647.222	58.8773
Sde-AMar_004	7632267	6574998	4446110	4387915	421398	3138592	13.8526	32.3785	1.3089	90.3964	-644.805	58.8773
Sde-AMar_005	9782490	8133913	4861200	4798564	744296	2375763	16.8523	40.2354	1.28849	84.4892	-219.196	75.7141
Sde-AMar_005	9782490	8133913	4861200	4798564	746635	2375763	16.8523	40.2354	1.28849	84.4404	-218.196	75.7141
Sde-AMar_006	9608888	7980266	5460144	5386234	430990	791714	16.9491	31.5794	1.35363	91.9983	-83.6966	91.7606
Sde-AMar_006	9608888	7980266	5460144	5386234	434615	791714	16.9491	31.5794	1.35363	91.931	-82.1644	91.7606
Sde-AMar_007	8150868	6907000	4319356	4259005	434371	1990895	15.2606	37.4641	1.39722	89.8011	-358.34	75.5744
Sde-AMar_007	8150868	6907000	4319356	4259005	437511	1990895	15.2606	37.4641	1.39722	89.7274	-355.05	75.5744
Sde-AMar_008	5893174	3964786	2717257	2653276	134380	1168998	32.7224	31.4652	2.35462	94.9353	-769.92	80.1635
Sde-AMar_008	5893174	3964786	2717257	2653276	134747	1168998	32.7224	31.4652	2.35462	94.9215	-767.55	80.1635
Sde-AMar_009	5099746	4397570	858741	844555	535164	2265258	13.7688	80.4724	1.65195	36.6336	-323.283	55.581
Sde-AMar_009	5099746	4397570	858741	844555	537835	2265258	13.7688	80.4724	1.65195	36.3174	-321.181	55.581
Sde-AMar_010	12024824	10586570	7301322	7206596	539845	3455686	11.9607	31.0322	1.29738	92.509	-540.126	71.2621
Sde-AMar_010	12024824	10586570	7301322	7206596	540096	3455686	11.9607	31.0322	1.29738	92.5055	-539.828	71.2621
Sde-AMar_011	3539966	2976016	753472	742215	412356	798322	15.9309	74.6819	1.49402	44.4425	-93.6002	77.4483
Sde-AMar_011	3539966	2976016	753472	742215	413808	798322	15.9309	74.6819	1.49402	44.2469	-92.9209	77.4483
Sde-AMar_012	5496117	4845875	3090587	3051166	371600	3111800	11.8309	36.2223	1.27552	87.821	-737.406	43.3818
Sde-AMar_012	5496117	4845875	3090587	3051166	373766	3111800	11.8309	36.2223	1.27552	87.7501	-732.553	43.3818
Sde-AMar_013	5129211	4513958	2010907	1984839	401257	2052254	11.9951	55.4514	1.29633	79.7839	-411.456	59.9889
Sde-AMar_013	5129211	4513958	2010907	1984839	403129	2052254	11.9951	55.4514	1.29633	79.6896	-409.081	59.9889
Sde-AMar_014	8059378	7099478	3771434	3718861	649057	1246736	11.9103	46.8773	1.39398	82.5469	-92.0842	84.5306
Sde-AMar_014	8059378	7099478	3771434	3718861	651071	1246736	11.9103	46.8773	1.39398	82.4927	-91.49	84.5306
Sde-AMar_015	5007208	4262642	1842931	1818542	488128	1482024	14.8699	56.7655	1.32338	73.1583	-203.614	70.4022
Sde-AMar_015	5007208	4262642	1842931	1818542	490090	1482024	14.8699	56.7655	1.32338	73.0504	-202.398	70.4022
Sde-AMar_016	7239373	6566083	2594077	2557514	337474	3255780	9.30039	60.4928	1.40948	86.8046	-864.75	55.0268
Sde-AMar_016	7239373	6566083	2594077	2557514	341890	3255780	9.30039	60.4928	1.40948	86.6319	-852.289	55.0268
Sde-AMar_017	5242297	4604887	947108	933019	500331	2684401	12.159	79.4325	1.48758	46.375	-436.525	48.7934
Sde-AMar_017	5242297	4604887	947108	933019	501365	2684401	12.159	79.4325	1.48758	46.2642	-435.419	48.7934
Sde-AMar_019	4513270	3901042	1177961	1162339	455916	2953558	13.5651	69.8039	1.32619	60.776	-547.829	34.5584
Sde-AMar_019	4513270	3901042	1177961	1162339	455832	2953558	13.5651	69.8039	1.32619	60.7832	-547.949	34.5584
Sde-AMar_020	5651056	4732023	1787289	1762402	563524	2536073	16.263	62.2299	1.39244	68.0252	-350.038	55.1221
Sde-AMar_020	5651056	4732023	1787289	1762402	564773	2536073	16.263	62.2299	1.39244	67.9544	-349.043	55.1221
Sde-AMar_021	6835472	6117223	2922297	2884286	584951	3392783	10.5077	52.2284	1.30072	79.7194	-480.011	50.3651
