"","Position","C.T","G.A"
"1",1,0.500928969109462,0.41091521658193
"2",2,0.522997802862079,0.449388013903157
"3",3,0.531417754278781,0.487300749288857
"4",4,0.538009361428165,0.514795810669842
"5",5,0.550090779927355,0.528199349505021
"6",6,0.564583503833356,0.533166745368264
"7",7,0.576982425503023,0.535780697486356
"8",8,0.583414083728741,0.541734033414587
"9",9,0.586450420369556,0.548938587493989
"10",10,0.586470859848088,0.557413228661866
"11",11,0.585140790316166,0.56556789880024
"12",12,0.583665615884087,0.572421841258872
"13",-12,0.584093236884079,0.571984710124705
"14",-11,0.57432345177172,0.576468823438923
"15",-10,0.564960740185276,0.578963015851692
"16",-9,0.557062209441591,0.578444520556639
"17",-8,0.54999096016132,0.575295564564341
"18",-7,0.543393671263047,0.569401309526415
"19",-6,0.539875072064722,0.557791373339213
"20",-5,0.535082995869627,0.543156818698907
"21",-4,0.52279111777773,0.530020301334746
"22",-3,0.497156469676754,0.52178251604057
"23",-2,0.461955333418447,0.511290283229314
"24",-1,0.42667259648564,0.486799235485992
