filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_004-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	248892	115.758	4.39973	917888635	4479693	0.0214726	0.488043
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_021-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	279174	121.209	4.99782	917888635	4821931	0.026255	0.525329
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_024-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	350062	118.242	4.58654	917888635	6217923	0.0310699	0.677416
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_002-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	343912	119.004	4.78897	917888635	6002344	0.0313165	0.653929
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_003-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	355293	130.207	5.79629	917888635	5702157	0.036008	0.621225
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_012-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	361891	118.191	4.84303	917888635	6127166	0.0323286	0.667528
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_001-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	387011	118.114	4.78209	917888635	6656894	0.0346816	0.72524
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_028-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	411334	125.139	5.64516	917888635	6417912	0.0394712	0.699204
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_032-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	385572	116.216	4.66325	917888635	6516162	0.0331048	0.709908
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_006-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	409371	119.165	4.86009	917888635	7013533	0.0371357	0.764094
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_010-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	453690	125.267	5.94813	917888635	6991230	0.0453048	0.761664
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_017-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	517453	123.529	5.85801	917888635	7926923	0.05059	0.863604
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_035-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	560565	119.61	5.14031	917888635	9159538	0.0512947	0.997892
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_008-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	559390	118.815	5.31454	917888635	8683215	0.0502755	0.945999
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_009-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	603179	117.231	5.22581	917888635	9154930	0.0521217	0.99739
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_046-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	71253	122.706	3.8909	917888635	1609466	0.00682247	0.175344
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_020-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	664834	120.248	5.30583	917888635	10352746	0.0598438	1.12789
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_034-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	647847	117.001	5.19454	917888635	9993572	0.0565559	1.08876
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_023-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	659131	117.413	5.07671	917888635	10445037	0.05777	1.13794
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_007-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	705619	121.032	6.09011	917888635	9894742	0.0656507	1.07799
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_044-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	171123	111.276	4.01801	917888635	3141892	0.0137535	0.342296
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_036-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	499165	127.242	6.37395	917888635	7222126	0.0501515	0.786819
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_025-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	897865	123.264	5.77029	917888635	13402345	0.0842536	1.46013
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_042-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	385956	127.042	5.37771	917888635	6493936	0.0380466	0.707486
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_048-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	348794	125.438	5.82708	917888635	5259854	0.0333914	0.573038
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_049-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	355340	135.333	6.3573	917888635	5655523	0.0391702	0.616145
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_051-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	413789	129.053	6.03607	917888635	6309019	0.0414883	0.68734
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_037-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	592157	119.897	5.58542	917888635	8766780	0.0533465	0.955103
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_056-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	371524	117.876	4.54496	917888635	6627912	0.0328184	0.722082
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_054-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	410190	123.703	5.74985	917888635	6174810	0.0386803	0.672719
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_053-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	505964	117.987	5.28285	917888635	7769794	0.0447186	0.846485
mkBAMbaitREF_contam_Contempfp2-30T_deprecated/Sgr-CJol_041-Ex1-cssl.clmp.fp2.ssl.Sgr-libC-RG.bam	637464	121.287	5.49736	917888635	10053823	0.0602137	1.09532
