Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1197182.0	0.0	33-150	45.0	95.83270775223198	142.36140035516738	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_001_Ex1-1A-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1197182.0	0.0	33-150	45.0	95.76691189610865	142.1399603401989	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3206072.0	0.0	33-150	44.0	95.16543886159633	141.57735197462813	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_002_Ex1-1D-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3206072.0	0.0	33-150	44.0	94.74063548658583	141.1614124698385	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	478458.0	0.0	33-150	44.0	95.87699887201595	132.15888332936225	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_003_Ex1-1G-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	478458.0	0.0	33-150	44.0	95.84129523710246	132.02645373261603	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	749026.0	0.0	33-150	45.0	96.41357743979458	136.86333985736144	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_004_Ex1-2C-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	749026.0	0.0	33-150	45.0	96.40931897542787	136.58635481278353	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1379853.0	0.0	33-150	45.0	95.87947024752816	141.10444156007924	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_005_Ex1-2H-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1379853.0	0.0	33-150	45.0	95.51111714820834	140.87587445909094	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_006_Ex1-3E3E-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_006_Ex1-3E3E-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2183400.0	0.0	33-150	44.0	95.77552719785211	141.41294861225612	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_006_Ex1-3E3E-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_006_Ex1-3E3E-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2183400.0	0.0	33-150	44.0	95.94020484370253	140.85107859302005	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Leq-ABas_008_Ex1-4G-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_008_Ex1-4G-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1388256.0	0.0	33-150	45.0	96.50474826414967	141.07209261116105	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_008_Ex1-4G-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_008_Ex1-4G-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1388256.0	0.0	33-150	45.0	96.41863389468163	140.78469388931148	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_009_Ex1-5D5D-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_009_Ex1-5D5D-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1879493.0	0.0	33-150	44.0	96.16839576435308	140.14686460657208	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_009_Ex1-5D5D-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_009_Ex1-5D5D-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1879493.0	0.0	33-150	44.0	96.26149957442985	139.73492851529642	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_010_Ex1-5H-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_010_Ex1-5H-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	515106.0	0.0	33-150	44.0	97.01388700778593	132.56369174500006	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_010_Ex1-5H-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_010_Ex1-5H-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	515106.0	0.0	33-150	44.0	96.99973860885612	132.40130575066104	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_011_Ex1-6E6E-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_011_Ex1-6E6E-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1821407.0	0.0	33-150	44.0	96.76024360758588	138.99656748876006	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_011_Ex1-6E6E-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_011_Ex1-6E6E-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1821407.0	0.0	33-150	44.0	96.78169541394185	138.7659770715716	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Leq-ABas_012_Ex1-7A-cssl-2-2.clmp.fp2_repr.R1	Leq-ABas_012_Ex1-7A-cssl-2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1376404.0	0.0	33-150	46.0	96.42144937021918	135.69440731064427	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_012_Ex1-7A-cssl-2-2.clmp.fp2_repr.R2	Leq-ABas_012_Ex1-7A-cssl-2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1376404.0	0.0	33-150	46.0	96.27607186909768	135.51497888701283	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_013_Ex1-1B-cssl-2-2.clmp.fp2_repr.R1	Leq-ABas_013_Ex1-1B-cssl-2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	454971.0	0.0	33-150	45.0	95.34533607276083	138.6561780860758	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_013_Ex1-1B-cssl-2-2.clmp.fp2_repr.R2	Leq-ABas_013_Ex1-1B-cssl-2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	454971.0	0.0	33-150	46.0	95.2095504466977	138.40331581573332	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_013_Ex1-1B1B-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_013_Ex1-1B1B-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	187804.0	0.0	33-150	46.0	93.09611122721813	136.36382079188942	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_013_Ex1-1B1B-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_013_Ex1-1B1B-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	187804.0	0.0	33-150	46.0	93.4978116046586	136.1655555792209	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_014_Ex1-1E1E-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_014_Ex1-1E1E-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3514095.0	0.0	33-150	45.0	96.39788551184802	134.01983497884947	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_014_Ex1-1E1E-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_014_Ex1-1E1E-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3514095.0	0.0	33-150	45.0	96.03778276359691	133.89313749343714	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Leq-ABas_015_Ex1-1H1H-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_015_Ex1-1H1H-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	293886.0	0.0	33-150	45.0	97.03483112626921	136.05637900410363	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_015_Ex1-1H1H-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_015_Ex1-1H1H-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	293886.0	0.0	33-150	45.0	97.13837056547744	135.94340322437952	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_016_Ex1-2D-cssl-1-2.clmp.fp2_repr.R1	Leq-ABas_016_Ex1-2D-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2836004.0	0.0	33-150	44.0	96.15217266418219	141.24814210417193	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Leq-ABas_016_Ex1-2D-cssl-1-2.clmp.fp2_repr.R2	Leq-ABas_016_Ex1-2D-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2836004.0	0.0	33-150	44.0	96.1588071619197	140.88797935404887	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Leq-ABas_017_Ex1-3A3A-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_017_Ex1-3A3A-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1202409.0	0.0	33-150	47.0	95.68459863766478	140.73639502033	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_017_Ex1-3A3A-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_017_Ex1-3A3A-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1202409.0	0.0	33-150	47.0	95.56507834141533	140.41773888917996	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Leq-ABas_018_Ex1-3F3F-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_018_Ex1-3F3F-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	875307.0	0.0	33-150	46.0	96.56701303383441	136.2608044948801	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Leq-ABas_018_Ex1-3F3F-cssl-1and2-2.clmp.fp2_repr.R2	Leq-ABas_018_Ex1-3F3F-cssl-1and2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	875307.0	0.0	33-150	46.0	96.62695467623402	135.96400348677665	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Leq-ABas_019_Ex1-4C4C-cssl-1and2-2.clmp.fp2_repr.R1	Leq-ABas_019_Ex1-4C4C-cssl-1and2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1257341.0	0.0	33-150	45.0	96.44261154217943	140.10718492437613	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
