"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0275389189256328,0.0170007265029302,0.117789741104916,0.362340724276872,0.619832338654833,-133799.910035416
"Std.",4.22815921308057e-05,6.60026609809041e-05,0.000679863344030981,0.00254710055527311,0.00116630866508416,1.53270150439037
"Acceptance ratio",0.09988,0.2018,0.10576,0.1689,0.21106,0.57764
"0%",0.0273965544552269,0.0167191528758362,0.115439144636961,0.352860154434809,0.615169615449769,-133812.187201579
"2.5%",0.0274563578018194,0.0168715774499057,0.116489888273956,0.357332249158305,0.617580833216601,-133803.761366305
"5%",0.0274693012392106,0.0168887365809718,0.116701716665596,0.358181534734604,0.617925790861406,-133802.883955759
"7.5%",0.0274786748682535,0.0169035819531953,0.116825449048511,0.358741588658458,0.618197635968799,-133802.329790893
"10%",0.027485278372949,0.0169145083592496,0.116935401352698,0.359106823978586,0.618377744248196,-133801.962068595
"12.5%",0.0274902132231734,0.0169231198291605,0.117028861736968,0.359467723720609,0.618505126163649,-133801.678979826
"15%",0.0274942632556925,0.0169322561879003,0.117087732749326,0.359734777322823,0.6186342620645,-133801.422566739
"17.5%",0.0274985461335655,0.0169396240374111,0.11714772124681,0.359987662714871,0.618757345021042,-133801.198306629
"20%",0.0275028528946604,0.0169458294274299,0.1172037711582,0.360243985819572,0.61885360828493,-133801.000195503
"22.5%",0.0275069208451583,0.0169518719983329,0.117270177512386,0.360432391352462,0.618954473383854,-133800.827087973
"25%",0.0275102005732481,0.0169575608169291,0.117315301395188,0.360658422764857,0.619045159115878,-133800.673063085
"27.5%",0.0275133446339341,0.0169628632731352,0.117379922651324,0.360842620172521,0.619124564816722,-133800.541592687
"30%",0.0275159423799674,0.0169674597969489,0.117423884583071,0.360997911276551,0.619219845555766,-133800.416912656
"32.5%",0.0275194159434702,0.0169722577616127,0.117476608605847,0.361197858290723,0.619301031845806,-133800.300131875
"35%",0.0275225202367655,0.0169772784963467,0.117520618053684,0.361340682491141,0.61937149206765,-133800.184021178
"37.5%",0.0275260696242282,0.0169812742379985,0.117562694615354,0.361517058781464,0.619448919035194,-133800.067973846
"40%",0.0275284690663687,0.0169848698523957,0.117607621154184,0.361691330095404,0.619516397840274,-133799.973260338
"42.5%",0.0275312931104987,0.0169894144154912,0.117647108533345,0.361849035676124,0.619586133821582,-133799.87534227
"45%",0.0275336897601936,0.0169936520505268,0.117690290436992,0.362004217070892,0.619661289490907,-133799.778954014
"47.5%",0.0275360295010417,0.0169979924947635,0.117744161278312,0.362153688728462,0.619733322200057,-133799.68993295
"50%",0.02753820422459,0.0170018080007217,0.117789136384201,0.362331459665653,0.619807554628848,-133799.604222756
"52.5%",0.0275410039264754,0.017005675101941,0.117829820888111,0.362501361203574,0.619887703946305,-133799.515244962
"55%",0.0275433422924512,0.0170103093765993,0.117869703836797,0.362646286379642,0.619955479736107,-133799.423024648
"57.5%",0.0275457434033003,0.0170141703178755,0.117911408553623,0.362820076080466,0.620034550135774,-133799.339301904
"60%",0.027548736309972,0.0170187852356551,0.117957775355708,0.362967077641163,0.620110798250456,-133799.25845783
"62.5%",0.0275516541980281,0.0170229845505502,0.117995713878185,0.363128144097151,0.620183687116292,-133799.177043492
"65%",0.0275553281307223,0.0170267217938855,0.118048916225914,0.363314257173344,0.620256105469907,-133799.104520753
"67.5%",0.027558612484247,0.0170309326474326,0.118099955017983,0.363487011194608,0.620333052766527,-133799.027001837
"70%",0.0275619369931179,0.0170351345273141,0.11814870642248,0.363681466121832,0.620411853169096,-133798.951927655
"72.5%",0.0275651110035989,0.0170397158073117,0.118195528864453,0.363872705082345,0.620514026936449,-133798.865601256
"75%",0.0275678789531266,0.0170444349466435,0.118248309046667,0.364080384383742,0.620622309100169,-133798.782959449
"77.5%",0.0275713718111482,0.0170500826226964,0.11830108736728,0.364275503193873,0.620733210686524,-133798.70328621
"80%",0.0275747219098813,0.0170561103543655,0.118367471706454,0.36447294127848,0.620834536820554,-133798.619526115
"82.5%",0.0275783549908405,0.0170620872280308,0.11842966304011,0.364701932508562,0.62094006707685,-133798.54159215
"85%",0.027583183673889,0.0170691327500363,0.118491465894679,0.36494389405928,0.621057150160181,-133798.450769336
"87.5%",0.0275883550428898,0.0170768202562157,0.118563409574739,0.365249629249667,0.621178221039358,-133798.362329907
"90%",0.0275943906106616,0.0170843184493921,0.118666936058357,0.365541012475588,0.621345349211602,-133798.265049583
"92.5%",0.0275999446026172,0.0170930473382189,0.118770242013859,0.365957283060081,0.62154187671192,-133798.168809618
"95%",0.0276091134944417,0.0171070095632548,0.118894036618929,0.36652065912385,0.621780866941678,-133798.04200649
"97.5%",0.0276230405938039,0.0171276992075718,0.119151957293859,0.367272702633386,0.622158555681514,-133797.892372733
"100%",0.0276914003280996,0.0172632207192029,0.120401797762734,0.372772732754558,0.62399927539685,-133797.525134097
