all	0	2539	972717	0.0026102
all	1	667	972717	0.0006857
all	2	658	972717	0.0006765
all	3	656	972717	0.0006744
all	4	615	972717	0.0006322
all	5	867	972717	0.0008913
all	6	704	972717	0.0007237
all	7	510	972717	0.0005243
all	8	791	972717	0.0008132
all	9	526	972717	0.0005408
all	10	683	972717	0.0007022
all	11	961	972717	0.0009880
all	12	1265	972717	0.0013005
all	13	975	972717	0.0010023
all	14	1426	972717	0.0014660
all	15	1235	972717	0.0012696
all	16	1080	972717	0.0011103
all	17	1322	972717	0.0013591
all	18	1513	972717	0.0015554
all	19	1785	972717	0.0018351
all	20	1855	972717	0.0019070
all	21	1812	972717	0.0018628
all	22	1958	972717	0.0020129
all	23	2249	972717	0.0023121
all	24	2240	972717	0.0023028
all	25	2395	972717	0.0024622
all	26	2265	972717	0.0023285
all	27	2287	972717	0.0023511
all	28	2481	972717	0.0025506
all	29	2779	972717	0.0028569
all	30	2773	972717	0.0028508
all	31	2994	972717	0.0030780
all	32	3414	972717	0.0035098
all	33	3129	972717	0.0032168
all	34	3138	972717	0.0032260
all	35	2983	972717	0.0030667
all	36	2876	972717	0.0029567
all	37	2935	972717	0.0030173
all	38	2979	972717	0.0030626
all	39	3034	972717	0.0031191
all	40	3313	972717	0.0034059
all	41	3418	972717	0.0035139
all	42	3400	972717	0.0034954
all	43	3668	972717	0.0037709
all	44	2856	972717	0.0029361
all	45	3452	972717	0.0035488
all	46	3313	972717	0.0034059
all	47	3711	972717	0.0038151
all	48	3324	972717	0.0034172
all	49	3354	972717	0.0034481
all	50	3631	972717	0.0037328
all	51	3765	972717	0.0038706
all	52	3762	972717	0.0038675
all	53	3809	972717	0.0039158
all	54	3907	972717	0.0040166
all	55	4047	972717	0.0041605
all	56	3988	972717	0.0040999
all	57	4193	972717	0.0043106
all	58	4114	972717	0.0042294
all	59	3923	972717	0.0040330
all	60	4061	972717	0.0041749
all	61	4064	972717	0.0041780
all	62	4206	972717	0.0043240
all	63	4398	972717	0.0045214
all	64	4193	972717	0.0043106
all	65	4221	972717	0.0043394
all	66	4156	972717	0.0042726
all	67	4023	972717	0.0041358
all	68	3974	972717	0.0040855
all	69	4160	972717	0.0042767
all	70	4268	972717	0.0043877
all	71	4252	972717	0.0043713
all	72	4328	972717	0.0044494
all	73	4256	972717	0.0043754
all	74	4444	972717	0.0045686
all	75	4407	972717	0.0045306
all	76	4206	972717	0.0043240
all	77	4861	972717	0.0049973
all	78	4600	972717	0.0047290
all	79	4455	972717	0.0045800
all	80	4521	972717	0.0046478
all	81	4564	972717	0.0046920
all	82	4736	972717	0.0048688
all	83	4829	972717	0.0049644
all	84	4546	972717	0.0046735
all	85	4266	972717	0.0043857
all	86	4413	972717	0.0045368
all	87	4700	972717	0.0048318
all	88	4640	972717	0.0047701
all	89	4658	972717	0.0047886
all	90	4715	972717	0.0048472
all	91	4927	972717	0.0050652
all	92	4767	972717	0.0049007
all	93	4837	972717	0.0049727
all	94	4556	972717	0.0046838
all	95	4679	972717	0.0048102
all	96	4741	972717	0.0048740
all	97	4713	972717	0.0048452
all	98	4704	972717	0.0048359
all	99	4667	972717	0.0047979
all	100	4859	972717	0.0049953
all	101	4737	972717	0.0048699
all	102	4734	972717	0.0048668
all	103	4806	972717	0.0049408
all	104	4827	972717	0.0049624
all	105	4538	972717	0.0046653
all	106	4995	972717	0.0051351
all	107	4855	972717	0.0049912
all	108	4966	972717	0.0051053
all	109	4615	972717	0.0047444
all	110	4957	972717	0.0050960
all	111	4741	972717	0.0048740
all	112	4370	972717	0.0044926
all	113	4746	972717	0.0048791
all	114	4602	972717	0.0047311
all	115	4477	972717	0.0046026
all	116	4476	972717	0.0046015
all	117	4658	972717	0.0047886
all	118	4492	972717	0.0046180
all	119	4473	972717	0.0045985
all	120	4448	972717	0.0045728
all	121	4316	972717	0.0044371
all	122	4291	972717	0.0044114
all	123	4326	972717	0.0044473
all	124	4347	972717	0.0044689
all	125	4425	972717	0.0045491
all	126	4356	972717	0.0044782
all	127	4454	972717	0.0045789
all	128	4344	972717	0.0044658
all	129	4323	972717	0.0044443
all	130	4120	972717	0.0042356
all	131	4062	972717	0.0041759
all	132	4013	972717	0.0041256
all	133	4044	972717	0.0041574
all	134	4040	972717	0.0041533
all	135	4292	972717	0.0044124
all	136	3899	972717	0.0040084
all	137	4036	972717	0.0041492
all	138	3967	972717	0.0040783
all	139	4003	972717	0.0041153
all	140	3929	972717	0.0040392
all	141	4043	972717	0.0041564
all	142	3791	972717	0.0038973
all	143	3834	972717	0.0039415
all	144	3527	972717	0.0036259
all	145	3792	972717	0.0038984
all	146	3685	972717	0.0037884
all	147	3609	972717	0.0037102
all	148	3652	972717	0.0037544
all	149	3529	972717	0.0036280
all	150	3506	972717	0.0036043
all	151	3604	972717	0.0037051
all	152	3489	972717	0.0035869
all	153	3478	972717	0.0035756
all	154	3476	972717	0.0035735
all	155	3409	972717	0.0035046
all	156	3384	972717	0.0034789
all	157	3420	972717	0.0035159
all	158	3541	972717	0.0036403
all	159	3556	972717	0.0036557
all	160	3467	972717	0.0035642
all	161	3514	972717	0.0036126
all	162	3259	972717	0.0033504
all	163	3379	972717	0.0034738
all	164	3319	972717	0.0034121
all	165	3288	972717	0.0033802
all	166	3226	972717	0.0033165
all	167	3313	972717	0.0034059
all	168	3089	972717	0.0031756
all	169	3119	972717	0.0032065
all	170	3157	972717	0.0032455
all	171	3163	972717	0.0032517
all	172	3252	972717	0.0033432
all	173	3056	972717	0.0031417
all	174	3155	972717	0.0032435
all	175	2988	972717	0.0030718
all	176	2959	972717	0.0030420
all	177	2951	972717	0.0030338
all	178	3014	972717	0.0030985
all	179	2823	972717	0.0029022
all	180	2708	972717	0.0027840
all	181	2894	972717	0.0029752
all	182	2852	972717	0.0029320
all	183	2908	972717	0.0029896
all	184	2945	972717	0.0030276
all	185	2919	972717	0.0030009
all	186	2918	972717	0.0029998
all	187	2887	972717	0.0029680
all	188	2795	972717	0.0028734
all	189	2590	972717	0.0026626
all	190	2814	972717	0.0028929
all	191	2750	972717	0.0028271
all	192	2890	972717	0.0029711
all	193	2735	972717	0.0028117
all	194	2595	972717	0.0026678
all	195	2649	972717	0.0027233
all	196	2368	972717	0.0024344
all	197	2389	972717	0.0024560
all	198	2304	972717	0.0023686
all	199	2428	972717	0.0024961
all	200	2613	972717	0.0026863
all	201	2368	972717	0.0024344
all	202	2481	972717	0.0025506
all	203	2580	972717	0.0026524
all	204	2289	972717	0.0023532
all	205	2235	972717	0.0022977
all	206	2217	972717	0.0022792
all	207	2522	972717	0.0025927
all	208	2431	972717	0.0024992
all	209	2312	972717	0.0023768
all	210	2227	972717	0.0022895
all	211	2393	972717	0.0024601
all	212	2300	972717	0.0023645
all	213	2141	972717	0.0022011
all	214	2055	972717	0.0021126
all	215	2174	972717	0.0022350
all	216	2129	972717	0.0021887
all	217	2111	972717	0.0021702
all	218	2003	972717	0.0020592
all	219	1925	972717	0.0019790
all	220	2099	972717	0.0021579
all	221	1988	972717	0.0020438
all	222	2028	972717	0.0020849
all	223	1902	972717	0.0019553
all	224	1991	972717	0.0020468
all	225	2023	972717	0.0020797
all	226	1965	972717	0.0020201
all	227	1811	972717	0.0018618
all	228	1903	972717	0.0019564
all	229	1891	972717	0.0019440
all	230	1878	972717	0.0019307
all	231	1904	972717	0.0019574
all	232	1879	972717	0.0019317
all	233	1803	972717	0.0018536
all	234	1904	972717	0.0019574
all	235	1801	972717	0.0018515
all	236	1791	972717	0.0018412
all	237	1938	972717	0.0019924
all	238	1868	972717	0.0019204
all	239	1814	972717	0.0018649
all	240	1694	972717	0.0017415
all	241	1820	972717	0.0018710
all	242	1712	972717	0.0017600
all	243	1759	972717	0.0018083
all	244	1755	972717	0.0018042
all	245	1785	972717	0.0018351
all	246	1521	972717	0.0015637
all	247	1659	972717	0.0017055
all	248	1504	972717	0.0015462
all	249	1591	972717	0.0016356
all	250	1642	972717	0.0016881
all	251	1546	972717	0.0015894
all	252	1496	972717	0.0015380
all	253	1572	972717	0.0016161
all	254	1557	972717	0.0016007
all	255	1416	972717	0.0014557
all	256	1445	972717	0.0014855
all	257	1357	972717	0.0013951
all	258	1480	972717	0.0015215
all	259	1445	972717	0.0014855
all	260	1363	972717	0.0014012
all	261	1464	972717	0.0015051
all	262	1355	972717	0.0013930
all	263	1412	972717	0.0014516
all	264	1301	972717	0.0013375
all	265	1317	972717	0.0013539
all	266	1344	972717	0.0013817
all	267	1360	972717	0.0013981
all	268	1384	972717	0.0014228
all	269	1318	972717	0.0013550
all	270	1393	972717	0.0014321
all	271	1260	972717	0.0012953
all	272	1442	972717	0.0014824
all	273	1269	972717	0.0013046
all	274	1314	972717	0.0013509
all	275	1374	972717	0.0014125
all	276	1348	972717	0.0013858
all	277	1377	972717	0.0014156
all	278	1240	972717	0.0012748
all	279	1189	972717	0.0012223
all	280	1296	972717	0.0013324
all	281	1290	972717	0.0013262
all	282	1220	972717	0.0012542
all	283	1273	972717	0.0013087
all	284	1183	972717	0.0012162
all	285	1198	972717	0.0012316
all	286	1138	972717	0.0011699
all	287	1173	972717	0.0012059
all	288	1168	972717	0.0012008
all	289	1176	972717	0.0012090
all	290	1187	972717	0.0012203
all	291	999	972717	0.0010270
all	292	1012	972717	0.0010404
all	293	1131	972717	0.0011627
all	294	1089	972717	0.0011195
all	295	1048	972717	0.0010774
all	296	994	972717	0.0010219
all	297	963	972717	0.0009900
all	298	997	972717	0.0010250
all	299	1014	972717	0.0010424
all	300	1073	972717	0.0011031
all	301	1055	972717	0.0010846
all	302	1109	972717	0.0011401
