"","Position","C.T","G.A"
"1",1,0.842977518235315,0.545922702340776
"2",2,0.821678607528485,0.560167549468497
"3",3,0.798107160009063,0.582723767727796
"4",4,0.77511840163406,0.598811041068638
"5",5,0.756704744338554,0.602031267122411
"6",6,0.743673157285755,0.596404756459657
"7",7,0.733744054108474,0.589323990597322
"8",8,0.724032761034233,0.587110370170968
"9",9,0.715144574429937,0.58728295572413
"10",10,0.706891762274896,0.589380259814835
"11",11,0.701156720191605,0.589173154492076
"12",12,0.69834055074396,0.585735106290772
"13",-12,0.591474500542504,0.695114069753567
"14",-11,0.593237061759184,0.698860560154368
"15",-10,0.592958446475978,0.70492894621076
"16",-9,0.591475965626008,0.712994390065997
"17",-8,0.592144758804613,0.721614774730431
"18",-7,0.595152589616557,0.731110225226774
"19",-6,0.602236562167164,0.741138755710828
"20",-5,0.607277097768408,0.754574805875536
"21",-4,0.604401710653872,0.773189858750248
"22",-3,0.590871950475231,0.796002246753398
"23",-2,0.57371108910614,0.81920820524552
"24",-1,0.566917266264735,0.840160795975997
