file	#_reads_raw	#_reads_fp1	#_reads_clmp	#_reads_fp2	#_reads_fqscrn	#_reads_repr	%_readsRemaining_fp1	%_readsRemaining_clmp	%_readsRemaining_fp2	%_readsRemaining_fqscrn	%_readsRemaining_repr	%_total_readsRemaining
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_013_Ex1_L4_2.fq.gz	31355459	31084785	3993676	3930882	3439018	3344947	99.1368	12.8477	98.4277	87.4872	97.2646	10.6678
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_014_Ex1_L4_1.fq.gz	6613653	6536072	842335	827455	658273	628245	98.827	12.8875	98.2335	79.5539	95.4384	9.49921
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_014_Ex1_L4_2.fq.gz	6613653	6536072	842335	827455	659261	628245	98.827	12.8875	98.2335	79.6733	95.2953	9.49921
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_015_Ex1_L4_1.fq.gz	24435435	24202981	3158299	3108826	2747924	2657969	99.0487	13.0492	98.4336	88.3911	96.7264	10.8775
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_015_Ex1_L4_2.fq.gz	24435435	24202981	3158299	3108826	2741131	2657969	99.0487	13.0492	98.4336	88.1725	96.9661	10.8775
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_016_Ex1_L4_1.fq.gz	22608559	22384267	2859977	2814588	2366703	2284073	99.0079	12.7767	98.413	84.087	96.5086	10.1027
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_016_Ex1_L4_2.fq.gz	22608559	22384267	2859977	2814588	2361207	2284073	99.0079	12.7767	98.413	83.8917	96.7333	10.1027
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_017_Ex1_L4_1.fq.gz	19541750	19347745	2477287	2438214	2101760	2029783	99.0072	12.804	98.4228	86.2008	96.5754	10.3869
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_017_Ex1_L4_2.fq.gz	19541750	19347745	2477287	2438214	2097861	2029783	99.0072	12.804	98.4228	86.0409	96.7549	10.3869
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_018_Ex1_L4_1.fq.gz	19405736	19200893	2400071	2361184	1884431	1828761	98.9444	12.4998	98.3798	79.8087	97.0458	9.42382
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_018_Ex1_L4_2.fq.gz	19405736	19200893	2400071	2361184	1884359	1828761	98.9444	12.4998	98.3798	79.8057	97.0495	9.42382
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_019_Ex1_L4_1.fq.gz	14830133	14680911	1811897	1782404	1515333	1470374	98.9938	12.3419	98.3723	85.0162	97.0331	9.91477
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_019_Ex1_L4_2.fq.gz	14830133	14680911	1811897	1782404	1510333	1470374	98.9938	12.3419	98.3723	84.7357	97.3543	9.91477
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_020_Ex1_L4_1.fq.gz	17688569	17528314	2235920	2200215	1904183	1846014	99.094	12.756	98.4031	86.5453	96.9452	10.4362
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_020_Ex1_L4_2.fq.gz	17688569	17528314	2235920	2200215	1901951	1846014	99.094	12.756	98.4031	86.4439	97.059	10.4362
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_021_Ex1_L4_1.fq.gz	15196187	15060238	1890747	1860343	1635430	1590421	99.1054	12.5546	98.392	87.9101	97.2479	10.4659
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_021_Ex1_L4_2.fq.gz	15196187	15060238	1890747	1860343	1633097	1590421	99.1054	12.5546	98.392	87.7847	97.3868	10.4659
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_022_Ex1_L4_1.fq.gz	16544790	16382423	2209057	2173619	1878761	1813263	99.0186	13.4843	98.3958	86.4347	96.5138	10.9597
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_022_Ex1_L4_2.fq.gz	16544790	16382423	2209057	2173619	1872530	1813263	99.0186	13.4843	98.3958	86.148	96.8349	10.9597
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_023_Ex1_L4_1.fq.gz	22942290	22738292	3021050	2973696	2623215	2540671	99.1108	13.2862	98.4325	88.214	96.8533	11.0742
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_023_Ex1_L4_2.fq.gz	22942290	22738292	3021050	2973696	2616839	2540671	99.1108	13.2862	98.4325	87.9995	97.0893	11.0742
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_024_Ex1_L4_1.fq.gz	26184205	25947492	3455943	3401086	2928940	2830406	99.096	13.319	98.4127	86.1178	96.6358	10.8096
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_024_Ex1_L4_2.fq.gz	26184205	25947492	3455943	3401086	2921473	2830406	99.096	13.319	98.4127	85.8982	96.8828	10.8096
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_025_Ex1_L4_1.fq.gz	30079620	29828416	3936103	3876571	3443494	3338842	99.1649	13.1958	98.4875	88.8283	96.9609	11.1
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_025_Ex1_L4_2.fq.gz	30079620	29828416	3936103	3876571	3437701	3338842	99.1649	13.1958	98.4875	88.6789	97.1243	11.1
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_026_Ex1_L4_1.fq.gz	22518575	22318718	2866415	2822376	2493196	2437270	99.1125	12.8431	98.4636	88.3368	97.7569	10.8234
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_026_Ex1_L4_2.fq.gz	22518575	22318718	2866415	2822376	2490795	2437270	99.1125	12.8431	98.4636	88.2517	97.8511	10.8234
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_027_Ex1_L4_1.fq.gz	28954735	28698677	3668850	3612813	3191366	3092687	99.1157	12.784	98.4726	88.3347	96.9079	10.6811
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_027_Ex1_L4_2.fq.gz	28954735	28698677	3668850	3612813	3185453	3092687	99.1157	12.784	98.4726	88.171	97.0878	10.6811
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_028_Ex1_L4_1.fq.gz	32397176	32111389	4276740	4212773	3703792	3585344	99.1179	13.3185	98.5043	87.9181	96.802	11.0668
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_028_Ex1_L4_2.fq.gz	32397176	32111389	4276740	4212773	3696914	3585344	99.1179	13.3185	98.5043	87.7549	96.9821	11.0668
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_029_Ex1_L4_1.fq.gz	23592467	23408876	2762761	2721470	2446401	2390783	99.2218	11.8022	98.5054	89.8926	97.7265	10.1337
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_029_Ex1_L4_2.fq.gz	23592467	23408876	2762761	2721470	2444226	2390783	99.2218	11.8022	98.5054	89.8127	97.8135	10.1337
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_030_Ex1_L4_1.fq.gz	29997208	29740128	3811284	3753423	3265158	3160328	99.143	12.8153	98.4819	86.9915	96.7894	10.5354
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_030_Ex1_L4_2.fq.gz	29997208	29740128	3811284	3753423	3261326	3160328	99.143	12.8153	98.4819	86.8894	96.9032	10.5354
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_031_Ex1_L4_1.fq.gz	23971782	23767947	3166848	3120645	2770318	2688535	99.1497	13.324	98.541	88.7739	97.0479	11.2154
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_031_Ex1_L4_2.fq.gz	23971782	23767947	3166848	3120645	2765532	2688535	99.1497	13.324	98.541	88.6205	97.2158	11.2154
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_032_Ex1_L4_1.fq.gz	14648514	14508126	2024838	1994718	1761011	1711754	99.0416	13.9566	98.5125	88.2837	97.2029	11.6855
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_032_Ex1_L4_2.fq.gz	14648514	14508126	2024838	1994718	1759057	1711754	99.0416	13.9566	98.5125	88.1857	97.3109	11.6855
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_033_Ex1_L4_1.fq.gz	15606905	15461444	2031038	1999265	1766513	1709416	99.068	13.1361	98.4356	88.3581	96.7678	10.9529
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_033_Ex1_L4_2.fq.gz	15606905	15461444	2031038	1999265	1761024	1709416	99.068	13.1361	98.4356	88.0836	97.0694	10.9529
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_034_Ex1_L4_1.fq.gz	26416132	26205645	3549777	3497805	3083184	2990459	99.2032	13.5458	98.5359	88.1463	96.9926	11.3206
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_034_Ex1_L4_2.fq.gz	26416132	26205645	3549777	3497805	3077158	2990459	99.2032	13.5458	98.5359	87.974	97.1825	11.3206
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_035_Ex1_L4_1.fq.gz	16732053	16568642	2259941	2223998	1932444	1867983	99.0234	13.6399	98.4096	86.8905	96.6643	11.1641
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_035_Ex1_L4_2.fq.gz	16732053	16568642	2259941	2223998	1925927	1867983	99.0234	13.6399	98.4096	86.5975	96.9914	11.1641
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_036_Ex1_L4_1.fq.gz	14452995	14315891	1870860	1840435	1593046	1546034	99.0514	13.0684	98.3737	86.5581	97.0489	10.697
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_036_Ex1_L4_2.fq.gz	14452995	14315891	1870860	1840435	1590868	1546034	99.0514	13.0684	98.3737	86.4398	97.1818	10.697
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_037_Ex1_L4_1.fq.gz	31272955	30988484	4176109	4112666	3598616	3481414	99.0904	13.4763	98.4808	87.5008	96.7431	11.1323
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_037_Ex1_L4_2.fq.gz	31272955	30988484	4176109	4112666	3590028	3481414	99.0904	13.4763	98.4808	87.292	96.9746	11.1323
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_038_Ex1_L4_1.fq.gz	22228901	22008656	2931359	2886888	2500386	2415344	99.0092	13.3191	98.4829	86.6118	96.5988	10.8658
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_038_Ex1_L4_2.fq.gz	22228901	22008656	2931359	2886888	2493006	2415344	99.0092	13.3191	98.4829	86.3562	96.8848	10.8658
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_039_Ex1_L4_1.fq.gz	26202163	25954795	3393832	3342398	2919868	2825707	99.0559	13.0759	98.4845	87.3585	96.7752	10.7843
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_039_Ex1_L4_2.fq.gz	26202163	25954795	3393832	3342398	2914704	2825707	99.0559	13.0759	98.4845	87.204	96.9466	10.7843
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_040_Ex1_L4_1.fq.gz	32212781	31939960	4099814	4039802	3539508	3430120	99.1531	12.836	98.5362	87.6159	96.9095	10.6483
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_040_Ex1_L4_2.fq.gz	32212781	31939960	4099814	4039802	3532667	3430120	99.1531	12.836	98.5362	87.4465	97.0972	10.6483
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_041_Ex1_L4_1.fq.gz	30639159	30363184	3609995	3551385	3114423	3020933	99.0993	11.8894	98.3765	87.696	96.9982	9.85971
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_041_Ex1_L4_2.fq.gz	30639159	30363184	3609995	3551385	3105796	3020933	99.0993	11.8894	98.3765	87.4531	97.2676	9.85971
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_042_Ex1_L4_1.fq.gz	24935302	24678588	2962907	2917070	2522997	2455194	98.9705	12.006	98.453	86.4908	97.3126	9.84626
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_042_Ex1_L4_2.fq.gz	24935302	24678588	2962907	2917070	2520226	2455194	98.9705	12.006	98.453	86.3958	97.4196	9.84626
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_043_Ex1_L4_1.fq.gz	28192655	27957040	3734012	3679650	3236248	2656995	99.1643	13.3562	98.5441	87.9499	82.1011	9.42442
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_043_Ex1_L4_2.fq.gz	28192655	27957040	3734012	3679650	3229337	2656995	99.1643	13.3562	98.5441	87.7621	82.2768	9.42442
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_044_Ex1_L4_1.fq.gz	24182742	23981329	3167126	3120712	2745576	2329769	99.1671	13.2066	98.5345	87.9792	84.8554	9.63402
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_044_Ex1_L4_2.fq.gz	24182742	23981329	3167126	3120712	2739155	2329769	99.1671	13.2066	98.5345	87.7734	85.0543	9.63402
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_045_Ex1_L4_1.fq.gz	20531505	20350097	2801349	2759947	2409093	1955676	99.1164	13.7658	98.5221	87.2877	81.1789	9.52524
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_045_Ex1_L4_2.fq.gz	20531505	20350097	2801349	2759947	2403291	1955676	99.1164	13.7658	98.5221	87.0774	81.3749	9.52524
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_046_Ex1_L4_1.fq.gz	17797450	17628342	2376310	2341208	2017147	3289151	99.0498	13.4801	98.5228	86.1584	163.06	18.481
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_046_Ex1_L4_2.fq.gz	17797450	17628342	2376310	2341208	2015598	3289151	99.0498	13.4801	98.5228	86.0922	163.185	18.481
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_047_Ex1_L4_1.fq.gz	29295517	29040594	3913304	3853060	3396158	1840653	99.1298	13.4753	98.4605	88.1418	54.1981	6.28305
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_047_Ex1_L4_2.fq.gz	29295517	29040594	3913304	3853060	3390183	1840653	99.1298	13.4753	98.4605	87.9868	54.2936	6.28305
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_048_Ex1_L4_1.fq.gz	18282208	18104392	2224322	2188765	1891714	2142846	99.0274	12.2861	98.4014	86.4284	113.275	11.7209
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-AMvi_048_Ex1_L4_2.fq.gz	18282208	18104392	2224322	2188765	1887647	2142846	99.0274	12.2861	98.4014	86.2426	113.519	11.7209
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_006-Ex1_L4_1.fq.gz	9239685	9074405	2395351	2367515	2212155	2028990	98.2112	26.3968	98.8379	93.4378	91.7201	21.9595
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_006-Ex1_L4_2.fq.gz	9239685	9074405	2395351	2367515	2206709	2028990	98.2112	26.3968	98.8379	93.2078	91.9464	21.9595
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_007-Ex1_L4_1.fq.gz	8989453	8861828	2265667	2242019	2096209	1670668	98.5803	25.5666	98.9562	93.4965	79.6995	18.5848
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_007-Ex1_L4_2.fq.gz	8989453	8861828	2265667	2242019	2089882	1670668	98.5803	25.5666	98.9562	93.2143	79.9408	18.5848
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_011-Ex1_L4_1.fq.gz	7486331	7367651	1878448	1859420	1729346	2443207	98.4147	25.4959	98.987	93.0046	141.279	32.6356
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_011-Ex1_L4_2.fq.gz	7486331	7367651	1878448	1859420	1725149	2443207	98.4147	25.4959	98.987	92.7789	141.623	32.6356
/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/taeniamia_zosterophora/raw_fq_capture/Tzo-CMvi_012-Ex1_L4_1.fq.gz	9689243	9544940	2714673	2687868	2510058	2924132	98.5107	28.441	99.0126	93.3847	116.497	30.1792
