"","Position","C.T","G.A"
"1",1,0.37885512121759,0.368457404545705
"2",2,0.402512307208216,0.393620718284392
"3",3,0.416333044282404,0.418459583618741
"4",4,0.434734689283058,0.431341945785816
"5",5,0.459333419419151,0.431828000391796
"6",6,0.479421222072381,0.431424267321578
"7",7,0.491899953115739,0.435361668481678
"8",8,0.498450463505184,0.44309431907983
"9",9,0.502097409269638,0.451680585117896
"10",10,0.502504261911552,0.461859649212901
"11",11,0.500982057337932,0.472297701968146
"12",12,0.498770634067158,0.481836735734341
"13",-12,0.504371695318786,0.475915517356224
"14",-11,0.491242047069009,0.482431085901989
"15",-10,0.479555544674471,0.485587948759589
"16",-9,0.469237587730666,0.485597962435138
"17",-8,0.458100155528068,0.484326443082967
"18",-7,0.44425843433861,0.482993241117891
"19",-6,0.431860470881017,0.477614581913671
"20",-5,0.426478961552152,0.463086182571633
"21",-4,0.425753256168877,0.439865139870908
"22",-3,0.41561547172819,0.419146829726753
"23",-2,0.394831792318617,0.401081115483132
"24",-1,0.372234970968893,0.374938784400734
