"","Position","C.T","G.A"
"1",1,0.352049737443726,0.18969428709567
"2",2,0.362640431337564,0.211138743668383
"3",3,0.361543022729341,0.244286058433276
"4",4,0.358265499960776,0.274741653285299
"5",5,0.358849732375101,0.295967580951794
"6",6,0.36211090106625,0.310946561756714
"7",7,0.365700431044004,0.323158329764087
"8",8,0.368036652998842,0.334755345877981
"9",9,0.373581751014667,0.34116233526497
"10",10,0.38049641198577,0.344655476727023
"11",11,0.388577387791278,0.345568451778277
"12",12,0.397381578482431,0.344434094264323
"13",-12,0.356378864132974,0.386318230072729
"14",-11,0.354752760725338,0.379836063282939
"15",-10,0.352444642430848,0.372953466227967
"16",-9,0.349678139917596,0.365325185664211
"17",-8,0.344856279795974,0.358292830756042
"18",-7,0.334244674311678,0.355174645188884
"19",-6,0.322284301418635,0.351488316833127
"20",-5,0.308115173574605,0.34769332059008
"21",-4,0.290875135596287,0.344115445136807
"22",-3,0.268013030075425,0.342255799805477
"23",-2,0.244062468270567,0.337762488013696
"24",-1,0.229563428766484,0.322377539839627
