"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0491337635542236,0.0159434647601887,0.000406960248136943,0.0977317281018627,0.494624882038677,-14493.3175936777
"Std.",0.000160366991783919,0.000528415260613216,0.000353178837424226,0.0136985818181042,0.00205393272945411,1.6988920773536
"Acceptance ratio",0.18324,0.17772,0.1207,0.15872,0.18532,0.5943
"0%",0.0485553005464559,0.014133958907478,2.73509016759585e-07,0.0589814708400557,0.485844898505351,-14505.1832674144
"2.5%",0.0488235610220331,0.0148931103694666,1.53192788818214e-05,0.0746949019349652,0.490536405168924,-14497.5892121219
"5%",0.0488788832364992,0.0150615690232242,2.84912785309677e-05,0.0775139989775349,0.491206464100282,-14496.5812769939
"7.5%",0.0489102070803478,0.01516070610121,3.79858793006741e-05,0.0797047751786763,0.491612405573594,-14495.986417036
"10%",0.0489316455691796,0.0152363097704645,4.86417551022568e-05,0.0815461098554297,0.491965988007184,-14495.5666403669
"12.5%",0.0489532759233312,0.0153126008163234,6.33201176084806e-05,0.0827687487983537,0.492287463874547,-14495.2373238468
"15%",0.0489700113342594,0.0153806783648682,7.92543838175703e-05,0.0839466287842006,0.492513487265019,-14494.9409173864
"17.5%",0.0489839819880606,0.0154375086521452,9.11199827222783e-05,0.0851504971556937,0.492729124291102,-14494.7143108958
"20%",0.0489976096460723,0.0154890457546675,0.000110004748880847,0.0861597710514178,0.492906540862007,-14494.5044597255
"22.5%",0.0490112342894068,0.0155342089777376,0.000121579271542326,0.0871394783020669,0.493063643833524,-14494.3370557512
"25%",0.0490209411006108,0.0155855974399775,0.000136323690899651,0.088167705135706,0.493247211430295,-14494.1739565759
"27.5%",0.0490332929590196,0.0156280202954501,0.000150200055459767,0.0890761374932447,0.493404993406067,-14494.0218518663
"30%",0.0490458231206379,0.0156748759966363,0.000163325602661288,0.0898773489457429,0.493581573813818,-14493.8765941868
"32.5%",0.0490570706558583,0.0157087900663683,0.000180207931978096,0.0905934810966466,0.493728579792742,-14493.7456580803
"35%",0.0490685020513601,0.0157456966766267,0.000198141271759124,0.0913110143081151,0.493876185072824,-14493.6253600446
"37.5%",0.0490791425807963,0.015782836462768,0.00021642171836139,0.0920326322502077,0.494008501831253,-14493.5025442859
"40%",0.0490890611516525,0.0158184568304879,0.000234912453277235,0.0928520073030922,0.494128907633077,-14493.3857112056
"42.5%",0.0491010254532651,0.0158570839286957,0.00025185734996623,0.0937867542029898,0.494266457499508,-14493.2728244354
"45%",0.0491102489018999,0.0158937859780341,0.000270934471741511,0.0945792117493984,0.494400169296189,-14493.1699503471
"47.5%",0.0491211935012917,0.0159268146494869,0.000289837990756444,0.0953868449028292,0.49451828838353,-14493.0736764758
"50%",0.0491324022444451,0.0159579589868415,0.000310562144021199,0.0962302763958492,0.494654521940502,-14492.9849203252
"52.5%",0.0491435096588533,0.0159943597427368,0.000329625896601484,0.0971835875643308,0.494788888404675,-14492.8865864192
"55%",0.049153827916716,0.0160262451614139,0.000352589925713671,0.0979723558220297,0.49493182839249,-14492.797559926
"57.5%",0.0491625171904574,0.0160618274406172,0.000377739203658619,0.0989137474338626,0.495055001728606,-14492.7038126421
"60%",0.0491722295802729,0.0160948657577536,0.000401586101226716,0.0998827944722836,0.495180515609752,-14492.6086037352
"62.5%",0.0491817221286374,0.016124936334804,0.000427266946298252,0.100644384241972,0.49529931330155,-14492.5182391468
"65%",0.0491917654691291,0.0161632843491464,0.000461549290941748,0.101621625107549,0.495431404676585,-14492.4364649097
"67.5%",0.049204888349436,0.0161943238617689,0.000494263453995735,0.102567472177664,0.495588882547756,-14492.348331193
"70%",0.0492152485555434,0.016233037249386,0.000520830273832186,0.103790582825317,0.495718020559178,-14492.2671943109
"72.5%",0.0492269693705883,0.0162744578002928,0.00055012441455962,0.104879310763511,0.495875655861905,-14492.1778806553
"75%",0.0492417979232363,0.0163121241243539,0.000579538995943532,0.10594426694004,0.496033657506781,-14492.0902681354
"77.5%",0.0492561546236084,0.0163511486616043,0.000625977186866355,0.10723802271304,0.496182910313128,-14491.9967506601
"80%",0.0492707586527497,0.0163909308922165,0.000663454619421781,0.108950059845889,0.496345881287342,-14491.9085217794
"82.5%",0.0492824945676764,0.0164406787068138,0.000708064879711744,0.11043738984352,0.496526932417315,-14491.8096550566
"85%",0.0493015504842876,0.0164854860748282,0.000771028487087935,0.112188377616558,0.496736675951742,-14491.7129020731
"87.5%",0.0493212325348749,0.0165400784229844,0.00083244531718742,0.114096770973863,0.496969807294625,-14491.6084858438
"90%",0.0493425490497928,0.0166125626423524,0.000909127877532052,0.116371819818175,0.497241087278352,-14491.496942468
"92.5%",0.0493677769845273,0.0167029884661238,0.000991163493936677,0.119230941142444,0.497570812074795,-14491.3735077655
"95%",0.049399481389019,0.0167901610020152,0.00111009389202117,0.122754849387987,0.497957402715333,-14491.2326013311
"97.5%",0.0494521561525921,0.0169541916003132,0.00130381919454503,0.12768639771637,0.498548800845153,-14491.0506195778
"100%",0.0497693721709489,0.017752010347505,0.0026858673947234,0.164105888172812,0.50169002426898,-14490.4881532038
