Sample	Unique Reads	Duplicate Reads
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_repr.R1	939915.0	431001.0
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_repr.R2	950781.0	420135.0
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_repr.R1	109021.0	18193.0
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_repr.R2	109482.0	17732.0
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_repr.R1	71534.0	12110.0
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_repr.R2	72283.0	11361.0
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_repr.R1	221728.0	20039.0
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_repr.R2	221882.0	19885.0
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_repr.R1	291402.0	31846.0
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_repr.R2	290362.0	32886.0
Ssp-AAtu_011-Ex1-1C-cssl-2-2.clmp.fp2_repr.R1	86713.0	14127.0
Ssp-AAtu_011-Ex1-1C-cssl-2-2.clmp.fp2_repr.R2	87759.0	13081.0
Ssp-AAtu_012-Ex1-1D-cssl-2-2.clmp.fp2_repr.R1	110599.0	18482.0
Ssp-AAtu_012-Ex1-1D-cssl-2-2.clmp.fp2_repr.R2	111286.0	17795.0
Ssp-AAtu_013-Ex1-6F-cssl-2-2.clmp.fp2_repr.R1	193670.0	27516.0
Ssp-AAtu_013-Ex1-6F-cssl-2-2.clmp.fp2_repr.R2	193927.0	27259.0
Ssp-AAtu_014-Ex1-1E-cssl-2-2.clmp.fp2_repr.R1	124104.0	26716.0
Ssp-AAtu_014-Ex1-1E-cssl-2-2.clmp.fp2_repr.R2	124881.0	25939.0
Ssp-AAtu_015-Ex1-4F-cssl-2-2.clmp.fp2_repr.R1	70718.0	12213.0
Ssp-AAtu_015-Ex1-4F-cssl-2-2.clmp.fp2_repr.R2	71367.0	11564.0
Ssp-AAtu_016-Ex1-1F-cssl-2-2.clmp.fp2_repr.R1	67395.0	10944.0
Ssp-AAtu_016-Ex1-1F-cssl-2-2.clmp.fp2_repr.R2	67953.0	10386.0
Ssp-AAtu_017-Ex1-1G-cssl-2-2.clmp.fp2_repr.R1	89645.0	16917.0
Ssp-AAtu_017-Ex1-1G-cssl-2-2.clmp.fp2_repr.R2	91292.0	15270.0
Ssp-AAtu_018-Ex1-1H-cssl-2-2.clmp.fp2_repr.R1	99997.0	17730.0
Ssp-AAtu_018-Ex1-1H-cssl-2-2.clmp.fp2_repr.R2	101089.0	16638.0
Ssp-AAtu_019-Ex1-4H-cssl-2-2.clmp.fp2_repr.R1	215574.0	22742.0
Ssp-AAtu_019-Ex1-4H-cssl-2-2.clmp.fp2_repr.R2	215162.0	23154.0
Ssp-AAtu_020-Ex1-4B-cssl-2-2.clmp.fp2_repr.R1	127115.0	21288.0
Ssp-AAtu_020-Ex1-4B-cssl-2-2.clmp.fp2_repr.R2	126906.0	21497.0
Ssp-AAtu_021-Ex1-4C-cssl-2-2.clmp.fp2_repr.R1	38697.0	6285.0
Ssp-AAtu_021-Ex1-4C-cssl-2-2.clmp.fp2_repr.R2	39250.0	5732.0
Ssp-AAtu_022-Ex1-2A-cssl-2-2.clmp.fp2_repr.R1	83965.0	14540.0
Ssp-AAtu_022-Ex1-2A-cssl-2-2.clmp.fp2_repr.R2	85552.0	12953.0
Ssp-AAtu_023-Ex1-5D-cssl-2-2.clmp.fp2_repr.R1	119651.0	17689.0
Ssp-AAtu_023-Ex1-5D-cssl-2-2.clmp.fp2_repr.R2	119818.0	17522.0
Ssp-AAtu_024-Ex1-5C-cssl-2-2.clmp.fp2_repr.R1	157511.0	30230.0
Ssp-AAtu_024-Ex1-5C-cssl-2-2.clmp.fp2_repr.R2	157681.0	30060.0
Ssp-AAtu_025-Ex1-2B-cssl-2-2.clmp.fp2_repr.R1	90214.0	15551.0
Ssp-AAtu_025-Ex1-2B-cssl-2-2.clmp.fp2_repr.R2	90847.0	14918.0
Ssp-AAtu_026-Ex1-6A-cssl-2-2.clmp.fp2_repr.R1	153694.0	34429.0
Ssp-AAtu_026-Ex1-6A-cssl-2-2.clmp.fp2_repr.R2	153362.0	34761.0
Ssp-AAtu_027-Ex1-5B-cssl-2-2.clmp.fp2_repr.R1	130773.0	25457.0
Ssp-AAtu_027-Ex1-5B-cssl-2-2.clmp.fp2_repr.R2	131179.0	25051.0
Ssp-AAtu_029-Ex1-2C-cssl-2-2.clmp.fp2_repr.R1	88647.0	16888.0
Ssp-AAtu_029-Ex1-2C-cssl-2-2.clmp.fp2_repr.R2	90097.0	15438.0
Ssp-AAtu_030-Ex1-2D-cssl-2-2.clmp.fp2_repr.R1	118679.0	18285.0
Ssp-AAtu_030-Ex1-2D-cssl-2-2.clmp.fp2_repr.R2	119124.0	17840.0
Ssp-AAtu_031-Ex1-3F-cssl-2-2.clmp.fp2_repr.R1	103180.0	17679.0
Ssp-AAtu_031-Ex1-3F-cssl-2-2.clmp.fp2_repr.R2	103698.0	17161.0
Ssp-AAtu_033-Ex1-2E-cssl-2-2.clmp.fp2_repr.R1	157175.0	28329.0
Ssp-AAtu_033-Ex1-2E-cssl-2-2.clmp.fp2_repr.R2	156637.0	28867.0
Ssp-AAtu_034-Ex1-6B-cssl-2-2.clmp.fp2_repr.R1	114659.0	20605.0
Ssp-AAtu_034-Ex1-6B-cssl-2-2.clmp.fp2_repr.R2	114857.0	20407.0
