Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_repr.R1	Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1370916.0	0.0	33-150	41.0	68.56108052739044	129.6148852300214	pass	pass	pass	pass	warn	warn	pass	warn	warn	pass	pass
Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_repr.R2	Ssp-AAtu_005-Ex1-4E-cssl-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1370916.0	0.0	33-150	40.0	69.35363656958586	128.5431565464259	pass	pass	pass	pass	warn	warn	pass	warn	warn	pass	pass
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_repr.R1	Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	127214.0	0.0	33-150	43.0	85.69877449616665	113.58036851289953	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_repr.R2	Ssp-AAtu_006-Ex1-1A-cssl-2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	127214.0	0.0	33-150	43.0	86.06096255734292	113.3917257534548	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_repr.R1	Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	83644.0	0.0	33-150	50.0	85.52197408062742	121.95841901391611	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_repr.R2	Ssp-AAtu_007-Ex1-1B-cssl-2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	83644.0	0.0	33-150	50.0	86.41624025632443	121.71112094113147	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_repr.R1	Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	241767.0	0.0	33-150	39.0	91.71127926437903	108.87935077988311	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_repr.R2	Ssp-AAtu_008-Ex1-4G-cssl-2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	241767.0	0.0	33-150	39.0	91.77482334705161	108.82537732610324	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_repr.R1	Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	323248.0	0.0	33-150	40.0	90.14790026039816	110.7452729792605	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_repr.R2	Ssp-AAtu_009-Ex1-4E-cssl-2-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	323248.0	0.0	33-150	40.0	89.82623699412193	110.73017311785378	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
