Sample	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Tbi-ARos_001_Ex1b_L4_clmp.fp2_r1	1238.0	3692.0	4910.0	6986.0	9288.0	11305.0	14039.0	16463.0	19343.0	21981.0	24172.0	26366.0	27800.0	28664.0	29152.0	28603.0	27481.0	26699.0	25472.0	24203.0	23733.0	22340.0	20053.0	34189.0	169739.0
Tbi-ARos_001_Ex1b_L4_clmp.fp2_r2	1214.0	3474.0	4537.0	6308.0	8459.0	10729.0	13518.0	16019.0	18804.0	21464.0	24528.0	26526.0	27960.0	29176.0	29214.0	28950.0	27940.0	27151.0	26449.0	24403.0	24009.0	23147.0	20369.0	38343.0	165220.0
Tbi-ARos_002_Ex1b_L4_clmp.fp2_r1	1947.0	5843.0	9063.0	13327.0	17914.0	22386.0	26827.0	31130.0	34993.0	39826.0	43860.0	47219.0	50681.0	52604.0	54024.0	53227.0	51688.0	49709.0	47379.0	44977.0	43110.0	42075.0	36293.0	55927.0	230740.0
Tbi-ARos_002_Ex1b_L4_clmp.fp2_r2	1827.0	5649.0	8680.0	12532.0	17571.0	22291.0	26751.0	31178.0	34837.0	40055.0	43913.0	47633.0	51516.0	52924.0	54195.0	54384.0	52853.0	50170.0	48041.0	45184.0	43402.0	42242.0	36584.0	62613.0	219744.0
Tbi-ARos_003_Ex1b_L4_clmp.fp2_r1	1115.0	3637.0	5438.0	7836.0	10329.0	13961.0	16690.0	19761.0	22589.0	26363.0	29455.0	32103.0	34588.0	36815.0	37012.0	37930.0	38357.0	36964.0	36631.0	35876.0	34707.0	34159.0	31303.0	50257.0	219241.0
Tbi-ARos_003_Ex1b_L4_clmp.fp2_r2	1092.0	3457.0	5051.0	7183.0	10111.0	13420.0	16379.0	19275.0	22179.0	26230.0	29166.0	32441.0	35280.0	37154.0	37562.0	38928.0	38967.0	37838.0	37304.0	36537.0	34636.0	33889.0	30646.0	56871.0	211521.0
Tbi-ARos_004_Ex1b_L4_clmp.fp2_r1	1131.0	3037.0	3998.0	5530.0	7074.0	8618.0	10295.0	11565.0	13322.0	14733.0	15586.0	17244.0	18165.0	19066.0	19400.0	19099.0	18912.0	18503.0	17615.0	17371.0	16643.0	16119.0	14702.0	28720.0	151966.0
Tbi-ARos_004_Ex1b_L4_clmp.fp2_r2	1048.0	3112.0	3947.0	5046.0	6835.0	8489.0	10163.0	11296.0	13179.0	14687.0	16017.0	17736.0	18869.0	19411.0	19435.0	19301.0	19319.0	18755.0	18006.0	17783.0	16972.0	16735.0	14988.0	31829.0	145456.0
Tbi-ARos_005_Ex1b_L4_clmp.fp2_r1	3720.0	12715.0	19372.0	27243.0	35797.0	44437.0	52966.0	60074.0	67241.0	75858.0	84386.0	91882.0	97761.0	101973.0	103404.0	103788.0	101738.0	98905.0	95216.0	90625.0	85750.0	85316.0	73361.0	114359.0	488025.0
Tbi-ARos_005_Ex1b_L4_clmp.fp2_r2	3612.0	11955.0	18122.0	25472.0	35079.0	43635.0	51848.0	59752.0	66677.0	76140.0	85030.0	92645.0	99295.0	103550.0	104511.0	104713.0	103029.0	100701.0	95787.0	90765.0	87440.0	85043.0	73236.0	125968.0	471907.0
Tbi-ARos_006_Ex1b_L4_clmp.fp2_r1	2291.0	7414.0	10402.0	14192.0	17907.0	22070.0	26592.0	30755.0	34517.0	39350.0	44521.0	49345.0	53794.0	57095.0	59147.0	59723.0	58252.0	58473.0	56382.0	55589.0	53415.0	52639.0	46140.0	79246.0	401170.0
Tbi-ARos_006_Ex1b_L4_clmp.fp2_r2	2289.0	7103.0	9761.0	13160.0	17466.0	21514.0	25729.0	30472.0	34408.0	39752.0	44738.0	50259.0	54997.0	58589.0	60984.0	61744.0	60081.0	60962.0	57960.0	56062.0	54306.0	52878.0	46255.0	96163.0	372789.0
Tbi-ARos_007_Ex1b_L4_clmp.fp2_r1	2226.0	6969.0	8232.0	10581.0	12938.0	15329.0	17955.0	20245.0	22109.0	25220.0	27291.0	29856.0	31883.0	32969.0	34810.0	35852.0	35723.0	35083.0	35988.0	35341.0	35039.0	36551.0	34486.0	74977.0	475705.0
Tbi-ARos_007_Ex1b_L4_clmp.fp2_r2	2404.0	7148.0	8438.0	9992.0	12519.0	14998.0	17534.0	20599.0	22504.0	25570.0	27848.0	30275.0	33368.0	34620.0	36730.0	37487.0	37848.0	36552.0	37266.0	37026.0	36292.0	38447.0	34371.0	94142.0	439380.0
Tbi-ARos_008_Ex1b_L4_clmp.fp2_r1	1008.0	3158.0	4508.0	6666.0	9450.0	12312.0	14997.0	17685.0	19872.0	23551.0	26379.0	29683.0	32749.0	35249.0	36285.0	37511.0	37365.0	37850.0	37413.0	35790.0	35936.0	36813.0	33369.0	53249.0	241606.0
Tbi-ARos_008_Ex1b_L4_clmp.fp2_r2	1012.0	2993.0	4423.0	6481.0	9535.0	12411.0	14766.0	17862.0	20069.0	24004.0	27056.0	30244.0	34042.0	36129.0	37084.0	38189.0	38500.0	38628.0	37602.0	36152.0	36494.0	37050.0	32515.0	62450.0	224763.0
Tbi-ARos_009_Ex1b_L4_clmp.fp2_r1	949.0	2648.0	3140.0	3997.0	4931.0	5815.0	6694.0	7521.0	8851.0	9725.0	10747.0	11620.0	12431.0	12985.0	13593.0	14288.0	14275.0	14355.0	14291.0	14302.0	14192.0	14599.0	13238.0	31733.0	207838.0
Tbi-ARos_009_Ex1b_L4_clmp.fp2_r2	905.0	2767.0	3021.0	3715.0	4412.0	5413.0	6545.0	7453.0	8524.0	9617.0	10879.0	11763.0	12940.0	13653.0	14089.0	14883.0	15186.0	14968.0	15020.0	15343.0	14526.0	15181.0	13662.0	40706.0	193587.0
Tbi-ARos_010_Ex1b_L4_clmp.fp2_r1	457.0	1247.0	1462.0	2079.0	2333.0	3036.0	3293.0	3742.0	4172.0	4991.0	5268.0	5635.0	6021.0	6132.0	6562.0	6489.0	6516.0	6673.0	6321.0	6469.0	6382.0	6276.0	5869.0	13374.0	81828.0
Tbi-ARos_010_Ex1b_L4_clmp.fp2_r2	475.0	1304.0	1437.0	1816.0	2426.0	2850.0	3312.0	3853.0	4320.0	4965.0	5231.0	5897.0	6121.0	6314.0	6774.0	6829.0	6811.0	7004.0	6602.0	6553.0	6876.0	6585.0	5767.0	17002.0	75503.0
