"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0212655178528495,0.00930535362677153,9.06753411337506e-06,0.148290795989378,0.681887106586247,-22087.2897332653
"Std.",6.14845964735899e-05,0.000102068420255133,9.02947283146739e-06,0.00596302010951409,0.00236169183774825,1.73934395911041
"Acceptance ratio",0.1333,0.13954,0.10204,0.25636,0.20196,0.6005
"0%",0.0210317712489353,0.0089022877898507,6.10338818837064e-09,0.12310916623521,0.672862532725455,-22100.3303276453
"2.5%",0.0211456088643155,0.00910709416256657,2.78206155660866e-07,0.136972897189847,0.677236395291263,-22091.5606708687
"5%",0.0211650894334108,0.00913408182164332,5.45470518121351e-07,0.138733466410801,0.678020331644299,-22090.5843837372
"7.5%",0.0211761399305238,0.00915601349122874,7.60943695249311e-07,0.139888276579968,0.678484054551701,-22090.045949199
"10%",0.0211857845454091,0.00917313048930143,1.04163734211331e-06,0.140804009656367,0.678872821412354,-22089.6372188673
"12.5%",0.0211951588368653,0.00918613923931534,1.2744160168502e-06,0.141467694683689,0.679169076644582,-22089.3232209325
"15%",0.0212020628004166,0.00919916755393099,1.47582272637222e-06,0.142001124270747,0.679429957584659,-22089.0503958265
"17.5%",0.0212072520334576,0.0092078983789933,1.74766680362763e-06,0.142606247757871,0.679651323955118,-22088.8117162039
"20%",0.0212137082456041,0.00921938417429705,2.04158306723338e-06,0.14311937032906,0.679890685372733,-22088.5956878104
"22.5%",0.0212176808057553,0.00922817566860519,2.36744344904633e-06,0.143660640823132,0.680101884920984,-22088.4095077586
"25%",0.0212226020293971,0.00923688323201723,2.70479698779215e-06,0.144163537983359,0.680297419352656,-22088.2405680647
"27.5%",0.0212274335243728,0.00924410277952507,2.97249966695821e-06,0.144623685360906,0.680487408845975,-22088.0815141862
"30%",0.0212316097819535,0.00925274521107185,3.21687624007513e-06,0.145051635965607,0.680654533433056,-22087.9329483229
"32.5%",0.0212367884902214,0.00925913941403549,3.51755805677487e-06,0.145440481503597,0.680806031476199,-22087.7876906846
"35%",0.0212414986972455,0.00926710223845534,3.94306482751238e-06,0.145848916636972,0.680971797966079,-22087.6474449734
"37.5%",0.0212449096652583,0.00927403929696157,4.25857099264668e-06,0.146249438019303,0.681131146342931,-22087.5242557666
"40%",0.0212488408681755,0.00927981673688001,4.64151805491199e-06,0.146700340245741,0.681279302949194,-22087.4034256977
"42.5%",0.0212530219245258,0.00928594380397582,4.93065716803122e-06,0.147101468551608,0.681410494677186,-22087.2879525497
"45%",0.0212574934277966,0.00929257762385964,5.42903628474969e-06,0.147491075143866,0.681574258737173,-22087.1804105625
"47.5%",0.0212614120486115,0.00929891366362911,5.90626783487933e-06,0.147825639533851,0.681720609036883,-22087.0666148965
"50%",0.0212658530890249,0.00930661668509937,6.28316387376668e-06,0.148216446618902,0.681902423588536,-22086.9622998443
"52.5%",0.0212700164061362,0.00931160046883941,6.66194031946411e-06,0.148596253131669,0.682037586105472,-22086.8627918366
"55%",0.0212731083443711,0.00931782819416554,7.29176831976376e-06,0.149000414246342,0.682198531728462,-22086.772952408
"57.5%",0.0212772632471727,0.00932538471400921,7.85726356304011e-06,0.149362989221902,0.682361191795077,-22086.6793448649
"60%",0.0212811552693194,0.00933134479643451,8.35072713881773e-06,0.149704528306634,0.682513566005359,-22086.5711581763
"62.5%",0.0212857303312972,0.0093389694478875,8.86923404227682e-06,0.150088058456032,0.682671628887067,-22086.4764257386
"65%",0.0212899948454539,0.00934626021514429,9.50095443399841e-06,0.150482535619587,0.682833397386384,-22086.3778805304
"67.5%",0.0212939907332201,0.00935281901487289,1.01008607350219e-05,0.150894515281696,0.682990343124802,-22086.2808298162
"70%",0.0212990151419377,0.00936007252287592,1.07646127610811e-05,0.151335055193975,0.683135875575423,-22086.1794867939
"72.5%",0.0213036761918014,0.00936771343766506,1.15353418934802e-05,0.151765316625794,0.683300699876912,-22086.085141213
"75%",0.0213082212137408,0.0093751168789111,1.25947252760531e-05,0.152280490945249,0.683464966381909,-22085.9915714527
"77.5%",0.0213129054432478,0.00938299233945825,1.33800249640086e-05,0.152838046791755,0.68365250599951,-22085.8985652211
"80%",0.0213175125002476,0.00939096154939448,1.45877684747973e-05,0.153329920563118,0.683871174414108,-22085.7950278133
"82.5%",0.0213233456389648,0.0094015864984434,1.59260541750127e-05,0.15384025668039,0.684096433599018,-22085.6937850868
"85%",0.0213292301032046,0.00941151954493268,1.71106783315906e-05,0.154460086191399,0.684353588439437,-22085.5980360277
"87.5%",0.0213356071755133,0.00942314670750215,1.86680371905244e-05,0.155198668295059,0.684606383273223,-22085.4904070564
"90%",0.0213434355303915,0.00943479326722456,2.06898692508589e-05,0.156006338674415,0.684897128213291,-22085.3616506892
"92.5%",0.0213548782301889,0.00944934675740787,2.37003319036016e-05,0.157028650868995,0.685275493729086,-22085.2363565696
"95%",0.0213656302759062,0.0094724458739018,2.71325832028414e-05,0.158370389743185,0.685751712909043,-22085.0827844197
"97.5%",0.0213850051669146,0.00950698898178253,3.33852967507189e-05,0.160117134069511,0.68662160762966,-22084.896472341
"100%",0.0214867497177945,0.00968540716912347,8.33855600619922e-05,0.171950476332222,0.690666289944603,-22084.2968326298
