"","Position","C.T","G.A"
"1",1,0.375494565087704,0.36593492969623
"2",2,0.404260442437314,0.386332328138973
"3",3,0.42071571263543,0.408889731080562
"4",4,0.438125711359561,0.422706101383021
"5",5,0.460862703559015,0.424679715072579
"6",6,0.479828457164302,0.425167726574803
"7",7,0.49209629636283,0.429122452719281
"8",8,0.497814751384695,0.437734225201184
"9",9,0.500538837458293,0.447310559828364
"10",10,0.499986975590252,0.458483655811808
"11",11,0.496656436502558,0.470743682144564
"12",12,0.492240644494823,0.482318804606827
"13",-12,0.494022508710404,0.480515015294514
"14",-11,0.484329322663154,0.483303720715599
"15",-10,0.475363201633133,0.483856104127849
"16",-9,0.466465375083457,0.482667036850665
"17",-8,0.455740850927136,0.481163352493114
"18",-7,0.440537822053069,0.481102610431217
"19",-6,0.42617335761814,0.47739120601863
"20",-5,0.419238787687646,0.464301975280922
"21",-4,0.41673153480382,0.443006224274778
"22",-3,0.406995416117999,0.422084756265039
"23",-2,0.388894973637499,0.401327801655413
"24",-1,0.368761744833635,0.372506585159052
