"","Position","C.T","G.A"
"1",1,0.776605889581007,0.486462591763807
"2",2,0.745347601478955,0.503850211206126
"3",3,0.712181308040982,0.526353408895962
"4",4,0.682711207205931,0.539077945042076
"5",5,0.662038611174307,0.538405065708066
"6",6,0.649723215368217,0.52946134125709
"7",7,0.641237722446272,0.520407368591121
"8",8,0.632030056068819,0.518074735208808
"9",9,0.623017025373308,0.519407191099105
"10",10,0.614512908212699,0.522753268413143
"11",11,0.607834547517082,0.525379671124403
"12",12,0.602826961463271,0.527171701667249
"13",-12,0.526621294960168,0.603129164529373
"14",-11,0.52681463130913,0.606759188776243
"15",-10,0.525655247050841,0.612501011793225
"16",-9,0.524064874219997,0.619994280519641
"17",-8,0.524008941745414,0.628379837124156
"18",-7,0.527329181102111,0.63714593863984
"19",-6,0.53514048951176,0.646390828144737
"20",-5,0.542066588427436,0.659928685453389
"21",-4,0.542199305702799,0.68108353630041
"22",-3,0.531712945349165,0.710015166779991
"23",-2,0.515770723491864,0.741923237417239
"24",-1,0.507713912440934,0.772161015088689
