pos	5pC>T
1	0.0227132660264671
2	0.0360305115166019
3	0.0238333484944965
4	0.0272228533429387
5	0.0268136088738571
6	0.0440485950659611
7	0.0488196066293368
8	0.0423778851315083
9	0.0442481335261697
10	0.0466320491993502
11	0.0377351218008017
12	0.0397231833910035
13	0.0425010106454656
14	0.0402776841679585
15	0.0430190383823354
16	0.0430132463882788
17	0.0418989511763832
18	0.0419399238928022
19	0.0423096270716354
20	0.0457373737373737
21	0.0460980476755474
22	0.0474918861180724
23	0.0460649700885707
24	0.0460187208774896
25	0.046668591144652
