Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sde-ABul_001-Ex1-cssl.clmp.r1	Sde-ABul_001-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17349904.0	0.0	33-150	41.0	82.24056176617773	108.5392581999301	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_001-Ex1-cssl.clmp.r2	Sde-ABul_001-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17349904.0	0.0	33-150	42.0	83.91112992320384	108.77784488029444	pass	pass	pass	pass	pass	pass	pass	warn	pass	warn	pass
Sde-ABul_002-Ex1-cssl.clmp.r1	Sde-ABul_002-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16371632.0	0.0	33-150	41.0	83.87362274954961	104.77862836154637	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABul_002-Ex1-cssl.clmp.r2	Sde-ABul_002-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16371632.0	0.0	33-150	41.0	85.18463896210574	104.9550945195934	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
Sde-ABul_003-Ex1-cssl.clmp.r1	Sde-ABul_003-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18428421.0	0.0	33-150	42.0	76.87968216218513	108.68841481318448	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
Sde-ABul_003-Ex1-cssl.clmp.r2	Sde-ABul_003-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18428421.0	0.0	33-150	43.0	78.71427085434016	108.94109522459901	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
Sde-ABul_004-Ex1-cssl.clmp.r1	Sde-ABul_004-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19266200.0	0.0	33-150	41.0	87.70061735340167	106.19108101234286	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_004-Ex1-cssl.clmp.r2	Sde-ABul_004-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19266200.0	0.0	33-150	41.0	88.16146876850578	106.33887995556985	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
Sde-ABul_006-Ex1-cssl.clmp.r1	Sde-ABul_006-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10679651.0	0.0	33-150	44.0	77.52254117602502	104.17466750552055	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
Sde-ABul_006-Ex1-cssl.clmp.r2	Sde-ABul_006-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10679651.0	0.0	33-150	44.0	79.05671590744522	104.42924333388797	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
Sde-ABul_007-Ex1-cssl.clmp.r1	Sde-ABul_007-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17418584.0	0.0	33-150	41.0	84.2756881626006	105.25579915106762	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_007-Ex1-cssl.clmp.r2	Sde-ABul_007-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17418584.0	0.0	33-150	41.0	85.26720399255889	105.46232650139643	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
Sde-ABul_008-Ex1-cssl.clmp.r1	Sde-ABul_008-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5549441.0	0.0	33-150	44.0	84.58850061302985	100.26776300531891	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
Sde-ABul_008-Ex1-cssl.clmp.r2	Sde-ABul_008-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5549441.0	0.0	33-150	44.0	85.8036096412728	100.48768119167318	pass	pass	pass	pass	warn	fail	pass	warn	pass	warn	pass
Sde-ABul_009-Ex1-cssl.clmp.r1	Sde-ABul_009-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17301833.0	0.0	33-150	41.0	79.85576035850566	104.68211853622677	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_009-Ex1-cssl.clmp.r2	Sde-ABul_009-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17301833.0	0.0	33-150	42.0	81.04025283871823	104.9316247012672	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
Sde-ABul_011-Ex1-cssl.clmp.r1	Sde-ABul_011-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1170476.0	0.0	33-150	44.0	79.31471638378613	99.89230620704738	pass	pass	warn	pass	warn	fail	pass	warn	pass	fail	pass
Sde-ABul_011-Ex1-cssl.clmp.r2	Sde-ABul_011-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1170476.0	0.0	33-150	45.0	82.26533773564722	100.19618343306483	pass	pass	warn	pass	warn	fail	pass	warn	pass	fail	pass
Sde-ABul_014-Ex1-cssl.clmp.r1	Sde-ABul_014-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17787914.0	0.0	33-150	41.0	88.13618181827452	104.01751380178699	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_014-Ex1-cssl.clmp.r2	Sde-ABul_014-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17787914.0	0.0	33-150	41.0	88.62551396252704	104.19005359481724	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
Sde-ABul_016-Ex1-cssl.clmp.r1	Sde-ABul_016-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16636062.0	0.0	33-150	40.0	82.35956999650921	107.19223840353564	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABul_016-Ex1-cssl.clmp.r2	Sde-ABul_016-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16636062.0	0.0	33-150	41.0	83.71171003465801	107.46514559755788	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABul_017-Ex1-cssl.clmp.r1	Sde-ABul_017-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19934499.0	0.0	33-150	40.0	75.44110645462113	110.04161293444093	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_017-Ex1-cssl.clmp.r2	Sde-ABul_017-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19934499.0	0.0	33-150	40.0	77.44617424551674	110.35630260885914	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
Sde-ABul_018-Ex1-cssl.clmp.r1	Sde-ABul_018-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11111394.0	0.0	33-150	41.0	86.32328500948648	99.17516677025402	pass	pass	pass	pass	warn	pass	pass	warn	pass	fail	pass
Sde-ABul_018-Ex1-cssl.clmp.r2	Sde-ABul_018-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11111394.0	0.0	33-150	42.0	87.29322051998399	99.33338373205018	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABul_019-Ex1-cssl.clmp.r1	Sde-ABul_019-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21096622.0	0.0	33-150	40.0	87.34725092296667	103.91709748603354	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABul_019-Ex1-cssl.clmp.r2	Sde-ABul_019-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21096622.0	0.0	33-150	40.0	87.9875669248575	104.09847477003665	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
Sde-ABul_020-Ex1-cssl.clmp.r1	Sde-ABul_020-Ex1-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8872832.0	0.0	33-150	41.0	81.66613955691093	107.64996745120385	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
Sde-ABul_020-Ex1-cssl.clmp.r2	Sde-ABul_020-Ex1-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8872832.0	0.0	33-150	41.0	83.25772212712704	107.92045752697673	pass	pass	pass	pass	pass	warn	pass	warn	pass	fail	pass
