Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	9.181794668076745e-06	9.181794668076745e-06	9.181794668076745e-06	4.590897334038373e-05	5.5090768008460474e-05	9.640884401480583e-05	0.00027545384004230237	0.0005325440907484512	0.0010191792081565188	0.0019786767509705388	0.003016219548463211	0.0042603527259876105	0.006101302556936998	0.008001934053228884	0.010402973358930954	0.013084057402009363	0.015760550547753733	0.018946633297576364	0.022343897324764758	0.026595068256084292	0.03089673905807825	0.03536827306143163	0.041143621907651896	0.0469235616512062	0.053061591386815515	0.05920880291709289	0.06619155776216526	0.07316972170990359	0.08099261076710498	0.0890955445616827	0.09903942818720982	0.10981885512753192	0.1224392318988034	0.13602369711022294	0.15104052228986248	0.16736575320970293	0.18547225229515024	0.2054288830062151	0.22711628201221234	0.2513378563465988	0.27807065152270427	0.3078426207339431	0.3397998570761842	0.3746264042521993	0.41203303572994393	0.4533740662229595	0.49923713059000285	0.5485112316762366	0.6010861879456442	0.6573935437476248	0.7192329308371217	0.7844466274671368	0.8522312266042134	0.9263007641915884	1.0033360214567524	1.0849713578506226	1.1708624560731464	1.2618219049524488	1.3573814329604577	1.4576466307358555	1.5620160907278842	1.6714309468900206	1.7853127461581764	1.9023576736894847	2.0239384077868228	2.1511338093236905	2.2842055594481265	2.4207021189837556	2.559930262433137	2.7041624839766207
SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_2 - illumina_universal_adapter	0.0	0.0	0.0	9.181794668076745e-06	1.836358933615349e-05	1.836358933615349e-05	1.836358933615349e-05	5.5090768008460474e-05	6.427256267653722e-05	0.00011477243335095933	0.0003029992240465326	0.0005968166534249885	0.0011247698468394014	0.00211640367099169	0.0032411735178310913	0.0049076692500870205	0.007451026373144279	0.010136701313556727	0.01334573855004955	0.017289319359988512	0.021030900687229785	0.025594252637263927	0.03032746778865749	0.03636908868025199	0.042589754567873984	0.0486451481514706	0.056628718615363324	0.06467656164193258	0.07283917710185282	0.08156647293385977	0.09131294797402323	0.10118796813953977	0.11115939714907111	0.12175518819603168	0.13417815638193953	0.14853848324281155	0.16459285121994371	0.18118894508249245	0.19900162673856134	0.21869198540425192	0.23949334122477978	0.262608509301663	0.2872937642667873	0.31435251315360946	0.3444871632542374	0.37756457854598385	0.4132725780101343	0.4518544792053928	0.4926078748396514	0.53789707703994	0.5879470397756263	0.6412335851318097	0.6973297596564246	0.7581132403590927	0.8236896178784967	0.892883622497123	0.9650571194855404	1.043129919548197	1.1239251217299384	1.208833767922978	1.2986500833661048	1.3925063884631852	1.4918947248477819	1.5958142769010744	1.7044670441057606	1.8158330316348636	1.9318404163686793	2.0515572461483975	2.1763148812008906	2.305360414363375	2.440644977002818	2.5788172140653707	2.7203178516951017	2.866175250894835
SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_1 - illumina_universal_adapter	8.008776016759165e-06	8.008776016759165e-06	1.2013164025138747e-05	2.002194004189791e-05	2.8030716058657075e-05	2.8030716058657075e-05	5.205704410893457e-05	0.00010010970020948955	0.00011612725224300789	0.0001781952663728914	0.0003343663986996951	0.0006967635134580473	0.0012153317605432031	0.002002194004189791	0.003039330498360103	0.004378798287163073	0.006024601758607082	0.008271063431308026	0.010889933188788274	0.013636943362536668	0.016838451575236144	0.02012605413011578	0.02417248821258335	0.028627369871905634	0.03362885049437173	0.0387544671450976	0.04474703379963764	0.05119810288113715	0.058227806029847506	0.06549777245906063	0.07327829835934216	0.08246436445056493	0.0930619773147415	0.10373567355107727	0.11550456990770486	0.12797623635980307	0.14217379404351288	0.15767277782994604	0.17446718113709003	0.19220662001421157	0.21198028799958996	0.23254882700463167	0.2554899659046383	0.2804553229428808	0.306609983219612	0.3343744074757119	0.3655345527629176	0.3990472760050463	0.4342218202706526	0.47210533302392765	0.51242952026831	0.5567781174611139	0.6038436919176033	0.6544131058814249	0.7093012523122838	0.7663637814316928	0.8267879942841365	0.891566979095693	0.9603002970655244	1.0320789521157283	1.1079340741584627	1.188490347723035	1.2743564397867182	1.362366881628889	1.4549243060545747	1.5510996950458313	1.6509390990647552	1.7554456173074455	1.8639565235585156	1.9775349828341895	2.095736508065538	2.218603145326649	2.3448354707088024	2.4738848830548514
SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_2 - illumina_universal_adapter	1.2013164025138747e-05	1.2013164025138747e-05	2.002194004189791e-05	3.203510406703666e-05	4.004388008379582e-05	4.004388008379582e-05	6.407020813407332e-05	0.00011612725224300789	0.0001321448042765262	0.00021023037043992808	0.00037240808477930116	0.00076684030360469	0.0013494787588239194	0.0022204331506464783	0.0034637956272483388	0.005175671500830609	0.007552275783803892	0.010763794966524317	0.014706114960774015	0.018906717981564198	0.023738012113674163	0.028795554168257576	0.0349282744030909	0.04154952997494654	0.04889157538831051	0.056191574727586485	0.06490111864581208	0.074721880236363	0.08521137462431333	0.09584903136857367	0.10747977633891218	0.1207343006466486	0.13508802946268522	0.14948180215880563	0.16516899218163264	0.18200744375686878	0.2010463065427095	0.22078193284200825	0.24210529898662952	0.26449383234147983	0.2888585311784654	0.31334936823771486	0.34073537782702285	0.3702597306128055	0.4009513625030308	0.43350503481715263	0.46999301834950735	0.5082689611276037	0.5480605647668715	0.5907433365481896	0.6366736670043033	0.6865423130666584	0.7383570917010861	0.7939179753173528	0.8538476462507616	0.916009763498842	0.9814694942718231	1.0516503985066836	1.1258537104959614	1.2032224912058633	1.2843794229716923	1.3698931288906384	1.4611691491536425	1.5546235564932052	1.652152428631294	1.752350225376968	1.8566465132492185	1.9654797727349629	2.078980146444474	2.196376789686138	2.318780920132281	2.4458141231161106	2.5764272489794315	2.709286836515454
SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_1 - illumina_universal_adapter	7.596531211146116e-06	7.596531211146116e-06	7.596531211146116e-06	1.5193062422292233e-05	5.3175718478022816e-05	6.077224968916893e-05	7.596531211146117e-05	0.0002278959363343835	0.00025068552996782185	0.0003608352325294406	0.0006343103561307008	0.0011584710096997828	0.001826965756280641	0.0027765321576739056	0.004056547666752027	0.005670810549120576	0.007756058366580185	0.010046412526740739	0.012895111730920533	0.016138830558079926	0.01976237594579662	0.02402023168964402	0.028752870634188053	0.03418059218455195	0.03977543742156107	0.04600459301470088	0.053449193601624076	0.061216646765020984	0.06951205884759254	0.07832023678691646	0.08741328464665837	0.0973077665491762	0.10862279978817832	0.11970993709084608	0.1329316996638459	0.14611168131518443	0.15970567391753038	0.1752671681035632	0.1930202615440117	0.2112861208412125	0.23040279163406172	0.25165408769724296	0.2748500957504777	0.2999186487472598	0.3255341519912446	0.3528892608825817	0.38290315569782	0.4153441422350195	0.449839990464834	0.4881530956282495	0.5287033792333474	0.5717795094661515	0.6191172937084085	0.6693379615452955	0.722631426257091	0.779711761777643	0.8401839484839717	0.904796244700375	0.973966459643466	1.0466690615997398	1.12385361697059	1.20199913353965	1.284292356149996	1.3703952391627316	1.4618878610697754	1.5565748243511062	1.6562792964973991	1.7624560132355884	1.8711016026173999	1.984514015334206	2.101185339940594	2.2202723614721256	2.3405026609509356	2.4683522812345244
SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_2 - illumina_universal_adapter	7.596531211146116e-06	7.596531211146116e-06	7.596531211146116e-06	1.5193062422292233e-05	4.55791872668767e-05	5.3175718478022816e-05	6.836878090031505e-05	0.0002202994051232374	0.00024308899875667573	0.0003532387013182944	0.0006608982153697121	0.0011774623377276481	0.0018345622874917872	0.002822111344940782	0.004216074822186095	0.006058233640889028	0.008663843846312146	0.011793614705304347	0.015371580905754169	0.019652226243235003	0.024567181936846542	0.030211404626728108	0.036227857345955836	0.0435357203710784	0.05102969841087404	0.05891869607364929	0.06827762252578129	0.07850255353598397	0.08897817007615447	0.10018685187820056	0.1119538787242659	0.12456032226916289	0.13843918479192682	0.15196480861337247	0.16701353694265295	0.18235473172356254	0.1986986686243434	0.21709746721773931	0.23791576100188522	0.25918984665869993	0.28095770684423915	0.3043816108338082	0.32984898171917554	0.35727245939141306	0.3851251410770803	0.41510105323626284	0.4479370593964419	0.4837660988538126	0.5216158156133481	0.562834593965027	0.6060664530876595	0.6512810068564012	0.7012927700849816	0.7545216642814825	0.810432133995518	0.8700838953310428	0.9327704708854205	1.0001441061970755	1.0724782763896088	1.1471635729919918	1.2263460160713733	1.3067135180196936	1.3901766064365562	1.478277377157823	1.571619754414781	1.667461390440206	1.7686889670943335	1.8758494346243664	1.9851597204871534	2.0991152851855563	2.2163525513671742	2.3351243168534435	2.4555825122685877	2.5830447094604088
SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_1 - illumina_universal_adapter	5.17971003983197e-05	7.769565059747956e-05	0.0001035942007966394	0.0001035942007966394	0.00023308695179243867	0.00023308695179243867	0.00023308695179243867	0.0009582463573689145	0.0009841449075680742	0.0012560796846592527	0.00174815213844329	0.0025121593693185054	0.003159623124297502	0.004700586861147512	0.006668876676283662	0.008779608517515188	0.011524854838626135	0.014671528687824056	0.01907428222168123	0.02408565168521866	0.028656745795370375	0.03445802103998218	0.041010354240369626	0.0479900135190432	0.05575957857879116	0.06519960012638493	0.07555902020604886	0.08582779536001575	0.09700301977095321	0.10878686011157096	0.12150304825935844	0.13677024360176315	0.1518431998176742	0.1688844458487214	0.18526527884969	0.20449495237256618	0.22491595920460372	0.24586788631572404	0.269267226420665	0.29424637808775467	0.32057225436520065	0.3510677972247114	0.38259928209218846	0.41591776692340765	0.4526678096560155	0.4923573378362279	0.537485561558264	0.5837662707641627	0.6329346683172676	0.683475689030928	0.7404913472943785	0.8028809547241545	0.8689999533826096	0.941399350464361	1.0176576315257873	1.0945374777919934	1.1785912224633663	1.2667239887911075	1.3602566028353733	1.4605357892065203	1.5681701638342287	1.6771512630722931	1.7940314201211016	1.9173603161695008	2.0456099367557403	2.172357441430429	2.3049062213497287	2.4465065445636354	2.5903988894701673	2.7373731618503996	2.891430687710102	3.0521182424207893	3.2191509419302706	3.3853419385582795
SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_2 - illumina_universal_adapter	5.17971003983197e-05	7.769565059747956e-05	0.0001035942007966394	0.0001035942007966394	0.00031078260238991823	0.00031078260238991823	0.00031078260238991823	0.001035942007966394	0.0010618405581655538	0.001385572435655052	0.0018776448894390891	0.0026804999456130447	0.0033797608009903607	0.004946623088039531	0.007135050579868539	0.009724905599784523	0.013065818575476146	0.017585115585229537	0.023425238655140082	0.030029368955925846	0.03689248475870321	0.0452188686477331	0.05393373078975039	0.06317951321085045	0.07414754922019465	0.08642346201459643	0.09890656321059146	0.11211482381216299	0.1270194394517795	0.1423643304447817	0.15934083010033098	0.178298568846116	0.19667359021241992	0.21695215501836207	0.23651850969382734	0.2594387266200838	0.28395170438358863	0.30825749374550016	0.3352437830530247	0.36467748535436983	0.3939298978043209	0.42757211451302957	0.46223732395460504	0.49862478698442464	0.5388840832690186	0.5823418505032089	0.6316656393575089	0.6813390586394974	0.7351691952284511	0.7901259187510683	0.8510004609941936	0.9180259089096192	0.9878095524212555	1.0639383407316858	1.1440166579474882	1.225117967896157	1.3125644226436204	1.4034424352924724	1.4997332449329486	1.6038583660086707	1.7156494579433443	1.8267153904724414	1.9472083952740324	2.0734120303945387	2.2048342233801748	2.3337442569964937	2.468002341228938	2.612334961488856	2.7595423208208807	2.908601426492145	3.0656890827251493	3.2277363113212925	3.3944711775034833	3.561840558165554
SdC01005_CKDL210020579-1a-AK7761-AK9148_HKGLMDSX2_L2_1 - illumina_universal_adapter	9.242683191598326e-06	4.6213415957991636e-05	4.6213415957991636e-05	4.6213415957991636e-05	0.00013864024787397491	0.00015712561425717156	0.00015712561425717156	0.00032349391170594143	0.0003604646444723348	0.0005406969667085021	0.0007717640464984603	0.001275490280440569	0.0018069445639574727	0.002574087268860134	0.0037386653510015234	0.005286814785594243	0.007024439225614729	0.009473750271388286	0.01260239853174432	0.015569299836247382	0.019095383473842143	0.022732379309736084	0.026882344062763734	0.03158686980728728	0.036397686408514214	0.04167525851091686	0.0469944226876817	0.052872769197538236	0.05937037548123185	0.06560918663556073	0.07260127647000486	0.08034202364296845	0.08961243488414158	0.09860094428797095	0.10916995251756365	0.12155514799430539	0.13397731420381354	0.14723594324216133	0.16251409855787338	0.17938199538254035	0.19649944465338043	0.21593218606371592	0.237652491563972	0.26126754711850575	0.28729956432764236	0.3159010474640434	0.34648508614504225	0.3804103547998039	0.4171638845111947	0.4573141002954978	0.5016604942487866	0.5511781694477746	0.6050722551379845	0.6613186037004561	0.7240071024474717	0.7914278549885858	0.8640707235329528	0.9404938495026836	1.0225550122192892	1.1112339361010795	1.20436783328122	1.3040686568689912	1.407803911669895	1.5171864459008653	1.6343143486463951	1.7558279045663383	1.8829656332083693	2.0153809339528026	2.153249417780279	2.296843743844951	2.445318206634786	2.596782677437104	2.7546199783000285	2.920147191578363
