Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_1	SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10891117.0	0.0	150.0	44.0	17.293566039724094	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_2	SdC01001_CKDL210020579-1a-AK3905-AK4997_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10891117.0	0.0	150.0	44.0	20.800760270447867	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_1	SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24972605.0	0.0	150.0	45.0	16.735451244668205	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	pass	pass
SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_2	SdC01002_CKDL210020579-1a-AK3905-7UDI243_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24972605.0	0.0	150.0	45.0	20.63611846181473	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_1	SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13163903.0	0.0	150.0	45.0	17.064012764138624	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_2	SdC01003_CKDL210020579-1a-AK7759-7UDI298_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13163903.0	0.0	150.0	45.0	22.210652200071358	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	pass	pass
SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_1	SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3861220.0	0.0	150.0	46.0	20.01959461434913	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_2	SdC01004_CKDL210020579-1a-AK9142-AK9148_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3861220.0	0.0	150.0	46.0	23.92501556181976	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
SdC01005_CKDL210020579-1a-AK7761-AK9148_HKGLMDSX2_L2_1	SdC01005_CKDL210020579-1a-AK7761-AK9148_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10819369.0	0.0	150.0	45.0	15.69470620087603	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01005_CKDL210020579-1a-AK7761-AK9148_HKGLMDSX2_L2_2	SdC01005_CKDL210020579-1a-AK7761-AK9148_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10819369.0	0.0	150.0	45.0	19.92539789190137	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
SdC01006_CKDL210020579-1a-AK6881-AK8544_HKGLMDSX2_L2_1	SdC01006_CKDL210020579-1a-AK6881-AK8544_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12697964.0	0.0	150.0	46.0	16.399034560499267	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01006_CKDL210020579-1a-AK6881-AK8544_HKGLMDSX2_L2_2	SdC01006_CKDL210020579-1a-AK6881-AK8544_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12697964.0	0.0	150.0	46.0	20.778934135025565	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	pass	pass
SdC01007_CKDL210020579-1a-AK9142-7UDI298_HKGLMDSX2_L2_1	SdC01007_CKDL210020579-1a-AK9142-7UDI298_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11409205.0	0.0	150.0	45.0	19.026324777410792	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
SdC01007_CKDL210020579-1a-AK9142-7UDI298_HKGLMDSX2_L2_2	SdC01007_CKDL210020579-1a-AK9142-7UDI298_HKGLMDSX2_L2_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11409205.0	0.0	150.0	46.0	23.05809993326647	150.0	pass	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
SdC01008_CKDL210020579-1a-AK6881-7UDI227_HKGLMDSX2_L2_1	SdC01008_CKDL210020579-1a-AK6881-7UDI227_HKGLMDSX2_L2_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26496256.0	0.0	150.0	45.0	15.525793201508595	150.0	pass	pass	pass	pass	warn	pass	pass	pass	fail	pass	pass
