pos	5pC>T
1	0.00427972015297337
2	0.00862362532801827
3	0.00547548918984719
4	0.0059727390497325
5	0.0070693324011634
6	0.0099826264250639
7	0.0115894039735099
8	0.00929220920075276
9	0.00952273750562809
10	0.0108886074786591
11	0.00876999691507646
12	0.00838238441780822
13	0.009406058930428
14	0.00968240021156258
15	0.00940334341099057
16	0.00968923649153561
17	0.00969290514881848
18	0.00967226426926289
19	0.00973290755468631
20	0.00919899356555961
21	0.0112395246599808
22	0.00986886181845722
23	0.0111919288081873
24	0.0099172321228842
25	0.00935114669412524
