"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0202314350867363,0.00881844413295834,8.61613332433836e-06,0.14731252743396,0.672064704944349,-20443.5743818521
"Std.",5.88022069835157e-05,9.81087949044668e-05,8.80928770229278e-06,0.00595771053224719,0.00236851370397052,1.74423450699208
"Acceptance ratio",0.13226,0.13494,0.19026,0.2608,0.20688,0.64384
"0%",0.020000282695396,0.00848242044398104,6.16231989639151e-10,0.125307908173221,0.662725191772852,-20455.7637918217
"2.5%",0.0201121130172337,0.00862850307241362,1.8531151032421e-07,0.135606619133171,0.667490575976254,-20447.8051741767
"5%",0.020132981481135,0.0086583449344557,3.84594278011522e-07,0.137497781511264,0.668193374448592,-20446.9195387481
"7.5%",0.0201466858794032,0.00867917941287125,6.36548299715793e-07,0.138783263197237,0.668703700389611,-20446.3414713395
"10%",0.0201564886785668,0.00869562486626552,8.76895466337719e-07,0.139871179430748,0.669043875145519,-20445.9236837878
"12.5%",0.0201645099022158,0.00870873835812535,1.14045953485952e-06,0.140584717788673,0.669319943824601,-20445.5795948507
"15%",0.0201701806520187,0.00871887626990337,1.36874287217595e-06,0.141181870113823,0.669567556190788,-20445.3106221809
"17.5%",0.0201769311282867,0.0087277992663154,1.6205736060228e-06,0.141733598808882,0.669824176267973,-20445.0619296268
"20%",0.0201815043432905,0.00873654481781707,1.90799597693578e-06,0.142336631420311,0.670056047544429,-20444.8439897081
"22.5%",0.0201869649668863,0.00874690511632386,2.18869316075412e-06,0.142837734774582,0.67028147773859,-20444.6590533931
"25%",0.0201922504550747,0.00875381153387395,2.44752956465302e-06,0.143293703132127,0.67045834855847,-20444.4884722068
"27.5%",0.0201966505993903,0.00876075313082221,2.76101248885983e-06,0.143749721162387,0.670658144394057,-20444.3286529788
"30%",0.0202010300776259,0.00876721716067201,3.05223424766222e-06,0.14423045184444,0.670834118200955,-20444.1747792779
"32.5%",0.0202053744922443,0.00877309560276457,3.39209298946838e-06,0.144651129120286,0.670977940425945,-20444.0433872604
"35%",0.0202092925851369,0.00877940955693167,3.70345413576076e-06,0.145024694964955,0.671132042085236,-20443.9183924581
"37.5%",0.0202133815817823,0.00878582062733624,3.98760297427108e-06,0.145383760849084,0.671295968295491,-20443.7901654893
"40%",0.0202167503828438,0.00879121899978848,4.33110349281938e-06,0.145832769665989,0.671438992029137,-20443.6683022352
"42.5%",0.0202202583964431,0.00879777920372402,4.64829630206921e-06,0.146222757502447,0.671595925207162,-20443.5504627543
"45%",0.0202245773397968,0.00880411412410065,5.00796836198531e-06,0.146608389450242,0.671745869174478,-20443.437704306
"47.5%",0.0202283646372831,0.00881010432120268,5.41646641367927e-06,0.147018743854701,0.671895835496128,-20443.3338288303
"50%",0.0202326817330718,0.00881615052059788,5.85831938743523e-06,0.14734913790533,0.672047601181958,-20443.2379693419
"52.5%",0.0202361702181713,0.00882267716195161,6.28959578782244e-06,0.147680258029146,0.672186175688947,-20443.1438789718
"55%",0.0202396280522258,0.00882901471551238,6.80098044446706e-06,0.148065727915965,0.672340953693326,-20443.0457134355
"57.5%",0.0202433547584892,0.00883585259351633,7.31565599514439e-06,0.148440924006179,0.672499596932402,-20442.9430234169
"60%",0.0202469811638652,0.00884126718058938,7.85984736244123e-06,0.148850474701573,0.67262507292611,-20442.848104373
"62.5%",0.020250669728414,0.00884746454568026,8.32623044901028e-06,0.149210936945745,0.672783136817717,-20442.7502493307
"65%",0.020254279568149,0.00885392300215476,8.903593091681e-06,0.149610546970992,0.672947972343642,-20442.659278812
"67.5%",0.020257975190689,0.00886080026048805,9.54039580955186e-06,0.149981623318874,0.673115571417681,-20442.5625102263
"70%",0.0202626424344724,0.00886886913346439,1.02356613235268e-05,0.150360473150016,0.673299126824066,-20442.4720359484
"72.5%",0.0202666368872773,0.00887555163774325,1.10020413327194e-05,0.150802727079214,0.673466952757333,-20442.3857668633
"75%",0.0202711745981188,0.0088822990483826,1.17902137379968e-05,0.15129874652298,0.673643615698391,-20442.2943137413
"77.5%",0.0202754560146401,0.00888995040664021,1.27161768277386e-05,0.15168492091869,0.673826733085707,-20442.2044572535
"80%",0.0202812708394271,0.00889834280170453,1.37450590864896e-05,0.152171734497924,0.674019138104321,-20442.1104971271
"82.5%",0.0202870070989688,0.00890668958417268,1.48805648814344e-05,0.152686601225519,0.674250272333776,-20442.0114883236
"85%",0.0202932270267789,0.00891804924851632,1.63398949036101e-05,0.153294378125025,0.674488530218227,-20441.9051063506
"87.5%",0.0202993593610304,0.00893199829570871,1.79115097885784e-05,0.153998168113291,0.674788060689138,-20441.794080724
"90%",0.0203078430333856,0.00894505255068884,1.98985444120247e-05,0.154812707978685,0.675124565832705,-20441.6794822501
"92.5%",0.0203150434580986,0.00896161663676676,2.23864224803268e-05,0.155938343536297,0.675497607947277,-20441.5468137082
"95%",0.0203272001690538,0.00898245722822228,2.62099162001103e-05,0.157252968118036,0.676040691925681,-20441.4041463174
"97.5%",0.0203439861890911,0.00902069039387358,3.26723233705555e-05,0.159006855391025,0.67678118989634,-20441.2118363868
"100%",0.0204442007126961,0.00921657284393161,8.69771885992642e-05,0.173682426638141,0.680626511725477,-20440.6339622749
