"","Position","C.T","G.A"
"1",1,0.529670334143986,0.417790973547084
"2",2,0.551082341810612,0.457689018709036
"3",3,0.558936124726789,0.497407627457668
"4",4,0.56310495578187,0.528252431943912
"5",5,0.572553237280922,0.544367978893056
"6",6,0.585588633738193,0.550614333310331
"7",7,0.598268549903748,0.552581747771576
"8",8,0.606397218107241,0.556308926736052
"9",9,0.609905148500472,0.562927764188948
"10",10,0.608122261872581,0.573632381739297
"11",11,0.604636582579462,0.584209289101403
"12",12,0.601265813193013,0.592976525484076
"13",-12,0.600375063976613,0.593870282632455
"14",-11,0.591320015904687,0.597548099597535
"15",-10,0.580635708673678,0.601142720173198
"16",-9,0.570588333900877,0.602380012336836
"17",-8,0.564640433446582,0.598314230137394
"18",-7,0.560714670928308,0.590309275735013
"19",-6,0.557796263437503,0.578405207208555
"20",-5,0.551250023997153,0.565627406175275
"21",-4,0.53575008082584,0.555599239716701
"22",-3,0.506663205011815,0.549962500715266
"23",-2,0.469419702066613,0.540349603115923
"24",-1,0.430450617357651,0.518267715084609
