"","Position","C.T","G.A"
"1",1,0.525856723366624,0.417007336092337
"2",2,0.548974823851581,0.454375487589447
"3",3,0.556676829936345,0.494361397828304
"4",4,0.560324526171094,0.525870084318072
"5",5,0.570353066551217,0.541394297222795
"6",6,0.585111637690182,0.545704433336138
"7",7,0.598386180159575,0.546873791823662
"8",8,0.605277537534565,0.55212824513658
"9",9,0.607078977180371,0.560891111388826
"10",10,0.605868796220522,0.570947969448549
"11",11,0.60312840509676,0.580765898876899
"12",12,0.600099361750931,0.589268398650831
"13",-12,0.596672464928308,0.592706143920982
"14",-11,0.587034544497884,0.596819384659842
"15",-10,0.577277087535628,0.599471515918364
"16",-9,0.568639818316548,0.599470237796063
"17",-8,0.561457765853645,0.59638731996612
"18",-7,0.556128685780193,0.589518742590083
"19",-6,0.553022508192674,0.577804786358835
"20",-5,0.547059339168702,0.56451572962885
"21",-4,0.532684202584969,0.5534196300369
"22",-3,0.506647902533368,0.545234605200241
"23",-2,0.473806687948816,0.532514517324772
"24",-1,0.44130301817712,0.505930720901108
