"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0507232929583032,0.033435757846724,6.30507876509285e-05,0.179186779331024,0.569071064840157,-9476.39806788242
"Std.",0.00019336334382588,0.000398156735785106,6.21253214596832e-05,0.00926589067098211,0.00269087096624911,1.70798328360382
"Acceptance ratio",0.22598,0.2432,0.17044,0.1848,0.23986,0.69562
"0%",0.0499945273183486,0.0318587733630237,1.68348452668947e-09,0.147314635106993,0.558051163079559,-9487.30761015317
"2.5%",0.0503465961947587,0.0326772817841594,1.60401821744026e-06,0.161271413256298,0.563770947252184,-9480.52138336961
"5%",0.0504147651569184,0.0327934545215016,3.20884282385065e-06,0.163872793253231,0.564621757512086,-9479.6314502497
"7.5%",0.0504483892970662,0.0328722030162421,4.77512113690675e-06,0.166008582585701,0.565177852451916,-9479.11356916652
"10%",0.0504778489536514,0.0329279673022221,6.67105830969378e-06,0.167271080480566,0.565664002756436,-9478.69248278801
"12.5%",0.0505005678000808,0.0329773745409462,8.46199008209794e-06,0.168601574805174,0.566004149477538,-9478.41118384713
"15%",0.0505207421621236,0.0330208750517206,1.02413409016426e-05,0.169666028076827,0.566304500847289,-9478.1452419158
"17.5%",0.0505415214154419,0.0330632658907452,1.21723368285945e-05,0.170612400578289,0.566567295218892,-9477.90171806569
"20%",0.0505571484756569,0.0330965827501668,1.39375756937502e-05,0.17140967373631,0.566822101921169,-9477.69681050115
"22.5%",0.0505731618033524,0.0331321574014204,1.60670175870147e-05,0.17218122211318,0.567055866203764,-9477.5097304216
"25%",0.0505904122126877,0.0331626998155945,1.81509508809718e-05,0.172943887697259,0.567245263890291,-9477.33955360264
"27.5%",0.0506048236228594,0.033193637185495,2.03527958227414e-05,0.17353892212259,0.567443076784133,-9477.16778974318
"30%",0.0506203328853,0.0332245992500957,2.27945248153558e-05,0.174285855051264,0.567634336030463,-9477.02308457204
"32.5%",0.0506346000457014,0.0332527799833078,2.51094680627469e-05,0.174920255896204,0.567819138893267,-9476.90035480191
"35%",0.0506502325838779,0.033279869325389,2.7605220590168e-05,0.175589696384021,0.568018124238692,-9476.76258733313
"37.5%",0.0506627505245395,0.0333034855548354,3.00945751002511e-05,0.176194124596845,0.568182770992262,-9476.63704035946
"40%",0.0506761764409988,0.0333268526805479,3.21188125999224e-05,0.176785920774063,0.568354851866545,-9476.51177645696
"42.5%",0.0506887344364867,0.0333522927140009,3.48120431207385e-05,0.177379863744667,0.568517832420388,-9476.39617510702
"45%",0.0506989009730059,0.033379783154388,3.76438289856835e-05,0.1779433713283,0.568708715599217,-9476.29266303663
"47.5%",0.0507091873552653,0.0334021073484049,4.04580464098021e-05,0.178546360540171,0.568874585126018,-9476.18603370545
"50%",0.0507205848212991,0.0334250789952991,4.32024645229646e-05,0.179148983930657,0.569051056338749,-9476.0849666717
"52.5%",0.0507350712174573,0.0334509024569317,4.64342744307948e-05,0.179722003871846,0.569239970556996,-9475.9800077204
"55%",0.0507462692373698,0.0334739306500128,4.96443521092035e-05,0.180281822349183,0.569423583729095,-9475.88359728297
"57.5%",0.0507572775248546,0.033501477823751,5.33378615934497e-05,0.180881431009727,0.569590422027838,-9475.78252066209
"60%",0.0507700449865698,0.0335278485343181,5.74067871584637e-05,0.181426678596421,0.569791788615983,-9475.68719286945
"62.5%",0.0507822713037033,0.0335561220173631,6.22648847962423e-05,0.182077383916193,0.569960062281131,-9475.59287863173
"65%",0.0507960889346726,0.0335824638700222,6.58123919790144e-05,0.182761315896993,0.570134623298436,-9475.49808031059
"67.5%",0.05081164704702,0.0336096696125409,7.05634277931872e-05,0.183380572955425,0.57030837658495,-9475.40078248301
"70%",0.0508248936853207,0.0336391341960688,7.64416584563405e-05,0.184095477600133,0.570496977531804,-9475.30604729435
"72.5%",0.0508388158347633,0.0336713337103541,8.2335198598163e-05,0.184714233973667,0.570701067447368,-9475.21506947934
"75%",0.0508526210793933,0.0337052964002797,8.86865192133311e-05,0.185426937569207,0.570909741018093,-9475.12045742158
"77.5%",0.0508688550670744,0.0337376946623117,9.54035569802729e-05,0.186188644932089,0.571124111782917,-9475.02507396426
"80%",0.0508878957260668,0.0337682707520779,0.000103395353335337,0.186851124898056,0.571345354579173,-9474.93234267505
"82.5%",0.0509072022086118,0.0338050983425649,0.0001131301371416,0.187744630267286,0.571579881800054,-9474.83635326696
"85%",0.0509250790541244,0.0338457469705939,0.000123004654078809,0.188792040592141,0.57188474088216,-9474.72838480836
"87.5%",0.050948478427967,0.0338969236942804,0.000133371387454857,0.189709996851903,0.572163491775899,-9474.61730519961
"90%",0.0509712263836388,0.0339445539105672,0.00014651265294246,0.191004533036756,0.572481968986059,-9474.51134282603
"92.5%",0.0510026705361773,0.0340152105944108,0.00016323685102881,0.192514338647479,0.572944147065203,-9474.38572875252
"95%",0.0510418451402795,0.0341072633686595,0.00018442250665824,0.194404138030145,0.573470085288884,-9474.2336081248
"97.5%",0.0511053262916655,0.0342464184510577,0.000231045500954702,0.197926878839126,0.574380543496481,-9474.04257584667
"100%",0.0516609683486084,0.0348669389588881,0.000576526575647493,0.212517836135977,0.579864347837175,-9473.45259167195
