filename	numreads	meanreadlength	meandepth_wcvg	numpos	numpos_wcvg	meandepth	pctpos_wcvg
./Sde-AMar_009-SdA02009-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	23009	114.574	1.46097	890842346	953736	0.00156411	0.10706
./Sde-AMar_011-SdA02011-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	39253	114.349	1.42292	890842346	1662385	0.00265529	0.186608
./Sde-AMar_002-SdA02002-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	42498	121.464	1.87919	890842346	1504048	0.00317272	0.168834
./Sde-AMar_001-SdA02001-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	36286	113.425	1.36777	890842346	1563021	0.00239981	0.175454
./Sde-AMar_019-SdA02019-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	41503	111.12	1.49755	890842346	1602485	0.00269386	0.179884
./Sde-AMar_017-SdA02017-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	38912	120.292	1.72629	890842346	1456829	0.00282307	0.163534
./Sde-AMar_013-SdA02013-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	47596	112.303	1.42249	890842346	1946886	0.00310877	0.218544
./Sde-AMar_003-SdA02003-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	53749	110.237	1.4723	890842346	2102537	0.00347487	0.236017
./Sde-AMar_008-SdA02008-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	55636	106.076	1.37469	890842346	2174894	0.00335616	0.244139
./Sde-AMar_016-SdA02016-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	86213	110.382	1.52464	890842346	3213088	0.00549907	0.36068
./Sde-AMar_026-SdA02026-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	11240	121.739	1.40921	890842346	522143	0.00082597	0.0586123
./Sde-AMar_022-SdA02022-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	42229	122.667	1.95245	890842346	1536510	0.00336755	0.172478
./Sde-AMar_023-SdA02023-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	21518	118.932	1.5442	890842346	881522	0.00152804	0.0989538
./Sde-AMar_030-SdA02030-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	10832	124.073	1.49232	890842346	485942	0.00081404	0.0545486
./Sde-AMar_020-SdA02020-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	189300	116.548	1.69381	890842346	6926302	0.0131694	0.7775
./Sde-AMar_032-SdA02032-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	21987	119.614	1.49285	890842346	940136	0.00157545	0.105533
./Sde-AMar_031-SdA02031-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	41695	123.311	1.79086	890842346	1562737	0.00314157	0.175422
./Sde-AMar_015-SdA02015-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	245986	101.435	1.37768	890842346	9072216	0.0140301	1.01839
./Sde-AMar_012-SdA02012-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	284507	101.35	1.8063	890842346	7903607	0.0160256	0.887206
./Sde-AMar_021-SdA02021-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	253244	107.641	1.48461	890842346	9709841	0.0161817	1.08996
./Sde-AMar_007-SdA02007-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	302205	101.818	1.46049	890842346	10477060	0.0171766	1.17608
./Sde-AMar_034-SdA02034-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	12642	121.7	1.43059	890842346	578000	0.000928201	0.0648824
./Sde-AMar_024-SdA02024-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	134204	109.71	1.52159	890842346	5177334	0.00884307	0.581173
./Sde-AMar_006-SdA02006-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	348656	103.282	1.6241	890842346	11092950	0.0202236	1.24522
./Sde-AMar_038-SdA02038-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	8300	119.851	1.13098	890842346	451881	0.000573691	0.0507251
./Sde-AMar_014-SdA02014-L2-clmp-fp2-repr.Sde.sslfp2min80-RG.bam	347725	101.226	1.46339	890842346	12010552	0.0197298	1.34822
