"","Position","C.T","G.A"
"1",1,0.500095176674865,0.287867485635017
"2",2,0.478834206093344,0.286767870743812
"3",3,0.45869259524664,0.306062365407157
"4",4,0.443043923277014,0.324340500904487
"5",5,0.433183431582959,0.335992317742098
"6",6,0.424969803014696,0.345934837401264
"7",7,0.415256566400433,0.357558275368538
"8",8,0.406815289482735,0.367169037431487
"9",9,0.405737655285181,0.368317396360533
"10",10,0.408129453518091,0.365610127042665
"11",11,0.413130300436476,0.359841823622731
"12",12,0.420204398022083,0.351335415766762
"13",-12,0.360563443409367,0.411782009735347
"14",-11,0.367631440257395,0.405769244299306
"15",-10,0.371531288356007,0.402346447498963
"16",-9,0.372685979670643,0.401335606780582
"17",-8,0.372631507839866,0.401433844691713
"18",-7,0.368459545313787,0.405241670613705
"19",-6,0.362256679070149,0.410831702544959
"20",-5,0.35495457917697,0.417491144904673
"21",-4,0.344829608213751,0.426964864109987
"22",-3,0.329883831543265,0.441574802225454
"23",-2,0.319168914972163,0.458055521245832
"24",-1,0.331890812574899,0.473741622336774
